序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000593,德龙汇能,20.47,28.31,1202.1141,21528.7498,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000595,新能股份,6.56,28.28,13513.1599,80416.8174,连续三个交易日内，涨幅偏离值累计达20%的证券
3,000815,美利云,18.37,28.34,19377.1961,313986.7074,连续三个交易日内，涨幅偏离值累计达20%的证券
4,000967,盈峰环境,9.09,22.53,48309.6098,427622.3455,连续三个交易日内，涨幅偏离值累计达20%的证券
5,001223,欧克科技,39.46,27.24,1090.4897,39659.807,连续三个交易日内，涨幅偏离值累计达20%的证券
6,001331,胜通能源,47.09,22.15,3378.3867,146257.8658,连续三个交易日内，涨幅偏离值累计达20%的证券
7,002354,天娱数科,7.88,28.33,80084.17,577007.9219,连续三个交易日内，涨幅偏离值累计达20%的证券
8,002361,神剑股份,11.1,21.36,35459.6068,365613.6089,连续三个交易日内，涨幅偏离值累计达20%的证券
9,002421,达实智能,3.48,23.16,64447.7783,202322.9445,连续三个交易日内，涨幅偏离值累计达20%的证券
10,002792,通宇通讯,28.75,22.71,5634.4846,145582.9372,连续三个交易日内，涨幅偏离值累计达20%的证券
11,002827,高争民爆,41.87,28.35,8886.4987,347916.1119,连续三个交易日内，涨幅偏离值累计达20%的证券
12,002896,中大力德,76.11,23.55,4021.3525,290584.3723,连续三个交易日内，涨幅偏离值累计达20%的证券
13,002963,豪尔赛,15.99,28.25,1208.65,17627.9483,连续三个交易日内，涨幅偏离值累计达20%的证券
14,003032,传智教育,10.66,28.3,7909.4427,75414.2897,连续三个交易日内，涨幅偏离值累计达20%的证券
15,600410,华胜天成,15.62,20.71,22353.2811,318251.1,连续三个交易日内，涨幅偏离值累计达20%的证券
16,600580,卧龙电驱,35.67,23.35,28217.0624,941311.6,连续三个交易日内，涨幅偏离值累计达20%的证券
17,600589,大位科技,8.38,21.69,40761.9381,316623.62,连续三个交易日内，涨幅偏离值累计达20%的证券
18,600673,东阳光,32.15,24.24,16498.2219,489720.71,连续三个交易日内，涨幅偏离值累计达20%的证券
19,600815,厦工股份,3.49,20.19,30174.9305,100443.13,连续三个交易日内，涨幅偏离值累计达20%的证券
20,601700,风范股份,5.92,21.32,9695.2907,54209.96,连续三个交易日内，涨幅偏离值累计达20%的证券
21,601858,中国科传,23.94,21.29,5166.8139,111770.08,连续三个交易日内，涨幅偏离值累计达20%的证券
22,603119,浙江荣泰,52.09,21.81,5093.0932,245506.27,连续三个交易日内，涨幅偏离值累计达20%的证券
23,603222,济民健康,8.67,21.35,3390.9147,27331.22,连续三个交易日内，涨幅偏离值累计达20%的证券
24,603598,引力传媒,18.83,20.86,9632.2541,170167.39,连续三个交易日内，涨幅偏离值累计达20%的证券
25,603679,华体科技,21.58,22.43,4391.7948,89830.56,连续三个交易日内，涨幅偏离值累计达20%的证券
26,603778,国晟科技,10.38,21.65,24121.4714,235055.13,连续三个交易日内，涨幅偏离值累计达20%的证券
27,605167,利柏特,15.84,21.27,563.5343,8441.67,连续三个交易日内，涨幅偏离值累计达20%的证券
28,605303,园林股份,21.08,21.39,1383.3003,26632.35,连续三个交易日内，涨幅偏离值累计达20%的证券
29,000636,风华高科,54.33,15.83,20032.1507,1042294.6837,振幅值达15%的证券
30,000820,神雾节能,4.26,18.99,9593.4597,37659.0318,振幅值达15%的证券
31,605068,明新旭腾,21.47,17.0,1965.1698,39408.09,振幅值达15%的证券
32,605179,一鸣食品,21.69,16.6,4127.3639,89890.48,振幅值达15%的证券
33,002131,利欧股份,5.43,25.54,149536.3265,807991.4261,换手率达20%的证券
34,002879,长缆科技,18.76,31.9,4374.9589,81531.3685,换手率达20%的证券
35,003001,中岩大地,20.91,27.69,3166.6966,66197.576,换手率达20%的证券
36,600396,华电辽能,16.37,20.73,30536.1125,494383.85,换手率达20%的证券
37,603011,合锻智能,19.44,20.27,10020.8075,191215.82,换手率达20%的证券
38,603400,华之杰,45.03,25.39,919.9895,40101.6,换手率达20%的证券
39,603407,长裕集团,58.19,21.86,785.0345,44695.5,换手率达20%的证券
40,603459,红板科技,87.64,21.13,1670.3344,142120.42,换手率达20%的证券
41,920065,千岸科技,41.25,33.77,531.8304,21725.62,换手率达20%的证券
42,920176,维琪科技,76.18,52.65,418.4288,31263.12,换手率达20%的证券
43,920222,益坤电气,29.0,38.47,444.8034,12622.62,换手率达20%的证券
44,920238,长鹰硬科,77.92,27.37,531.1964,40855.88,换手率达20%的证券
45,920258,聚仁新材,14.0,58.63,2110.6566,28969.69,换手率达20%的证券
46,001232,嘉立创,208.01,0.0,3325.4837,688345.9442,无价格涨跌幅限制的证券
47,002043,兔宝宝,12.88,-7.04,1425.4945,18476.6221,跌幅偏离值达7%的证券
48,002244,滨江集团,8.52,-8.28,5160.7994,44444.8603,跌幅偏离值达7%的证券
49,002541,鸿路钢构,19.2,-9.44,1928.0285,37443.2537,跌幅偏离值达7%的证券
50,002281,光迅科技,172.32,7.27,3927.4314,658735.5813,涨幅偏离值达7%的证券
51,002384,东山精密,179.09,7.27,8681.7417,1532902.7515,涨幅偏离值达7%的证券
52,002463,沪电股份,111.77,7.27,6705.0228,732246.91,涨幅偏离值达7%的证券
53,002916,深南电路,332.54,7.27,1050.9835,342205.1786,涨幅偏离值达7%的证券
54,600186,莲花控股,9.2,9.72,18928.9139,168077.36,涨幅偏离值达7%的证券
55,603559,中通国脉,9.2,9.72,1681.54,14808.95,涨幅偏离值达7%的证券
56,603567,珍宝岛,6.67,9.73,6725.6918,43716.5,涨幅偏离值达7%的证券
57,300209,行云科技,33.64,20.0,17133.7723,550589.3656,
58,300489,光智科技,169.2,20.0,1437.7806,228412.6304,
59,300620,光库科技,254.33,20.0,1780.9015,429489.8615,
60,301047,义翘神州,83.58,20.0,1025.4646,82284.5925,
61,301396,宏景科技,176.65,20.0,2120.5052,355785.0503,
62,688313,仕佳光子,113.7,17.5,4246.9182,461069.67,
63,688316,青云科技,55.58,19.99,278.8301,15055.48,
64,688661,和林微纳,93.79,20.0,678.1433,59711.57,
65,688668,鼎通科技,218.8,18.5,864.9896,180103.79,
66,688808,联讯仪器,1948.8,20.0,222.9663,412681.64,
67,300615,欣天科技,12.52,39.8,211.0641,2377.6984,
68,300720,海川智能,59.75,33.36,3789.156,196029.6462,
69,301171,易点天下,37.6,40.18,31132.1301,1017500.2208,
70,301182,凯旺科技,64.4,31.58,1508.6734,86626.5446,
71,301395,仁信新材,12.07,30.47,3175.0973,35248.4254,
72,688158,优刻得,35.2,30.67,13137.9393,426104.29,
73,688322,奥比中光,106.18,31.0,6207.6089,608740.59,
74,300996,普联软件,18.05,31.54,10506.539,186345.9294,
75,301520,万邦医药,45.95,40.24,1315.9107,58715.302,
76,301583,托伦斯,153.94,45.4,1399.6655,207236.7376,
77,920045,蘅东光,294.09,20.83,263.2173,73638.99,
78,920092,汉鑫科技,30.43,29.99,711.7833,19694.19,
