序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
25,海欣股份,600851,1,首板,9.986320495605469,8.04,1.34亿,59.35亿,97.05亿,2.2767937183380127,72708936,093533,094620,2,化学制药
26,华瓷股份,001216,1,首板,9.987358093261719,17.4,4804.49万,42.73亿,50.80亿,1.1244813203811646,44213400,092500,092500,0,家居用品
27,中嘉博创,000889,1,首板,10.13698673248291,4.02,1.85亿,34.97亿,37.64亿,5.3038153648376465,55683030,092500,093754,1,通信服务
28,博云新材,002297,1,首板,10.007758140563965,28.36,32.92亿,162.53亿,162.53亿,20.563608169555664,45049860,094218,140054,23,航空装备
29,恒通股份,603223,1,首板,9.956709861755371,10.16,1.54亿,71.71亿,71.71亿,2.1901607513427734,49959422,094122,094225,1,炼化及贸
30,美畅股份,300861,1,首板,19.980266571044922,24.32,10.58亿,102.60亿,163.39亿,10.595977783203125,37817697,094009,100851,10,通用设备
31,抚顺特钢,600399,1,首板,10.093896865844727,4.69,3.53亿,92.49亿,92.49亿,3.9083545207977295,50311674,094629,095211,2,特钢Ⅱ
32,中稀有色,600259,1,首板,9.999053955078125,116.28,38.16亿,391.21亿,391.21亿,9.936297416687012,60044782,095329,141326,3,小金属
33,盛和资源,600392,1,3天2板,10.006949424743652,31.66,83.11亿,554.94亿,554.94亿,15.230520248413086,57822114,095528,142319,15,小金属
34,晋拓股份,603211,1,首板,9.990944862365723,36.44,3.25亿,99.05亿,99.05亿,3.3738152980804443,109057632,094941,094941,0,汽车零部
35,奥康国际,603001,1,首板,9.99074935913086,11.89,4.74亿,47.68亿,47.68亿,10.141485214233398,3983150,095035,145035,12,服装家纺
36,亨通股份,600226,1,4天2板,10.033822059631348,9.76,21.57亿,290.30亿,290.30亿,7.658896446228027,88658912,095618,111412,1,电力
37,龙高股份,605086,1,首板,9.989063262939453,30.17,1.12亿,54.06亿,54.06亿,2.123872756958008,78508374,095626,095626,0,非金属材
38,黑猫股份,002068,1,首板,10.0,10.45,3.50亿,76.81亿,76.84亿,4.700221538543701,114686451,095806,095806,0,橡胶
39,国安股份,000839,1,首板,10.038609504699707,2.85,2.51亿,111.72亿,111.72亿,2.3053619861602783,34604272,095818,095818,0,通信服务
40,北京利尔,002392,1,首板,9.987516403198242,8.81,3.11亿,101.98亿,104.88亿,3.1119353771209717,68192924,095915,095915,0,装修建材
41,博迁新材,605376,1,4天2板,10.000950813293457,231.31,22.18亿,605.11亿,605.11亿,3.7779979705810547,52993121,100021,100021,0,金属新材
42,意华股份,002897,1,4天2板,10.0,96.8,12.26亿,176.60亿,187.68亿,7.131098747253418,101391901,095554,130051,1,通信设备
43,碧兴物联,688671,1,首板,20.0,30.78,1.70亿,14.42亿,24.17亿,12.406706809997559,61299047,095611,100432,1,环保设备
44,世名科技,300522,1,首板,19.987506866455078,19.21,8.96亿,50.54亿,61.94亿,18.658369064331055,31857595,100342,100342,0,化学制品
45,江南新材,603124,1,首板,10.0,211.31,8.97亿,164.00亿,307.97亿,5.593294143676758,41522415,100436,144024,1,金属新材
46,韩建河山,603616,1,首板,10.051107406616211,6.46,3.48亿,24.83亿,25.01亿,14.445064544677734,26807062,101115,101418,2,水泥
47,埃斯顿,002747,1,首板,10.006027221679688,36.5,25.78亿,285.58亿,353.25亿,9.317874908447266,113183105,101454,101454,0,自动化设
48,威派格,603956,1,首板,9.933774948120117,4.98,1.08亿,28.38亿,28.38亿,3.9435079097747803,32640912,101902,101902,0,专用设备
49,天娱数科,002354,1,10天5板,9.957324981689453,7.73,27.71亿,125.67亿,127.90亿,23.027620315551758,87744776,101909,131836,3,广告营销
50,香江控股,600162,1,首板,10.153846740722656,3.58,9.27亿,117.01亿,117.01亿,8.32508659362793,46110052,102218,103324,2,房地产开
51,华森制药,002907,1,首板,10.008271217346191,13.3,1.54亿,44.66亿,55.54亿,3.5194897651672363,27442368,102221,104821,1,中药Ⅱ
52,常润股份,603201,1,首板,9.98288631439209,19.28,1.82亿,36.31亿,36.63亿,5.1275410652160645,21573066,102302,105321,1,汽车零部
53,九安医疗,002432,1,4天2板,9.995511054992676,73.51,15.77亿,342.02亿,342.48亿,4.782471179962158,234885400,102618,102618,0,医疗器械
54,裕太微-U,688515,1,首板,20.0,238.8,16.15亿,118.97亿,191.04亿,14.191848754882812,96436036,103058,103231,2,半导体
55,兴业科技,002674,1,首板,10.018439292907715,17.9,4.06亿,52.37亿,52.90亿,7.96705436706543,38087727,103124,130054,1,纺织制造
56,长江材料,001296,1,首板,10.005350112915039,20.56,1.92亿,15.85亿,30.76亿,12.421273231506348,18619917,103206,145345,1,非金属材
57,合锻智能,603011,1,4天2板,10.013908386230469,39.55,20.28亿,195.54亿,195.54亿,10.699103355407715,63517300,103622,104204,1,专用设备
58,海亮股份,002203,1,6天3板,10.0,25.52,19.42亿,564.54亿,584.86亿,3.550563097000122,55768856,100045,110254,2,工业金属
59,万泽股份,000534,1,首板,9.993202209472656,32.36,6.49亿,162.09亿,164.89亿,4.091463565826416,63414888,100115,100945,1,生物制品
60,龙星科技,002442,1,首板,10.0401611328125,5.48,2.10亿,27.00亿,27.58亿,8.078929901123047,53418267,103757,103757,0,橡胶
61,阳光股份,000608,1,首板,10.0,7.59,3.01亿,56.58亿,56.92亿,5.4982476234436035,78859318,103651,103651,0,房地产开
62,众生药业,002317,1,首板,9.990394592285156,22.9,6.78亿,174.41亿,194.63亿,4.061281681060791,24560250,110424,110424,0,中药Ⅱ
63,梦百合,603313,1,首板,10.099010467529297,5.56,1.13亿,31.72亿,31.72亿,3.71020245552063,24453747,104407,104407,0,家居用品
64,昭衍新药,603127,1,首板,9.993830680847168,35.66,9.52亿,224.78亿,267.22亿,4.376184463500977,87167304,110913,110913,0,医疗服务
65,卓郎智能,600545,1,4天3板,10.015174865722656,7.25,11.96亿,129.62亿,129.62亿,9.664517402648926,94613225,112656,112656,0,专用设备
66,易德龙,603380,1,首板,10.0,41.03,1.61亿,65.83亿,65.83亿,2.5602526664733887,41834188,130026,130026,0,消费电子
67,光迅科技,002281,1,4天2板,10.0,266.2,104.78亿,2077.69亿,2202.98亿,5.248873233795166,408717357,105148,105148,0,通信设备
68,东方国信,300166,1,首板,20.025672912597656,18.7,34.87亿,169.38亿,212.95亿,21.780059814453125,116620680,130106,131806,6,IT服务Ⅱ
69,鑫宏业,301310,1,首板,19.9948673248291,46.75,10.01亿,28.51亿,89.27亿,36.59934997558594,689095,130727,145403,32,汽车零部
70,麦捷科技,300319,1,首板,20.01729393005371,27.76,45.80亿,236.31亿,246.39亿,21.19060516357422,151334195,131018,131018,0,元件
71,新广益,301687,1,首板,20.0,82.44,9.21亿,24.35亿,121.07亿,40.47596740722656,30554077,131130,131754,1,塑料
72,中瓷电子,003031,1,首板,10.002495765686035,176.29,26.93亿,599.66亿,795.16亿,4.658960342407227,36119529,131512,135251,2,通信设备
73,品高股份,688227,1,首板,20.0,102.3,11.35亿,115.66亿,115.66亿,10.490859031677246,101627070,131906,131906,0,IT服务Ⅱ
74,XD恒为科,603496,1,首板,9.99588680267334,26.74,7.07亿,85.62亿,85.62亿,8.521286964416504,33195089,132012,132236,2,计算机设
75,汉钟精机,002158,1,首板,9.990394592285156,34.35,7.01亿,183.28亿,183.68亿,3.9632954597473145,104650710,110606,112206,1,通用设备
76,奥美医疗,002950,1,首板,9.966405868530273,9.82,2.10亿,42.19亿,62.19亿,5.187788009643555,92703746,132406,132406,0,医疗器械
77,三特索道,002159,1,首板,10.030628204345703,14.37,1.56亿,19.90亿,25.48亿,8.107634544372559,46628494,133039,133039,0,旅游及景
78,洁美科技,002859,1,4天2板,10.004412651062012,99.73,24.98亿,404.80亿,430.06亿,6.461484432220459,13532363,133754,135106,1,其他电子
79,九州一轨,688485,1,首板,20.007068634033203,67.9,8.36亿,60.27亿,102.05亿,14.778446197509766,11772502,133107,150000,14,轨交设备
80,太极实业,600667,1,首板,9.989484786987305,20.92,74.10亿,437.55亿,437.55亿,17.6700496673584,42488520,134950,144602,6,工程咨询
81,天海电子,001365,1,首板,10.0,44.22,4.91亿,25.43亿,232.16亿,19.91870880126953,32028546,135209,135715,1,汽车零部
82,华体科技,603679,1,首板,10.01026725769043,21.43,2.04亿,38.08亿,38.08亿,5.610670566558838,32702930,135748,135748,0,光学光电
83,北自科技,603082,1,首板,10.0,41.03,4.22亿,16.64亿,67.98亿,26.306488037109375,8891201,134603,145106,5,自动化设
84,中钨高新,000657,1,4天2板,9.996648788452148,98.48,85.68亿,1430.84亿,2243.97亿,6.295121669769287,277816511,135909,135909,0,小金属
85,天目药业,600671,1,首板,9.981629371643066,17.96,1.23亿,21.87亿,21.87亿,5.840000629425049,5716668,140427,140633,2,中药Ⅱ
86,领先股份,603991,1,首板,10.0,129.69,9.53亿,96.66亿,198.05亿,10.191051483154297,35314587,141059,142447,4,半导体
87,和远气体,002971,1,11天6板,10.008163452148438,67.38,18.81亿,105.38亿,141.92亿,18.812091827392578,33145502,141118,141233,2,化学制品
88,翔鹭钨业,002842,1,首板,10.004611015319824,47.72,38.70亿,128.11亿,156.13亿,32.64738845825195,2582224,142133,145557,15,小金属
89,上海机电,600835,1,首板,10.019646644592285,22.4,3.18亿,180.66亿,225.63亿,1.840935468673706,25497942,144111,144753,1,专用设备
90,屹唐股份,688729,1,首板,19.99274253845215,33.07,23.80亿,71.10亿,977.40亿,35.44856643676758,59179029,145231,145231,0,半导体
91,德创环保,603177,1,首板,10.010110855102539,10.88,1.77亿,22.22亿,22.22亿,8.784994125366211,7250432,145431,145528,1,环境治理
