序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
16,铂力特,688333,2天1板,20.0,107.28,107.28,33.42亿,294.29亿,294.29亿,11.716446876525879,0.0,100346,45,18.008949279785156,通用设备
17,美年健康,002044,0天0板,7.0745697021484375,5.6,5.75,17.69亿,216.96亿,219.20亿,8.110627174377441,-0.17825311422348022,100400,3,10.707456588745117,医疗服务
18,豪尔赛,002963,0天0板,6.911684036254883,19.49,20.05,1.89亿,23.97亿,29.31亿,7.8861541748046875,-0.15368852019309998,100757,1,10.861217498779297,装修装饰
19,庄园牧场,002910,0天0板,4.390681266784668,11.65,12.28,5.21亿,19.93亿,22.78亿,26.59149169921875,-0.08576329797506332,100921,1,16.039426803588867,饮料乳品
20,海鸥股份,603269,0天0板,3.187420129776001,24.28,25.88,10.19亿,74.96亿,74.96亿,13.419462203979492,0.3305785059928894,100950,1,11.177221298217773,通用设备
21,中旗新材,001212,0天0板,6.4794816970825195,49.3,50.93,7.40亿,85.71亿,99.07亿,8.589015007019043,-0.2024291604757309,101006,1,10.539957046508789,装修建材
22,长源东谷,603950,0天0板,5.095032691955566,65.8,68.87,10.12亿,213.11亿,213.28亿,4.668460845947266,-0.030385900288820267,101630,2,9.42341423034668,汽车零部
23,曲美家居,603818,0天0板,5.734766960144043,2.95,3.07,1.13亿,20.25亿,20.25亿,5.592693328857422,-0.6734006404876709,101815,1,12.544803619384766,家居用品
24,拓山重工,001226,0天0板,8.889781951904297,54.14,54.69,2.85亿,18.37亿,40.42亿,15.708097457885742,0.05544261634349823,102112,23,11.343523979187012,工程机械
25,中电港,001287,0天0板,7.335766315460205,29.41,30.14,26.47亿,223.49亿,223.49亿,11.786338806152344,-0.20359687507152557,103206,1,8.941605567932129,其他电子
26,五洋自控,300420,0天0板,15.765069007873535,7.49,7.76,23.47亿,83.61亿,83.62亿,28.716529846191406,0.0,103212,1,20.86553192138672,通用设备
27,华东重机,002685,0天0板,7.368420600891113,7.14,7.32,7.59亿,71.94亿,71.95亿,10.639538764953613,-0.2793295979499817,103242,1,11.428571701049805,工程机械
28,嘉麟杰,002486,0天0板,6.696428298950195,2.39,2.46,2.46亿,19.61亿,19.70亿,12.527168273925781,0.0,103700,2,12.5,服装家纺
29,皓元医药,688131,0天0板,15.083276748657227,86.37,90.06,13.51亿,184.17亿,183.19亿,7.425014972686768,0.0,110436,5,20.626249313354492,医疗服务
30,金富科技,003018,0天0板,6.494345664978027,65.92,68.09,11.88亿,156.49亿,171.39亿,7.6587090492248535,0.0,111051,2,9.983844757080078,包装印刷
31,大连友谊,000679,3天2板,3.129251718521118,7.58,8.09,3.44亿,27.02亿,27.02亿,12.443059921264648,-0.13175231218338013,111533,1,12.108843803405762,一般零售
32,金安国纪,002636,0天0板,9.089959144592285,104.41,105.28,40.69亿,756.26亿,760.10亿,5.619065284729004,1.8634146451950073,112357,3,12.506529808044434,元件
33,科瑞技术,002957,0天0板,5.323060512542725,60.15,62.82,30.73亿,251.84亿,252.62亿,12.344527244567871,0.01662786863744259,130142,1,11.066363334655762,自动化设
34,工业富联,601138,0天0板,7.488986968994141,78.08,79.9,330.63亿,15494.27亿,15494.27亿,2.1415348052978516,0.0,130726,12,10.94438362121582,消费电子
35,小崧股份,002723,0天0板,7.019704818725586,8.69,8.93,2.77亿,27.55亿,28.88亿,10.180670738220215,0.11520737409591675,131400,1,11.57635498046875,照明设备
36,兴森科技,002436,0天0板,8.912134170532227,52.06,52.58,117.70亿,790.23亿,884.85亿,15.797998428344727,0.3276161253452301,132806,9,14.644351959228516,元件
37,中晟高科,002778,0天0板,5.440097808837891,17.25,18.0,9736.86万,21.29亿,21.52亿,4.604357719421387,0.11607661098241806,133618,1,12.530562400817871,环境治理
38,博敏电子,603936,0天0板,7.062779903411865,28.65,29.44,21.76亿,180.61亿,184.89亿,12.164955139160156,0.13981124758720398,134104,2,12.182361602783203,元件
39,京投发展,600683,0天0板,7.407407283782959,13.63,13.96,5.34亿,100.97亿,100.97亿,5.450803279876709,-0.510948896408081,135354,1,11.505122184753418,房地产开
40,春晖智控,300943,0天0板,20.0,41.4,41.4,8.61亿,55.24亿,84.38亿,16.496807098388672,0.0,140224,4,21.159420013427734,通用设备
41,洁特生物,688026,0天0板,16.153846740722656,15.1,15.6,1.41亿,21.19亿,21.20亿,6.902782917022705,0.0,141555,1,21.153846740722656,医疗器械
42,利民股份,002734,0天0板,9.896781921386719,18.1,18.12,8.27亿,78.62亿,86.13亿,10.853572845458984,0.0,145103,3,9.593199729919434,农化制品
