序号,代码,名称,最新价,涨跌幅,成交额(亿元)
9,688525,佰维存储,288.1,12.61,146.30 亿
11,603986,兆易创新,280.01,6.82,128.61 亿
18,301308,江波龙,381.51,7.62,91.35 亿
19,002463,沪电股份,97.54,10.0,89.99 亿
