序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000586,汇源通信,23.19,16.02,7900.3672,175797.9701,振幅值达15%的证券
2,603950,长源东谷,54.4,16.0,3058.6253,163288.02,振幅值达15%的证券
3,002361,神剑股份,16.85,32.63,27556.769,460044.0773,换手率达20%的证券
4,002418,康盛股份,6.1,33.04,37547.8555,227228.4851,换手率达20%的证券
5,002580,圣阳股份,22.97,39.06,17654.1488,392648.3803,换手率达20%的证券
6,002902,铭普光磁,30.29,35.84,6682.3445,206182.103,换手率达20%的证券
7,600654,中安科,4.52,24.51,56803.7907,257657.92,换手率达20%的证券
8,600666,奥瑞德,6.48,23.42,56666.3811,372066.74,换手率达20%的证券
9,603248,锡华科技,26.96,25.26,1750.3969,47499.17,换手率达20%的证券
10,603538,美诺华,50.96,29.1,6429.1978,318653.35,换手率达20%的证券
11,603803,瑞斯康达,15.0,28.21,11987.7554,185556.83,换手率达20%的证券
12,920011,晨光电机,25.41,25.61,476.3134,12042.81,换手率达20%的证券
13,920012,创达新材,50.71,62.52,829.529,41022.86,换手率达20%的证券
14,920181,赛英电子,66.2,56.28,563.8919,37848.74,换手率达20%的证券
15,000893,亚钾国际,54.05,-11.13,4002.328,222431.1618,跌幅偏离值达7%的证券
16,000951,中国重汽,24.13,-10.12,4976.2775,120557.2974,跌幅偏离值达7%的证券
17,002432,九安医疗,77.8,-10.88,5913.3199,476031.8621,跌幅偏离值达7%的证券
18,002542,中化岩土,2.16,-9.9,26377.2311,56955.0038,跌幅偏离值达7%的证券
19,002634,棒杰股份,7.46,-11.42,2846.72,21702.3152,跌幅偏离值达7%的证券
20,600423,柳化股份,2.98,-8.12,12287.612,37152.13,跌幅偏离值达7%的证券
21,600491,龙元建设,2.65,-10.82,3273.57,8859.13,跌幅偏离值达7%的证券
22,603778,国晟科技,29.79,-10.96,1044.25,31108.21,跌幅偏离值达7%的证券
23,603798,康普顿,16.72,-7.65,2326.5198,38888.59,跌幅偏离值达7%的证券
24,603929,亚翔集成,190.35,-10.96,940.83,186634.59,跌幅偏离值达7%的证券
25,000967,盈峰环境,11.69,8.58,26650.8279,309809.9782,涨幅偏离值达7%的证券
26,002149,西部材料,50.0,8.58,7081.6962,337735.4755,涨幅偏离值达7%的证券
27,002364,中恒电气,42.49,8.58,8654.8929,363008.5231,涨幅偏离值达7%的证券
28,002463,沪电股份,97.54,8.58,9374.408,899948.2501,涨幅偏离值达7%的证券
29,600664,哈药股份,4.04,9.13,25669.0765,99207.31,涨幅偏离值达7%的证券
30,601588,北辰实业,2.07,9.15,15782.7171,31895.2,涨幅偏离值达7%的证券
31,601778,晶科科技,6.03,9.08,55844.2337,329180.39,涨幅偏离值达7%的证券
32,603269,海鸥股份,16.01,9.08,2886.2442,44455.76,涨幅偏离值达7%的证券
33,605167,利柏特,19.64,9.07,868.3982,16502.02,涨幅偏离值达7%的证券
34,002240,盛新锂能,48.48,20.77,22576.5685,995328.098,连续三个交易日内，涨幅偏离值累计达20%的证券
35,603026,石大胜华,98.52,25.73,6924.4161,610703.18,连续三个交易日内，涨幅偏离值累计达20%的证券
36,300344,立方退,0.29,0.0,6347.004,1764.4829,退市整理的证券
37,300857,协创数据,249.6,20.0,1707.6335,422124.7951,
38,301157,华塑科技,77.7,20.0,499.6134,35222.9996,
39,301189,奥尼电子,71.99,20.0,1181.8991,80462.7375,
40,301219,腾远钴业,82.02,20.0,3620.6525,290994.0483,
41,301292,海科新源,106.86,20.0,3324.4576,312630.7037,
42,688655,迅捷兴,33.07,16.08,2265.9192,71130.74,
43,688813,泰金新能,69.12,20.0,958.4193,64031.89,
44,301079,邵阳液压,47.78,32.89,2530.3604,120487.9457,
45,301667,纳百川,109.99,54.53,1226.7123,134026.1774,
