序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
32,002272,川润股份,20.39,31.47,13181.7817,267901.5073,换手率达20%的证券
33,002278,神开股份,15.24,29.01,9695.4835,144439.3813,换手率达20%的证券
34,002470,金正大,2.91,30.81,101222.2228,313559.7055,换手率达20%的证券
35,600410,华胜天成,29.98,45.39,49771.0734,1461115.65,换手率达20%的证券
36,600470,六国化工,8.43,26.45,13798.5515,110953.97,换手率达20%的证券
37,600744,华银电力,7.98,23.63,47990.2255,388157.35,换手率达20%的证券
38,603284,林平发展,49.39,28.25,521.9057,26052.01,换手率达20%的证券
39,920008,成电光信,35.0,25.66,862.0235,29637.57,换手率达20%的证券
40,920088,科力股份,68.6,37.35,1187.0261,78541.18,换手率达20%的证券
41,920158,长江能科,18.3,43.62,1663.7288,29857.72,换手率达20%的证券
42,920351,华光源海,25.25,22.38,887.7188,21446.37,换手率达20%的证券
43,920571,国航远洋,12.49,35.78,10060.8044,113725.15,换手率达20%的证券
44,001896,豫能控股,14.14,15.54,24645.4913,336046.9254,振幅值达15%的证券
45,002491,通鼎互联,11.12,16.38,26994.4455,300381.1011,振幅值达15%的证券
46,600230,沧州大化,26.52,15.92,4597.1838,113881.9,振幅值达15%的证券
47,600397,江钨装备,21.5,16.62,17400.6204,363584.47,振幅值达15%的证券
48,603861,白云电器,20.49,15.11,4068.8416,79162.44,振幅值达15%的证券
49,603938,三孚股份,29.25,15.61,4336.2376,126350.84,振幅值达15%的证券
50,605289,罗曼股份,130.55,15.87,781.265,100898.19,振幅值达15%的证券
51,002389,航天彩虹,26.54,10.68,12733.1468,333680.3023,涨幅偏离值达7%的证券
52,002716,湖南白银,17.37,10.68,50050.7348,831146.9206,涨幅偏离值达7%的证券
53,600028,中国石化,7.11,9.59,108857.2035,742915.45,涨幅偏离值达7%的证券
54,600227,赤天化,3.17,9.59,15036.9437,47088.8,涨幅偏离值达7%的证券
55,600688,上海石化,3.49,9.62,25106.0726,85375.83,涨幅偏离值达7%的证券
56,600968,海油发展,5.04,9.57,28100.748,139404.06,涨幅偏离值达7%的证券
57,300084,海默科技,13.45,20.0,11531.3601,141117.5142,
58,300139,晓程科技,79.78,20.0,7975.6263,594013.484,
59,300157,新锦动力,8.39,20.0,24686.9152,195646.3048,
60,300164,通源石油,18.08,20.0,7982.0365,143966.7016,
61,300191,潜能恒信,44.23,20.0,3541.8054,151793.1144,
62,688297,中无人机,59.7,19.71,5547.0642,318390.76,
63,688307,中润光学,60.02,19.99,1000.8307,55119.19,
64,301357,北方长龙,148.14,35.41,842.7606,126109.1667,
65,301362,民爆光电,111.02,40.77,1209.652,133495.9538,
66,688818,电科蓝天,68.72,34.25,4521.7087,318114.15,
67,300911,亿田智能,48.46,32.43,3961.2673,182205.0958,
68,301226,祥明智能,48.16,39.69,3935.462,169721.8214,
69,301338,凯格精机,179.65,37.87,1868.1925,285003.8419,
70,688028,沃尔德,123.99,31.78,3170.2729,363399.58,
71,920368,连城数控,50.71,-20.95,3133.6914,170658.48,
