序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
1,002943,宇晶股份,-10.00417423248291,64.68,11.70 亿,94.18 亿,132.93 亿,441.14031982421875,11.99891471862793,51744,150000,101489387,1,17,通用设备
2,603272,联翔股份,-10.00800609588623,22.48,1.33 亿,23.30 亿,23.30 亿,796.2589721679688,5.583390235900879,667656,145644,25272016,1,14,家居用品
3,001209,洪兴股份,-9.993849754333496,29.27,7.97 亿,28.13 亿,38.50 亿,167.66986083984375,27.02440071105957,6129138,145221,92387827,1,1,服装家纺
4,600537,亿晶光电,-10.075567245483398,3.57,7.49 亿,42.26 亿,42.26 亿,-14.827902793884277,17.322420120239258,59964401,104712,3468621329,1,2,光伏设备
5,600082,海泰发展,-10.022778511047363,3.95,1251.20 万,25.06 亿,25.52 亿,790.2957763671875,0.49935728311538696,97285332,092505,190835560,1,0,房地产开
6,002855,捷荣技术,-10.0,14.76,2029.20 万,36.34 亿,36.37 亿,-9.633606910705566,0.5583460330963135,176240082,092500,120164112,1,0,消费电子
7,000826,启迪环境,-9.964412689208984,2.53,1.05 亿,36.06 亿,36.06 亿,-3.9588804244995117,2.923778533935547,240731126,092500,850665442,1,0,环境治理
8,600481,双良节能,-10.03201675415039,8.43,1.91 亿,174.01 亿,174.01 亿,-24.008319854736328,1.0969876050949097,729125351,092502,4613855334,1,0,光伏设备
