序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4123.138,26.536,0.648,4096.6023,4098.5869,4123.9578,4098.5869,674922194.0,1036427205293,10364.27 亿
2,sz399001,深证成指,14354.073,286.57,2.037,14067.503,14239.301,14357.818,14239.301,73622290201.0,1361460406127,13614.60 亿
3,Total,沪深总成交额,,,,,,,,,2397887611420,23978.88 亿
