序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000035,中国天楹,8.13,15.89,23963.1468,193155.0229,振幅值达15%的证券
2,600026,中远海能,23.26,15.69,19706.6406,469471.34,振幅值达15%的证券
3,600227,赤天化,3.83,17.06,44050.0715,164398.93,振幅值达15%的证券
4,603318,水发燃气,9.31,16.05,10772.6322,98468.87,振幅值达15%的证券
5,000533,顺钠股份,17.66,38.66,26478.1506,465604.1095,换手率达20%的证券
6,000815,美利云,17.9,39.61,27538.7889,508410.1575,换手率达20%的证券
7,002112,三变科技,26.91,43.2,11321.9836,310578.7027,换手率达20%的证券
8,002300,太阳电缆,11.77,27.98,20211.7254,237304.7493,换手率达20%的证券
9,002575,群兴玩具,8.82,29.07,16986.639,142667.1277,换手率达20%的证券
10,600410,华胜天成,31.83,33.79,37050.5276,1156330.55,换手率达20%的证券
11,600589,大位科技,12.24,24.05,35562.3285,433964.47,换手率达20%的证券
12,600821,金开新能,9.66,33.82,67546.1381,670158.72,换手率达20%的证券
13,920036,觅睿科技,53.69,75.87,990.9875,47352.07,换手率达20%的证券
14,920088,科力股份,70.41,37.66,1196.7915,82482.98,换手率达20%的证券
15,920158,长江能科,19.38,28.36,1081.735,20497.55,换手率达20%的证券
16,920183,海菲曼,45.55,34.91,392.7434,17623.32,换手率达20%的证券
17,920375,派诺科技,19.22,36.99,2400.9998,46191.03,换手率达20%的证券
18,000554,泰山石油,9.61,-9.52,8086.4757,77240.3793,跌幅偏离值达7%的证券
19,000968,蓝焰控股,9.38,-9.24,9414.5052,87408.13,跌幅偏离值达7%的证券
20,002207,准油股份,11.8,-11.84,6766.996,80228.5219,跌幅偏离值达7%的证券
21,002490,山东墨龙,11.92,-11.84,11928.2517,143315.0464,跌幅偏离值达7%的证券
22,002986,宇新股份,16.1,-10.72,4377.5223,72505.465,跌幅偏离值达7%的证券
23,600759,洲际油气,7.49,-10.62,72003.9561,542594.47,跌幅偏离值达7%的证券
24,600871,石化油服,3.45,-8.65,53152.9928,181817.89,跌幅偏离值达7%的证券
25,601969,海南矿业,12.25,-10.04,10794.6698,133227.87,跌幅偏离值达7%的证券
26,603121,华培动力,20.82,-10.64,371.78,7740.46,跌幅偏离值达7%的证券
27,603619,中曼石油,38.12,-8.97,6024.4032,228329.83,跌幅偏离值达7%的证券
28,001267,汇绿生态,45.68,8.16,4517.8295,201982.016,涨幅偏离值达7%的证券
29,002281,光迅科技,86.16,8.16,5540.953,455743.8467,涨幅偏离值达7%的证券
30,002335,科华数据,69.48,8.16,7843.1575,517722.2307,涨幅偏离值达7%的证券
31,002384,东山精密,108.06,8.16,9133.3198,959979.3693,涨幅偏离值达7%的证券
32,002467,二六三,7.59,8.16,34497.5102,258511.1889,涨幅偏离值达7%的证券
33,600135,乐凯胶片,11.06,9.4,6367.7226,67813.23,涨幅偏离值达7%的证券
34,600172,黄河旋风,10.08,9.4,21040.1397,207782.62,涨幅偏离值达7%的证券
35,600330,天通股份,17.22,9.38,13141.566,221076.87,涨幅偏离值达7%的证券
36,603017,中衡设计,13.48,9.39,1347.69,17796.63,涨幅偏离值达7%的证券
37,603421,鼎信通讯,9.21,9.39,2297.9525,20741.28,涨幅偏离值达7%的证券
38,001400,江顺科技,146.04,25.47,799.5867,103207.3683,连续三个交易日内，涨幅偏离值累计达20%的证券
39,002445,中南文化,3.37,20.05,2195.2883,6855.6572,连续三个交易日内，涨幅偏离值累计达20%的证券
40,002667,威领股份,30.01,21.57,10936.5506,301449.3019,连续三个交易日内，涨幅偏离值累计达20%的证券
41,603778,国晟科技,18.93,21.38,32757.365,578527.95,连续三个交易日内，涨幅偏离值累计达20%的证券
42,605286,同力天启,46.83,20.87,2804.587,127664.8,连续三个交易日内，涨幅偏离值累计达20%的证券
43,300164,通源石油,18.9,34.36,20036.8738,367727.4871,
44,300846,首都在线,37.8,32.28,13389.0702,503899.8888,
45,301373,凌玮科技,76.2,32.46,1331.0012,100804.5627,
46,301638,南网数字,32.6,48.97,11507.6785,373944.2428,
47,301658,首航新能,38.28,38.54,1589.2539,61590.5075,
48,688158,优刻得,51.59,36.84,14937.2874,762491.02,
49,688818,电科蓝天,68.75,30.5,4026.3321,265709.94,
50,300257,开山股份,34.33,33.51,6887.3279,209469.2729,
51,688229,博睿数据,120.06,39.25,1079.9129,121932.21,
52,688300,联瑞新材,99.96,32.85,3888.2235,337562.59,
53,300469,信息发展,71.79,16.33,1800.4487,123183.0055,
54,300629,新劲刚,28.91,20.0,6964.0184,197745.2464,
55,300811,铂科新材,92.0,17.23,2524.9211,223378.0185,
56,300936,中英科技,58.54,20.0,861.1771,48463.5678,
57,688048,长光华芯,188.4,20.0,1903.9161,331728.95,
58,688655,迅捷兴,29.4,20.0,1196.5407,32780.67,
59,688662,富信科技,71.78,15.49,984.277,68782.29,
