序号,代码,名称,最新价,涨跌幅,成交额(亿元)
4,300394,天孚通信,333.33,10.52,136.80 亿
5,001309,德明利,371.98,-2.03,118.27 亿
12,603259,药明康德,103.81,5.82,80.34 亿
16,600105,永鼎股份,30.51,9.99,69.73 亿
20,600875,东方电气,38.28,9.22,60.14 亿
