序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
89,鸿仕达,920125,1,首板,30.000001907348633,67.08,4.62 亿,11.06 亿,37.67 亿,46.744876861572266,35973662,133117,134253,2,自动化设
90,西藏珠峰,600338,1,4天3板,10.0,27.61,36.40 亿,252.41 亿,252.41 亿,14.957718849182129,64779879,133345,134039,4,工业金属
91,和顺石油,603353,1,首板,9.989959716796875,43.82,6.70 亿,74.68 亿,75.33 亿,9.351746559143066,60454072,133433,133433,0,炼化及贸
92,雅化集团,002497,1,首板,9.989103317260742,30.28,23.83 亿,320.84 亿,349.00 亿,7.694367408752441,27336784,133830,133830,0,化学制品
93,楚环科技,001336,1,首板,9.988649368286133,29.07,1.25 亿,14.34 亿,23.36 亿,8.9574556350708,46497406,133900,133900,0,环保设备
94,江特电机,002176,1,4天2板,9.979494094848633,16.09,57.79 亿,274.08 亿,274.55 亿,22.535829544067383,28141088,134512,145248,17,电机Ⅱ
95,融捷股份,002192,1,4天2板,10.00443172454834,99.29,37.57 亿,257.28 亿,257.81 亿,15.429779052734375,48177890,134706,135033,2,能源金属
96,桐昆股份,601233,1,首板,10.019083976745605,23.06,15.45 亿,547.60 亿,548.60 亿,2.907153606414795,36564374,135034,135220,1,炼化及贸
97,铜冠铜箔,301217,1,首板,20.0,70.98,50.00 亿,588.44 亿,588.44 亿,9.403898239135742,68316688,141248,141248,0,电池
98,泰晶科技,603738,1,首板,10.0,39.82,25.36 亿,153.66 亿,153.66 亿,17.65993881225586,12359849,142539,144112,7,元件
99,安 纳 达,002136,1,首板,9.98563289642334,15.31,3.80 亿,32.83 亿,32.92 亿,11.934070587158203,57796765,143821,143821,0,化学原料
100,华达新材,605158,1,首板,9.971909523010254,7.83,1.09 亿,40.04 亿,40.04 亿,2.8040239810943604,37589481,144230,144230,0,金属新材
