序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000037,深南电A,12.65,23.71,13487.7299,162483.4007,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000539,粤电力A,9.77,23.73,59295.0479,551904.2433,连续三个交易日内，涨幅偏离值累计达20%的证券
3,000722,湖南发展,16.26,21.36,12193.5661,180934.4504,连续三个交易日内，涨幅偏离值累计达20%的证券
4,000767,晋控电力,6.14,23.77,105831.7765,612481.6394,连续三个交易日内，涨幅偏离值累计达20%的证券
5,002081,金螳螂,6.78,23.73,99707.3663,629240.7852,连续三个交易日内，涨幅偏离值累计达20%的证券
6,002608,江苏国信,10.12,23.71,22108.8019,211353.1946,连续三个交易日内，涨幅偏离值累计达20%的证券
7,002859,洁美科技,75.05,20.05,8514.7938,603803.5129,连续三个交易日内，涨幅偏离值累计达20%的证券
8,002951,金时科技,19.4,23.81,7460.0472,133114.7814,连续三个交易日内，涨幅偏离值累计达20%的证券
9,003004,声迅股份,65.68,21.42,1484.5472,87950.8859,连续三个交易日内，涨幅偏离值累计达20%的证券
10,600011,华能国际,9.76,22.09,116764.3058,1049366.33,连续三个交易日内，涨幅偏离值累计达20%的证券
11,600280,中央商场,3.52,21.96,13410.8113,44829.78,连续三个交易日内，涨幅偏离值累计达20%的证券
12,600863,华能蒙电,7.92,20.27,137432.294,1005292.76,连续三个交易日内，涨幅偏离值累计达20%的证券
13,601101,昊华能源,13.27,24.67,17087.149,207544.3,连续三个交易日内，涨幅偏离值累计达20%的证券
14,601918,新集能源,11.28,25.66,33579.9751,343968.51,连续三个交易日内，涨幅偏离值累计达20%的证券
15,603011,合锻智能,27.41,22.01,8935.6515,228879.52,连续三个交易日内，涨幅偏离值累计达20%的证券
16,603890,春秋电子,27.29,22.02,4595.5452,113935.86,连续三个交易日内，涨幅偏离值累计达20%的证券
17,002579,中京电子,18.87,35.66,20807.3189,381803.4501,换手率达20%的证券
18,002806,华锋股份,18.48,46.26,7712.2785,150351.159,换手率达20%的证券
19,002995,天地在线,25.11,24.39,2968.4888,70823.6075,换手率达20%的证券
20,600396,华电辽能,18.5,20.37,29992.4996,557785.76,换手率达20%的证券
21,603075,热威股份,28.09,28.31,1167.6845,33152.74,换手率达20%的证券
22,603399,永杉锂业,18.93,23.53,12054.3405,225462.89,换手率达20%的证券
23,603435,嘉德利,85.36,49.68,1773.0922,148329.05,换手率达20%的证券
24,603459,红板科技,91.7,23.77,1879.3574,178805.13,换手率达20%的证券
25,920078,族兴新材,32.02,26.34,545.2459,18054.14,换手率达20%的证券
26,920161,龙辰科技,37.51,43.98,1622.6266,65600.57,换手率达20%的证券
27,920178,锐翔智能,145.01,24.04,351.1775,55629.36,换手率达20%的证券
28,920218,新天力,31.79,60.32,1271.2635,45617.48,换手率达20%的证券
29,920725,惠丰钻石,62.0,24.46,1016.9644,58385.53,换手率达20%的证券
30,002181,粤传媒,18.16,10.78,14896.3216,264475.9188,涨幅偏离值达7%的证券
31,600121,郑州煤电,4.7,10.34,12317.6749,55831.78,涨幅偏离值达7%的证券
32,600403,大有能源,5.56,10.37,4408.34,23794.43,涨幅偏离值达7%的证券
33,600503,华丽家族,2.92,10.46,7956.9453,22318.29,涨幅偏离值达7%的证券
34,600798,宁波海运,3.81,10.38,7075.9346,26370.36,涨幅偏离值达7%的证券
35,600981,苏豪汇鸿,2.72,10.39,2672.6419,6997.93,涨幅偏离值达7%的证券
36,000636,风华高科,55.05,18.95,25833.3593,1410817.4782,振幅值达15%的证券
37,001259,利仁科技,74.59,17.44,522.5269,42670.2863,振幅值达15%的证券
38,001896,豫能控股,17.65,19.35,26980.3509,450860.1454,振幅值达15%的证券
39,002552,宝鼎科技,57.93,19.56,4528.5602,262921.4829,振幅值达15%的证券
40,002613,北玻股份,4.87,16.51,15350.9876,71850.6197,振幅值达15%的证券
41,600162,香江控股,2.92,21.91,50332.3162,141859.77,振幅值达15%的证券
42,600539,狮头股份,16.02,19.91,2442.6064,37187.22,振幅值达15%的证券
43,600726,华电能源,9.5,19.28,51056.6215,498280.47,振幅值达15%的证券
44,600743,华远控股,2.58,16.31,18917.369,48839.25,振幅值达15%的证券
45,600758,辽宁能源,5.16,16.22,20704.507,100049.32,振幅值达15%的证券
46,002080,中材科技,64.04,-9.22,6126.4871,404383.6916,跌幅偏离值达7%的证券
47,002384,东山精密,191.75,-9.22,13595.8957,2672450.8108,跌幅偏离值达7%的证券
48,002428,云南锗业,82.06,-9.22,9480.8959,790405.7392,跌幅偏离值达7%的证券
49,002733,雄韬股份,30.08,-9.22,3253.523,101957.4415,跌幅偏离值达7%的证券
50,002943,宇晶股份,74.5,-9.22,1038.0061,80169.6131,跌幅偏离值达7%的证券
51,600578,京能电力,8.44,-9.75,36431.7556,315213.29,跌幅偏离值达7%的证券
52,603601,再升科技,19.06,-9.74,810.28,15443.94,跌幅偏离值达7%的证券
53,605289,罗曼股份,106.81,-9.73,672.892,74447.04,跌幅偏离值达7%的证券
54,605580,恒盛能源,27.26,-9.74,1494.3323,41210.58,跌幅偏离值达7%的证券
55,900937,华电B股,0.22,-8.72,1592.0988,365.76,跌幅偏离值达7%的证券
56,300197,节能铁汉,1.93,20.0,15674.3676,30249.8318,
57,301107,瑜欣电子,22.82,20.0,922.7063,20270.4237,
58,301236,软通动力,39.65,20.0,3794.166,144733.5041,
59,301329,信音电子,31.38,20.0,2687.8938,80523.4336,
60,301439,泓淋电力,23.48,20.0,5521.3788,124378.9802,
61,688031,星环科技,135.25,15.72,1971.9786,263925.39,
62,688365,光云科技,21.35,17.96,4106.782,84870.08,
63,300427,红相股份,7.29,-20.0,499.73,3643.0317,
64,300710,万隆光电,36.92,-18.53,1655.7665,63931.2833,
65,301360,荣旗科技,74.27,-15.31,1217.1153,95467.9406,
66,300886,华业香料,24.98,31.43,205.56,5094.0493,
67,301563,云汉芯城,176.42,44.57,852.8531,156205.2512,
68,301591,肯特股份,49.2,40.61,1815.1263,92304.1457,
69,600421,退市华嵘,0.39,0.0,5034.3416,1986.11,无价格涨跌幅限制的证券
70,600599,退市熊猫,0.57,0.0,2460.3085,1371.6,无价格涨跌幅限制的证券
71,600636,退市国化,2.5,0.0,8704.2202,20662.12,无价格涨跌幅限制的证券
72,600696,退市岩石,0.55,0.0,2808.2533,1774.12,无价格涨跌幅限制的证券
73,688287,退市观典,0.36,0.0,946.4705,340.52,退市整理的证券
74,920190,雷神科技,31.33,47.71,2919.5116,84384.01,
75,920857,泓禧科技,21.46,41.61,1133.5499,22596.8,
76,920876,慧为智能,24.73,29.95,790.1057,18606.75,
