序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,华锋股份,002806,3天2板,-0.054083287715911865,18.48,20.34,15.04 亿,32.17 亿,39.27 亿,44.296688079833984,-0.054083287715911865,093015,2,10.113574981689453,汽车零部
2,林州重机,002535,0天0板,7.7519378662109375,2.78,2.84,2.39 亿,20.75 亿,22.29 亿,11.487826347351074,0.0,093127,3,8.914728164672852,专用设备
3,新亚电子,605277,2天1板,4.549147129058838,25.74,27.08,15.19 亿,81.89 亿,83.39 亿,18.232980728149414,0.15564201772212982,093144,1,6.86433744430542,消费电子
4,泰尔股份,002347,0天0板,1.4326647520065308,7.08,7.68,3.16 亿,34.93 亿,35.73 亿,8.843375205993652,0.0,093815,1,10.315186500549316,通用设备
5,绿康生化,002868,0天0板,3.3017210960388184,29.41,31.32,1.47 亿,31.47 亿,45.71 亿,4.551213264465332,0.06805035471916199,094000,1,10.32666015625,动物保健
6,鼎胜新材,603876,0天0板,6.08695650100708,28.06,29.1,12.47 亿,260.75 亿,260.75 亿,4.721442699432373,0.0,094003,1,8.69565200805664,工业金属
7,我乐家居,603326,0天0板,6.267029762268066,7.8,8.07,8872.61 万,24.90 亿,24.90 亿,3.5234763622283936,-0.12804096937179565,094716,1,10.899182319641113,家居用品
8,奥康国际,603001,0天0板,-1.681503415107727,9.94,11.12,3.31 亿,39.86 亿,39.86 亿,7.873116970062256,-0.30090272426605225,094944,1,13.847676277160645,服装家纺
9,太极实业,600667,0天0板,5.598755836486816,13.58,14.15,52.18 亿,284.03 亿,284.03 亿,18.07692527770996,0.0,095137,2,9.020217895507812,工程咨询
10,振华新材,688707,0天0板,12.309820175170898,16.24,17.35,8.88 亿,82.62 亿,82.62 亿,10.539267539978027,0.0,095855,1,17.21991729736328,电池
11,昊华科技,600378,0天0板,5.633074760437012,40.88,42.57,21.77 亿,438.46 亿,527.35 亿,4.895712375640869,0.04894762486219406,100255,1,8.010335922241211,化学制品
12,实丰文化,002862,0天0板,6.488781452178955,17.56,18.14,2.44 亿,22.17 亿,29.50 亿,10.926445960998535,0.0,101206,1,8.489994049072266,文娱用品
13,星环科技-U,688031,0天0板,15.716974258422852,135.25,140.26,26.39 亿,163.84 亿,163.84 亿,16.2790584564209,0.0,101539,4,15.622861862182617,软件开发
14,杰瑞股份,002353,0天0板,4.700854778289795,147.0,154.44,37.06 亿,1015.83 亿,1505.07 亿,3.5892059803009033,-0.20366600155830383,101712,1,8.461538314819336,专用设备
15,常润股份,603201,0天0板,8.26032543182373,17.3,17.58,1.92 亿,32.59 亿,32.87 亿,5.928674221038818,0.1737116426229477,101722,1,10.575719833374023,汽车零部
16,安路科技,688107,0天0板,12.609756469726562,46.17,49.2,14.39 亿,185.07 亿,185.07 亿,7.694515705108643,0.0,101806,2,21.09756088256836,半导体
17,华通线缆,605196,0天0板,7.719564437866211,42.56,43.46,13.35 亿,214.91 亿,217.47 亿,6.201836109161377,0.0,101959,5,9.921539306640625,电网设备
18,大元泵业,603757,0天0板,6.882073879241943,58.55,60.26,12.18 亿,109.22 亿,109.22 亿,11.256499290466309,0.0170823372900486,102059,2,13.98320484161377,通用设备
