序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,粤电力Ａ,000539,4,4天4板,10.022522926330566,9.77,44.95 亿,249.66 亿,512.95 亿,18.646448135375977,21490248,092500,145539,107,电力
2,合锻智能,603011,4,4天4板,9.991974830627441,27.41,9.37 亿,135.52 亿,135.52 亿,6.990053176879883,234285028,093109,093333,1,专用设备
3,天地在线,002995,3,3天3板,9.986859321594238,25.11,7.08 亿,28.23 亿,44.56 亿,26.4060001373291,77190651,101109,101109,0,广告营销
4,江苏国信,002608,2,2天2板,10.0,10.12,14.54 亿,382.34 亿,382.34 亿,3.8946287631988525,114559918,093009,095836,1,电力
5,晋控电力,000767,2,2天2板,10.035842895507812,6.14,41.03 亿,178.81 亿,188.92 亿,23.59274673461914,101690066,093103,105142,20,电力
6,中央商场,600280,2,2天2板,10.0,3.52,2.93 亿,39.72 亿,39.72 亿,7.502959251403809,35498144,093208,093423,2,一般零售
7,金 螳 螂,002081,2,2天2板,10.064934730529785,6.78,41.36 亿,179.28 亿,180.03 亿,23.957469940185547,128378283,094548,134254,1,装修装饰
8,春秋电子,603890,2,2天2板,9.995969772338867,27.29,1.18 亿,121.93 亿,121.93 亿,0.9682257771492004,525015553,092502,092502,0,消费电子
9,华能国际,600011,2,2天2板,10.033822059631348,9.76,66.15 亿,1073.38 亿,1532.13 亿,6.478554725646973,121900448,145615,145615,0,电力
10,泓淋电力,301439,2,2天2板,19.97956085205078,23.48,12.44 亿,43.03 亿,91.36 亿,30.130813598632812,87266026,100312,100312,0,电网设备
11,深南电A,000037,2,2天2板,10.0,12.65,12.68 亿,42.87 亿,76.25 亿,30.46831703186035,10072676,095212,143521,16,电力
12,红星发展,600367,1,5天3板,10.0,35.31,5.59 亿,113.69 亿,120.45 亿,4.952102184295654,48287131,093100,093124,1,化学原料
13,赫美集团,002356,1,首板,10.067113876342773,3.28,1.34 亿,43.01 亿,43.01 亿,3.1342012882232666,59402243,093033,093557,1,一般零售
14,新朋股份,002328,1,首板,9.9580717086792,10.49,8.96 亿,59.88 亿,80.96 亿,15.132946968078613,81331991,093021,095900,5,汽车零部
15,节能铁汉,300197,1,首板,19.875776290893555,1.93,3.02 亿,57.23 亿,57.23 亿,5.286067008972168,86694858,092500,093736,1,基础建设
