序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,中集集团,000039,0天0板,1.1248594522476196,8.99,9.78,11.01亿,206.90亿,484.79亿,5.162595272064209,0.0,092500,1,9.898762702941895,通用设备
2,大有能源,600403,0天0板,0.2994012236595154,6.7,7.35,12.16亿,160.18亿,160.18亿,7.267996311187744,0.0,093107,1,9.730538368225098,煤炭开采
3,宝鼎科技,002552,8天6板,4.297173500061035,54.61,57.6,30.51亿,201.24亿,211.88亿,15.02913761138916,0.0,093124,1,8.766233444213867,元件
4,益生股份,002458,2天1板,5.305305004119873,10.52,10.99,20.52亿,101.66亿,150.56亿,19.647911071777344,0.0,093127,8,5.405405521392822,养殖业
5,贤丰控股,002141,2天1板,2.3809523582458496,6.88,7.39,27.70亿,71.07亿,71.07亿,37.7373046875,0.0,093545,3,14.73214340209961,元件
6,一心堂,002727,0天0板,7.921635150909424,12.67,12.91,5.54亿,49.78亿,74.20亿,11.105266571044922,0.0,094830,2,10.477002143859863,医药商业
7,湖南白银,002716,0天0板,2.0212764739990234,9.59,10.34,48.02亿,222.73亿,270.73亿,20.6485595703125,0.0,094839,2,8.085105895996094,贵金属
8,益丰药房,603939,0天0板,5.164319038391113,24.64,25.77,8.02亿,298.73亿,298.73亿,2.6492512226104736,0.0,100407,1,10.11523723602295,医药商业
9,旭光电子,600353,0天0板,7.692307949066162,29.4,30.03,21.49亿,243.67亿,243.67亿,9.002250671386719,0.0,103916,1,12.234432220458984,其他电子
10,达利凯普,301566,0天0板,13.212850570678711,28.19,29.88,18.57亿,59.51亿,112.76亿,31.541255950927734,0.0,104124,1,21.204818725585938,元件
11,风华高科,000636,0天0板,6.7260942459106445,65.85,67.87,172.93亿,761.89亿,761.89亿,22.742218017578125,0.0,104354,4,11.329011917114258,元件
12,中恒电气,002364,0天0板,4.343408584594727,41.08,43.31,28.50亿,229.27亿,231.51亿,12.370686531066895,0.0,110039,1,12.674625396728516,其他电源
13,中瓷电子,003031,0天0板,4.346283435821533,117.64,124.01,19.44亿,400.16亿,530.62亿,4.8278374671936035,0.0,111036,1,11.832534790039062,通信设备
14,嘉泽新能,601619,0天0板,7.17391300201416,4.93,5.06,6.30亿,120.03亿,143.60亿,5.3302717208862305,0.0,130338,1,11.52173900604248,电力
15,诚达药业,301201,0天0板,9.876203536987305,39.94,43.62,11.14亿,43.35亿,61.79亿,25.632902145385742,0.0,130706,2,22.585969924926758,医疗服务
16,南矿集团,001360,0天0板,6.433478832244873,17.04,17.61,2.10亿,21.38亿,34.76亿,9.870039939880371,0.0,132124,1,9.931293487548828,专用设备
17,三力制药,603439,0天0板,7.935153484344482,12.65,12.89,3.24亿,51.09亿,51.09亿,6.490264892578125,0.0,142409,1,13.566553115844727,中药Ⅱ
