序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,深中华A,000017,6,6天6板,10.042283058166504,10.41,6.06亿,45.89亿,71.74亿,13.514057159423828,45440691,093224,093536,2,饰品
2,楚天龙,003040,5,5天5板,9.982383728027344,18.73,17.60亿,85.57亿,86.37亿,20.767614364624023,38151137,093048,131809,19,通信设备
3,海鸥住工,002084,4,4天4板,10.02087688446045,5.27,2764.37万,33.97亿,34.05亿,0.8137143850326538,329225563,092500,092500,0,家居用品
4,捷荣技术,002855,3,3天3板,10.0,13.31,1886.16万,32.77亿,32.80亿,0.5755252838134766,92996970,092500,092500,0,消费电子
5,冀衡医药,002742,3,3天3板,10.097086906433105,5.67,5642.27万,29.71亿,38.79亿,1.8993507623672485,168347970,092500,092500,0,化学制药
6,青山纸业,600103,3,3天3板,10.086455345153809,3.82,5.07亿,84.51亿,85.60亿,6.097270488739014,307811504,093033,093033,0,造纸
7,康盛股份,002418,3,3天3板,10.089685440063477,4.91,12.28亿,55.80亿,55.80亿,22.533653259277344,86280007,093415,094642,2,家电零部
8,万向德农,600371,3,8天5板,9.9580717086792,10.49,1.70亿,30.69亿,30.69亿,5.547128200531006,204232474,093006,093006,0,种植业
9,法尔胜,000890,2,2天2板,10.025062561035156,8.78,1.32亿,36.83亿,36.83亿,3.6119720935821533,98898798,093009,093009,0,环保设备
10,千金药业,600479,2,2天2板,9.981851577758789,12.12,13.01亿,50.72亿,59.66亿,25.8243465423584,36494459,093130,132045,7,中药Ⅱ
11,锦龙股份,000712,2,2天2板,10.051281929016113,10.73,1.58亿,96.11亿,96.14亿,1.644511103630066,220685551,092500,092500,0,证券Ⅱ
12,新农股份,002942,2,2天2板,10.011573791503906,19.01,4295.37万,26.38亿,29.56亿,1.6283951997756958,356469246,092500,092500,0,农化制品
13,凯瑞德,002072,2,2天2板,10.012360572814941,8.9,3.61亿,32.71亿,32.72亿,11.205681800842285,38225491,093427,100648,4,贸易Ⅱ
14,郴电国际,600969,2,2天2板,10.0,10.45,3.68亿,38.67亿,38.67亿,9.928468704223633,18546242,100924,100954,1,电力
15,杭电股份,603618,2,2天2板,9.993734359741211,35.11,22.97亿,242.74亿,242.74亿,9.688009262084961,347233967,093513,093528,1,电网设备
16,湘财股份,600095,2,2天2板,10.034602165222168,9.54,19.16亿,272.77亿,272.77亿,7.123424053192139,65334690,093941,130241,10,证券Ⅱ
17,甘化科工,000576,1,首板,10.041265487670898,8.0,2.69亿,34.71亿,34.91亿,7.823816776275635,33069648,093039,095318,4,地面兵装
18,湖南黄金,002155,1,首板,10.016286849975586,27.02,3.84亿,422.19亿,422.23亿,0.9086782336235046,564939509,092500,092500,0,贵金属
19,五芳斋,603237,1,首板,9.972298622131348,15.88,5708.75万,30.14亿,31.13亿,1.8949249982833862,30682351,093006,093006,0,食品加工
20,新赛股份,600540,1,首板,10.071942329406738,4.59,4067.72万,26.69亿,26.69亿,1.5243371725082397,161909496,092502,092502,0,种植业
21,神奇制药,600613,1,11天7板,10.047392845153809,11.61,6.77亿,55.65亿,62.01亿,12.17633056640625,167587935,092502,093050,1,化学制药
22,新农开发,600359,1,首板,10.014727592468262,7.47,1.83亿,28.50亿,28.50亿,6.4499945640563965,40110493,093258,095816,1,种植业
