序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,福达合金,603045,4,4天4板,10.00177001953125,62.14,1.04 亿,84.17 亿,84.17 亿,1.231140375137329,114069155,092502,092502,0,金属新材
2,大唐发电,601991,3,3天3板,9.920635223388672,5.54,66.75 亿,686.74 亿,1025.27 亿,9.810202598571777,199275345,092502,130502,11,电力
3,波导股份,600130,3,3天3板,10.017889022827148,6.15,3.61 亿,46.12 亿,46.12 亿,7.961564064025879,89934598,093130,093130,0,消费电子
4,杭电股份,603618,3,10天5板,10.0,37.62,35.38 亿,260.10 亿,260.10 亿,13.91991901397705,64429403,094832,131458,2,电网设备
5,大业股份,603278,3,3天3板,10.036900520324707,14.91,8.68 亿,50.96 亿,50.96 亿,18.037141799926758,96246092,101544,101544,0,通用设备
6,润建股份,002929,2,4天3板,9.997187614440918,78.23,16.62 亿,165.80 亿,222.24 亿,10.048418045043945,165107074,092500,093133,1,通信服务
7,众生药业,002317,2,2天2板,10.00487995147705,22.54,9.21 亿,171.67 亿,191.57 亿,5.363062858581543,207707136,093000,093000,0,中药Ⅱ
8,北投科技,600936,2,2天2板,10.0,5.17,3.81 亿,86.39 亿,86.39 亿,4.482019424438477,120089173,093123,093123,0,IT服务Ⅱ
9,红板科技,603459,2,2天2板,10.002714157104492,81.05,14.68 亿,64.07 亿,610.92 亿,23.4195499420166,112995938,093417,093911,4,元件
10,南威软件,603636,2,2天2板,10.0,11.11,1.75 亿,64.48 亿,64.48 亿,2.7213621139526367,124902930,092502,092502,0,IT服务Ⅱ
11,山东玻纤,605006,2,7天4板,9.985206604003906,14.87,4.69 亿,89.23 亿,89.23 亿,5.464504718780518,89716553,093645,093645,0,玻璃玻纤
12,宏川智慧,002930,2,2天2板,10.013717651367188,16.04,3.18 亿,69.51 亿,73.38 亿,4.683173656463623,87530215,093351,093351,0,物流
13,宝鼎科技,002552,2,2天2板,9.984089851379395,27.65,3.07 亿,101.89 亿,107.28 亿,3.091017246246338,133718165,093454,093454,0,通用设备
14,共达电声,002655,2,5天3板,9.997207641601562,39.39,16.87 亿,143.02 亿,143.30 亿,12.071599960327148,108365829,111145,111145,0,消费电子
15,新能泰山,000720,2,2天2板,10.058026313781738,5.69,16.84 亿,71.50 亿,71.50 亿,24.083093643188477,32208245,094833,132112,3,电网设备
16,巨轮智能,002031,2,2天2板,9.968847274780273,7.06,15.54 亿,135.10 亿,155.28 亿,11.859816551208496,176937720,094839,094839,0,专用设备
