序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000533,顺钠股份,16.75,28.79,19715.4792,346527.4362,换手率达20%的证券
2,000815,美利云,18.95,40.22,27965.1577,552417.3082,换手率达20%的证券
3,001325,元创股份,56.88,27.68,542.6133,30661.6352,换手率达20%的证券
4,001382,新亚电缆,22.4,28.16,1746.011,40764.7948,换手率达20%的证券
5,002902,铭普光磁,24.55,46.35,8643.2444,222095.7456,换手率达20%的证券
6,600821,金开新能,10.71,33.79,67481.1787,765953.02,换手率达20%的证券
7,601133,柏诚股份,17.26,34.3,5124.4776,90603.67,换手率达20%的证券
8,601218,吉鑫科技,7.03,31.72,30739.9921,231644.44,换手率达20%的证券
9,603248,锡华科技,28.8,47.51,3292.6893,95758.7,换手率达20%的证券
10,603803,瑞斯康达,13.28,28.93,12291.0124,175991.52,换手率达20%的证券
11,920036,觅睿科技,51.33,26.72,348.9931,18302.12,换手率达20%的证券
12,920078,族兴新材,29.08,63.6,1316.6208,41048.44,换手率达20%的证券
13,920088,科力股份,73.14,23.69,759.5786,54830.07,换手率达20%的证券
14,920159,农大科技,44.17,23.62,340.074,15488.11,换手率达20%的证券
15,920641,格利尔,20.68,23.33,1059.5959,22476.84,换手率达20%的证券
2,000539,粤电力A,6.66,15.9,35099.6655,220139.5101,振幅值达15%的证券
3,600545,卓郎智能,3.79,17.29,21089.622,83917.39,振幅值达15%的证券
4,600683,京投发展,10.86,17.15,4952.0562,51888.44,振幅值达15%的证券
6,603629,利通电子,61.26,17.34,4438.7745,295306.01,振幅值达15%的证券
1,000670,盈方微,8.83,11.18,19908.4541,172443.934,涨幅偏离值达7%的证券
2,000862,银星能源,8.44,11.18,14062.7478,113336.9879,涨幅偏离值达7%的证券
3,002150,正泰电源,34.88,11.18,3000.3467,102964.2355,涨幅偏离值达7%的证券
4,002256,兆新股份,4.49,11.18,27706.4616,123415.6207,涨幅偏离值达7%的证券
5,002310,东方新能,3.48,11.18,76769.3256,262881.4108,涨幅偏离值达7%的证券
6,600396,华电辽能,6.26,11.25,39373.0382,241590.68,涨幅偏离值达7%的证券
7,600604,市北高新,5.7,11.28,7650.0589,42513.01,涨幅偏离值达7%的证券
9,603381,永臻股份,28.22,11.26,2303.5018,63118.74,涨幅偏离值达7%的证券
10,603687,大胜达,13.39,11.26,464.0218,6213.25,涨幅偏离值达7%的证券
1,002109,兴化股份,4.75,-8.82,12817.583,62723.2293,跌幅偏离值达7%的证券
2,002165,红宝丽,10.01,-8.82,13184.2759,134925.1677,跌幅偏离值达7%的证券
3,002208,合肥城建,13.91,-8.82,6702.3611,97265.6015,跌幅偏离值达7%的证券
4,002470,金正大,3.02,-8.82,56965.0618,174938.818,跌幅偏离值达7%的证券
5,002565,顺灏股份,15.44,-8.82,25669.3937,419664.7079,跌幅偏离值达7%的证券
6,600370,三房巷,2.96,-8.79,38324.1679,118242.18,跌幅偏离值达7%的证券
7,600666,奥瑞德,4.39,-8.8,64272.7434,297730.95,跌幅偏离值达7%的证券
8,600691,潞化科技,3.85,-8.81,17229.6212,66955.9,跌幅偏离值达7%的证券
9,603353,和顺石油,40.19,-8.77,1256.424,51264.06,跌幅偏离值达7%的证券
2,600617,国新能源,3.99,23.52,31360.1982,117396.25,连续三个交易日内，涨幅偏离值累计达20%的证券
3,600726,华电能源,5.52,23.66,105637.316,536787.68,连续三个交易日内，涨幅偏离值累计达20%的证券
1,300040,九洲集团,8.95,52.75,27450.3507,250949.1127,
2,300317,珈伟新能,6.15,40.85,33906.3847,216693.8843,
3,301658,首航新能,60.35,56.05,2311.4502,127335.8083,
4,301667,纳百川,95.53,47.97,1079.0809,106512.1594,
5,301680,固德电材,119.8,45.01,756.3423,96233.1134,
1,300391,长药退,0.44,0.0,11974.4727,4808.7659,退市整理的证券
1,300763,锦浪科技,119.5,15.04,5484.7488,629135.8227,
2,300827,上能电气,44.93,20.0,13418.3948,577947.8039,
4,688498,源杰科技,1114.99,17.37,616.1506,678365.09,
1,300911,亿田智能,30.63,-19.88,1762.7772,59724.1023,
2,301535,浙江华远,21.95,-16.32,995.143,23614.1782,
1,600470,六国化工,6.8,-21.13,24703.4857,190367.09,连续三个交易日内，跌幅偏离值累计达20%的证券
