序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,澳弘电子,605058,5,5天5板,9.993232727050781,48.76,10.81亿,69.69亿,69.69亿,15.810675621032715,29853310,093101,132240,23,元件
2,华瓷股份,001216,3,3天3板,10.016602516174316,19.88,5.53亿,49.07亿,58.04亿,11.370491981506348,44213756,093036,093036,0,家居用品
3,中晶科技,003026,3,3天3板,9.98810863494873,37.0,5.61亿,53.34亿,70.14亿,10.537097930908203,173132842,092500,095939,2,半导体
4,锡华科技,603248,3,3天3板,9.995076179504395,22.34,4.92亿,15.97亿,102.76亿,33.885372161865234,50195746,140257,140257,0,风电设备
5,世联行,002285,2,2天2板,10.041841506958008,2.63,3.37亿,52.05亿,52.41亿,6.52269983291626,13336104,093024,102118,6,房地产服
6,中岩大地,003001,2,2天2板,10.016242027282715,20.32,7.15亿,23.24亿,35.47亿,31.788225173950195,13257621,094309,134406,11,专业工程
7,内蒙新华,603230,2,2天2板,9.964093208312988,12.25,7284.95万,43.31亿,43.31亿,1.6821821928024292,110049087,092503,092503,0,出版
8,共达电声,002655,2,2天2板,10.01079273223877,40.77,14.51亿,148.11亿,148.65亿,10.100329399108887,137121741,102827,102827,0,消费电子
9,万向德农,600371,2,18天9板,9.98593521118164,15.64,11.48亿,45.76亿,45.76亿,27.288007736206055,63842354,130246,130913,6,种植业
10,金石亚药,300434,1,首板,19.980789184570312,12.49,5.52亿,42.89亿,50.18亿,13.140190124511719,25908481,093354,094354,1,化学制药
11,沃顿科技,000920,1,首板,10.01742172241211,12.63,2.07亿,59.69亿,59.69亿,3.524287462234497,38468454,094045,094045,0,塑料
12,三峡新材,600293,1,首板,10.032362937927246,3.4,2.47亿,39.44亿,39.44亿,6.380159378051758,31467289,094409,094409,0,玻璃玻纤
13,积成电子,002339,1,首板,10.026738166809082,8.23,4.51亿,39.40亿,41.49亿,11.644986152648926,44960695,093503,101636,1,电网设备
14,科森科技,603626,1,4天2板,10.025839805603027,21.29,7.23亿,118.13亿,118.13亿,6.226889133453369,68183354,093944,094020,1,消费电子
15,经纬股份,301390,1,首板,20.0,45.0,2668.26万,22.08亿,27.00亿,1.2087100744247437,192687885,092500,092500,0,工程咨询
16,安凯客车,000868,1,4天2板,10.027100563049316,4.06,2.07亿,38.14亿,38.14亿,5.663701057434082,62501730,094751,094751,0,商用车
17,新宏泽,002836,1,首板,10.050762176513672,10.84,7851.53万,24.98亿,24.98亿,3.2043707370758057,41005118,094748,094748,0,包装印刷
18,百花医药,600721,1,首板,10.009267807006836,11.87,10.45亿,45.65亿,45.65亿,23.447921752929688,70103899,094742,094742,0,医疗服务
19,山子高科,000981,1,4天2板,9.854015350341797,3.01,25.99亿,286.35亿,300.92亿,9.319704055786133,105433979,094815,100300,1,汽车零部
20,上海物贸,600822,1,首板,9.964829444885254,9.38,1.51亿,37.16亿,46.52亿,4.189082145690918,34259512,101513,103458,2,汽车服务
21,金健米业,600127,1,首板,9.966216087341309,13.02,23.73亿,83.56亿,83.56亿,30.01956558227539,173401232,101732,101732,0,农产品加
22,华纺股份,600448,1,首板,9.897611618041992,3.22,2.28亿,20.28亿,20.28亿,11.463351249694824,24392788,100631,100822,2,纺织制造
23,南华生物,000504,1,首板,10.036275863647461,9.1,1.12亿,29.95亿,30.03亿,3.7962169647216797,34195070,100236,102142,1,医疗服务
24,敦煌种业,600354,1,首板,10.045146942138672,9.75,12.85亿,51.46亿,51.46亿,26.156993865966797,47861775,102640,110601,2,种植业
