序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3875.6044,-15.996,-0.411,3891.6005,3876.9983,3898.8356,3866.8921,452886464.0,868773066850,8687.73亿
2,sz399001,深证成指,13409.908,-44.835,-0.333,13454.743,13409.883,13553.595,13374.04,55825688031.0,954361203597,9543.61亿
3,Total,沪深总成交额,,,,,,,,,1823134270447,18231.34亿
