序号,代码,名称,最新价,涨跌幅,成交额(亿元)
14,300058,蓝色光标,16.31,20.01,90.34 亿
15,300475,香农芯创,148.18,20.0,85.42 亿
18,002463,沪电股份,84.07,10.0,81.45 亿
