序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,所属板块
1,300209,行云科技,11.69,20.02,1.95,750311,8.56 亿,14.27,11.69,10.3,10.66,9.74,10.21,-587.74,10.96,纳米银
2,300131,英唐智控,12.28,8.77,0.99,1027094,12.34 亿,6.38,12.34,11.62,11.84,11.29,9.85,400.98,7.89,纳米银
3,000823,超声电子,13.66,7.05,0.9,246741,3.31 亿,4.62,13.67,13.08,13.08,12.76,4.59,32.98,1.54,纳米银
4,002149,西部材料,48.19,6.19,2.81,591317,27.92 亿,4.94,48.24,46.0,46.25,45.38,12.11,254.79,8.07,纳米银
5,002456,欧菲光,9.03,4.39,0.38,764810,6.83 亿,2.66,9.04,8.81,8.81,8.65,2.31,729.16,7.56,纳米银
6,002652,扬子新材,4.49,3.22,0.14,193021,8615.22 万,2.07,4.5,4.41,4.43,4.35,3.77,-110.49,9.17,纳米银
7,300057,万顺新材,6.8,1.95,0.13,749380,5.03 亿,4.65,6.81,6.5,6.65,6.67,10.24,-52.99,1.18,纳米银
