序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000617,中油资本,10.39,-14.24,71825.1367,758802.96,跌幅偏离值达7%的证券
2,000818,航锦科技,15.62,-14.35,1985.34,31011.0108,跌幅偏离值达7%的证券
3,000890,法尔胜,15.87,-14.23,13203.748,215505.2075,跌幅偏离值达7%的证券
4,000968,蓝焰控股,9.44,-14.35,2563.07,24196.0178,跌幅偏离值达7%的证券
5,002828,贝肯能源,12.51,-14.35,4617.056,57890.0698,跌幅偏离值达7%的证券
6,600256,广汇能源,6.32,-12.28,44897.5859,284743.95,跌幅偏离值达7%的证券
7,600594,益佰制药,4.6,-10.88,14154.6267,66096.01,跌幅偏离值达7%的证券
8,600759,洲际油气,5.3,-10.84,58443.4163,310313.02,跌幅偏离值达7%的证券
9,603585,苏利股份,23.35,-11.49,2485.1311,58042.58,跌幅偏离值达7%的证券
10,603619,中曼石油,33.57,-12.7,3798.8009,127685.44,跌幅偏离值达7%的证券
11,000720,新能泰山,6.7,34.77,43689.9594,296637.4933,换手率达20%的证券
12,001257,盛龙股份,24.12,46.95,6430.3773,155351.9759,换手率达20%的证券
13,002560,通达股份,13.55,43.55,19725.7391,263786.5132,换手率达20%的证券
14,002788,鹭燕医药,18.13,32.7,12487.0594,235621.0506,换手率达20%的证券
15,600488,津药药业,7.36,25.78,28143.9829,219213.91,换手率达20%的证券
16,601133,柏诚股份,22.44,33.81,5051.1047,113319.16,换手率达20%的证券
17,603042,华脉科技,22.32,29.82,4789.3862,107932.6,换手率达20%的证券
18,603248,锡华科技,31.0,34.0,2356.5151,72378.17,换手率达20%的证券
19,603284,林平发展,52.9,32.13,593.4942,30796.5,换手率达20%的证券
20,920036,觅睿科技,44.84,20.9,273.0172,12030.25,换手率达20%的证券
21,920078,族兴新材,25.33,20.55,425.4415,10700.13,换手率达20%的证券
22,920088,科力股份,52.82,36.68,1194.3978,62717.48,换手率达20%的证券
23,920188,悦龙科技,24.42,26.64,527.2215,12681.18,换手率达20%的证券
24,920230,欧康医药,12.98,26.14,1235.2829,16220.86,换手率达20%的证券
25,002207,准油股份,7.85,-20.69,8450.6099,65209.8073,连续三个交易日内，跌幅偏离值累计达20%的证券
26,002923,润都股份,14.24,-21.54,9058.0669,134206.1685,连续三个交易日内，跌幅偏离值累计达20%的证券
27,600513,联环药业,24.67,-21.7,13984.1363,368947.57,连续三个交易日内，跌幅偏离值累计达20%的证券
28,002491,通鼎互联,15.2,23.05,47648.3168,627356.0656,连续三个交易日内，涨幅偏离值累计达20%的证券
29,603067,振华股份,38.99,21.73,12873.2448,462502.43,连续三个交易日内，涨幅偏离值累计达20%的证券
30,002873,新天药业,11.32,17.08,7244.5844,87114.9571,振幅值达15%的证券
31,300058,蓝色光标,16.31,20.0,58413.1639,903353.4772,
32,300475,香农芯创,148.18,20.0,5969.9081,854221.1313,
33,300679,电连技术,40.16,20.0,4685.4768,178056.3406,
34,301070,开勒股份,91.2,20.0,1120.1315,95850.0631,
35,301232,飞沃科技,184.74,20.0,1078.3677,192825.1617,
36,688112,鼎阳科技,48.48,18.77,580.1121,26889.22,
37,688485,九州一轨,40.21,19.99,1462.994,55929.23,
38,688630,芯碁微装,240.0,20.0,1223.1047,282855.79,
39,688655,迅捷兴,29.04,20.0,1199.1661,32755.17,
40,688693,锴威特,66.92,19.99,823.8497,50916.63,
41,300164,通源石油,14.0,31.95,18634.3581,262093.2817,
42,300812,易天股份,40.83,32.36,3101.2826,124668.8827,
43,301630,同宇新材,229.5,46.76,467.6066,107240.4287,
44,688813,泰金新能,48.63,46.25,1390.9406,65639.78,
45,300344,立方退,0.32,0.0,4885.5568,1571.349,退市整理的证券
46,300391,长药退,0.23,0.0,4552.4257,1047.4109,退市整理的证券
47,301309,万得凯,40.4,32.59,881.1142,34342.1791,
48,600126,杭钢股份,9.31,7.35,5834.1711,54316.13,涨幅偏离值达7%的证券
49,600356,恒丰纸业,9.41,7.36,2219.3281,20595.73,涨幅偏离值达7%的证券
50,600743,华远控股,2.19,7.35,13926.5773,29941.19,涨幅偏离值达7%的证券
51,600984,建设机械,4.16,7.36,3337.8018,13771.56,涨幅偏离值达7%的证券
52,603777,来伊份,14.03,7.34,2024.344,27590.7,涨幅偏离值达7%的证券
53,603459,红板科技,57.7,0.0,6407.8803,354599.4,无价格涨跌幅限制的证券
54,920171,志晟信息,21.09,29.94,816.5342,15846.65,
