序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
1,002828,贝肯能源,-10.0,12.51,5.79 亿,24.21 亿,25.14 亿,64.9951171875,23.85311508178711,25581824,133048,869950527,1,16,油服工程
2,603619,中曼石油,-10.0,33.57,12.77 亿,155.21 亿,155.21 亿,25.6751651763916,8.216493606567383,90096508,131609,6246430490,1,26,油服工程
3,000968,蓝焰控股,-10.009532928466797,9.44,2.42 亿,91.33 亿,91.33 亿,25.55831527709961,2.649160623550415,98502491,093033,948901248,1,1,油气开采
4,000818,航锦科技,-10.023041725158691,15.62,3.10 亿,102.81 亿,103.09 亿,509.04290771484375,3.0162649154663086,728483591,092500,960642496,2,0,化学原料
