序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000560,我爱我家,2.86,-10.05,56262.0942,166219.7378,跌幅偏离值达7%的证券
2,002742,冀衡医药,4.53,-10.05,10234.7948,47326.8708,跌幅偏离值达7%的证券
3,002855,捷荣技术,17.11,-10.05,3837.8261,67983.1191,跌幅偏离值达7%的证券
4,002886,沃特股份,27.76,-10.05,5078.0235,142966.69,跌幅偏离值达7%的证券
5,003032,传智教育,10.8,-10.05,4353.8107,49383.6507,跌幅偏离值达7%的证券
6,200017,深中华B,1.52,-7.1,139.3943,186.4049,跌幅偏离值达7%的证券
7,600227,赤天化,4.42,-10.0,30977.8496,142892.18,跌幅偏离值达7%的证券
8,600722,金牛化工,17.33,-10.04,14026.4862,251575.99,跌幅偏离值达7%的证券
9,603221,爱丽家居,30.03,-10.03,609.765,18311.96,跌幅偏离值达7%的证券
10,603339,四方科技,13.91,-10.04,322.52,4486.25,跌幅偏离值达7%的证券
11,605179,一鸣食品,28.08,-10.02,280.29,7870.54,跌幅偏离值达7%的证券
12,000635,英力特,7.43,16.39,6496.4597,50658.6842,振幅值达15%的证券
13,001278,一彬科技,17.56,19.64,1829.3248,32890.1621,振幅值达15%的证券
14,003005,竞业达,20.53,15.79,6314.3315,132141.6925,振幅值达15%的证券
15,003040,楚天龙,19.2,17.67,14282.659,299746.8651,振幅值达15%的证券
16,600479,千金药业,14.26,16.5,12418.7217,163385.6,振幅值达15%的证券
17,600657,信达地产,3.36,18.31,13453.4624,41470.13,振幅值达15%的证券
18,600828,茂业商业,5.1,15.5,14470.2152,71647.68,振幅值达15%的证券
19,603900,莱绅通灵,6.84,15.68,4821.092,34101.76,振幅值达15%的证券
20,000892,欢瑞世纪,5.08,40.47,28764.8018,156452.5456,换手率达20%的证券
21,002104,恒宝股份,13.05,31.88,19369.8957,263637.3728,换手率达20%的证券
22,002297,博云新材,22.0,31.38,17984.6894,380986.5787,换手率达20%的证券
23,002418,康盛股份,5.65,35.09,39877.8175,226735.0113,换手率达20%的证券
24,600127,金健米业,12.67,43.21,27730.523,340981.78,换手率达20%的证券
25,600172,黄河旋风,15.92,30.15,38719.5462,609241.95,换手率达20%的证券
26,600721,百花医药,11.8,33.32,12812.0376,156131.28,换手率达20%的证券
27,600892,大晟文化,5.45,42.09,23543.9066,134532.8,换手率达20%的证券
28,920021,流金科技,9.01,24.62,6095.7003,57549.81,换手率达20%的证券
29,920176,维琪科技,75.82,70.4,559.4533,43012.9,换手率达20%的证券
30,920222,益坤电气,26.8,30.11,348.1702,9368.26,换手率达20%的证券
31,920288,华大海天,19.36,40.05,716.0851,14111.03,换手率达20%的证券
32,920895,花溪科技,30.0,35.94,1032.7472,29238.29,换手率达20%的证券
33,002059,云南旅游,5.78,22.57,9606.1061,51358.9436,连续三个交易日内，涨幅偏离值累计达20%的证券
34,002201,九鼎新材,9.89,20.22,16081.0164,150340.9194,连续三个交易日内，涨幅偏离值累计达20%的证券
35,002300,太阳电缆,8.39,22.29,11666.5021,91078.7361,连续三个交易日内，涨幅偏离值累计达20%的证券
36,002536,飞龙股份,63.03,20.79,14938.1824,886568.7057,连续三个交易日内，涨幅偏离值累计达20%的证券
37,002708,光洋股份,15.58,22.45,15663.6781,230514.8715,连续三个交易日内，涨幅偏离值累计达20%的证券
38,002909,集泰股份,8.01,22.39,7240.7801,56060.0892,连续三个交易日内，涨幅偏离值累计达20%的证券
39,603270,金帝股份,34.95,21.97,2491.1821,79603.02,连续三个交易日内，涨幅偏离值累计达20%的证券
40,605577,龙版传媒,14.14,22.01,7609.4592,100166.99,连续三个交易日内，涨幅偏离值累计达20%的证券
41,002328,新朋股份,10.1,9.95,15047.9212,145166.1771,涨幅偏离值达7%的证券
42,002980,华盛昌,106.66,9.95,1486.1058,155888.613,涨幅偏离值达7%的证券
43,003018,金富科技,56.43,9.95,2016.8474,110102.5798,涨幅偏离值达7%的证券
44,600611,大众交通,5.15,10.03,18818.7243,96089.39,涨幅偏离值达7%的证券
45,601212,白银有色,7.33,10.04,58861.5515,416229.38,涨幅偏离值达7%的证券
46,300189,神农种业,7.03,38.12,33784.193,229743.3889,
47,301591,肯特股份,46.65,46.59,2082.5193,101653.4728,
48,300830,金现代,10.09,20.0,3424.7097,33967.7199,
49,301086,鸿富瀚,157.57,15.17,1083.6286,164960.6504,
50,301489,思泉新材,140.4,20.0,1562.1882,209411.907,
