序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,一彬科技,001278,2天1板,-3.6223928928375244,17.56,20.04,3.29亿,14.99亿,21.73亿,21.433622360229492,0.0,092500,1,18.057079315185547,汽车零部
2,欢瑞世纪,000892,4天3板,-2.307692289352417,5.08,5.72,15.65亿,36.11亿,49.83亿,40.46827697753906,0.0,093009,1,13.84615421295166,影视院线
3,西藏旅游,600749,0天0板,2.8776979446411133,15.73,16.82,6.11亿,35.70亿,35.70亿,16.472293853759766,0.0,093058,2,7.979071140289307,旅游及景
4,张家界,000430,0天0板,2.3545706272125244,7.39,7.94,3.82亿,27.38亿,59.83亿,13.472183227539062,0.0,093124,2,8.033241271972656,旅游及景
5,博纳影业,001330,4天2板,1.2152777910232544,5.83,6.34,16.70亿,67.79亿,80.13亿,23.984113693237305,0.0,093127,2,11.284722328186035,影视院线
6,返利科技,600228,0天0板,5.435897350311279,10.28,10.73,6.85亿,42.77亿,42.83亿,15.733519554138184,0.0,093351,2,8.615384101867676,数字媒体
7,出版传媒,601999,0天0板,4.341085433959961,6.73,7.1,3.16亿,37.08亿,37.08亿,8.264278411865234,0.0,093543,3,10.38759708404541,出版
8,世嘉科技,002796,0天0板,2.1501708030700684,29.93,32.23,6.91亿,68.15亿,75.53亿,9.948561668395996,0.0,093551,1,10.034130096435547,通信设备
9,望变电气,603191,0天0板,6.887052059173584,15.52,15.97,5.18亿,51.21亿,54.24亿,10.026914596557617,0.0,093708,2,8.539944648742676,电网设备
10,九牧王,601566,3天2板,3.0888030529022217,10.68,11.4,8.10亿,61.37亿,61.37亿,13.070465087890625,0.0,093719,1,13.030888557434082,服装家纺
11,中视传媒,600088,0天0板,3.3388984203338623,12.38,13.18,3.02亿,49.24亿,49.24亿,5.96628475189209,0.0,093905,1,10.016695022583008,影视院线
12,竞业达,003005,5天4板,2.6499998569488525,20.53,22.0,13.21亿,27.55亿,47.50亿,47.05351638793945,0.0,093945,2,15.000000953674316,IT服务Ⅱ
13,大晟文化,600892,4天3板,1.8691588640213013,5.45,5.89,13.45亿,30.48亿,30.49亿,42.09383773803711,0.0,093953,7,10.467288970947266,游戏Ⅱ
14,舒华体育,605299,0天0板,5.091185569763184,13.83,14.48,6.52亿,56.38亿,56.38亿,11.29975414276123,0.0,094742,5,9.270516395568848,文娱用品
15,方正电机,002196,0天0板,6.421151638031006,11.27,11.65,10.07亿,55.24亿,55.88亿,17.965341567993164,0.0,094830,6,9.726157188415527,电机Ⅱ
16,陕西黑猫,601015,0天0板,1.6172505617141724,3.77,4.08,5.44亿,77.00亿,77.00亿,6.921419620513916,0.0,094856,1,11.051213264465332,焦炭Ⅱ
17,巨轮智能,002031,0天0板,6.551060199737549,5.53,5.71,16.91亿,121.63亿,121.63亿,13.714760780334473,0.0,095006,1,9.6339111328125,专用设备
18,国盛证券,002670,0天0板,4.016393661499023,12.69,13.42,13.97亿,206.00亿,245.56亿,6.6270060539245605,0.0,095351,1,9.508196830749512,证券Ⅱ
19,香溢融通,600830,3天2板,0.09852217137813568,10.16,11.17,12.64亿,46.16亿,46.16亿,25.838098526000977,0.0,095455,3,14.285715103149414,多元金融
20,凤凰航运,000520,0天0板,5.72792387008667,4.43,4.61,6.09亿,44.84亿,44.84亿,13.471044540405273,0.0,100942,3,10.501193046569824,航运港口
21,郑州煤电,600121,4天2板,7.358490467071533,5.69,5.83,19.57亿,69.33亿,69.33亿,28.79521369934082,0.0,101353,1,12.264151573181152,煤炭开采
22,金瑞矿业,600714,0天0板,8.372093200683594,20.97,21.29,10.92亿,60.43亿,60.43亿,18.476343154907227,0.0,101636,2,11.834625244140625,化学原料
23,浙江建投,002761,0天0板,4.336043357849121,7.7,8.12,3.95亿,83.30亿,102.02亿,4.673614501953125,0.0,103427,1,10.43360424041748,房屋建设
24,莱绅通灵,603900,0天0板,-3.7974681854248047,6.84,7.82,3.41亿,23.44亿,23.45亿,14.066987991333008,0.0,103745,1,14.908578872680664,饰品
25,绿康生化,002868,0天0板,5.102954387664795,23.48,24.57,1.91亿,25.23亿,36.49亿,7.494914531707764,0.0,104954,1,11.727842330932617,动物保健
26,中远海能,600026,0天0板,8.77474594116211,20.33,20.56,23.29亿,778.23亿,1112.30亿,3.022941827774048,0.0,110755,2,8.881754875183105,航运港口
27,黄河旋风,600172,0天0板,7.93220329284668,15.92,16.23,60.92亿,204.46亿,229.60亿,30.148866653442383,0.0,111115,3,9.96610164642334,通用设备
28,中坚科技,002779,0天0板,6.87880802154541,78.93,81.24,3.72亿,130.87亿,145.86亿,2.8638246059417725,0.0,111903,1,9.8171968460083,专用设备
29,统一股份,600506,0天0板,4.223602771759033,16.78,17.71,4.87亿,41.89亿,41.89亿,11.532166481018066,0.0,112418,2,10.310559272766113,炼化及贸
30,振华股份,603067,0天0板,8.532110214233398,35.49,35.97,19.51亿,268.14亿,268.14亿,7.34742546081543,0.0,131158,3,9.510703086853027,化学原料
31,飞龙股份,002536,2天1板,8.541415214538574,63.03,63.88,56.06亿,343.72亿,362.29亿,16.793277740478516,0.0,135600,15,11.124505043029785,汽车零部
32,麦格米特,002851,0天0板,7.245887756347656,127.14,130.41,53.89亿,625.13亿,743.78亿,8.788553237915039,0.0,135933,1,10.805567741394043,其他电源
33,宏发股份,600885,0天0板,8.095815658569336,35.65,36.28,11.16亿,551.72亿,551.72亿,2.0580291748046875,0.0,143946,2,9.642208099365234,电网设备
