序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000009,中国宝安,7.87,21.27,20052.3477,149561.4588,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000820,神雾节能,3.52,21.16,850.9978,2973.9827,连续三个交易日内，涨幅偏离值累计达20%的证券
3,600162,香江控股,3.18,20.82,39205.4984,116853.57,连续三个交易日内，涨幅偏离值累计达20%的证券
4,600475,华光环能,16.0,25.49,7133.7824,104638.4,连续三个交易日内，涨幅偏离值累计达20%的证券
5,603039,泛微网络,37.42,20.89,4698.4672,161842.76,连续三个交易日内，涨幅偏离值累计达20%的证券
6,603171,税友股份,45.62,20.91,3126.4469,132392.94,连续三个交易日内，涨幅偏离值累计达20%的证券
7,603221,爱丽家居,22.54,20.89,2330.2605,51845.12,连续三个交易日内，涨幅偏离值累计达20%的证券
8,603696,安记食品,13.44,22.36,6778.2326,84484.31,连续三个交易日内，涨幅偏离值累计达20%的证券
9,605179,一鸣食品,19.37,20.89,2400.9997,44639.53,连续三个交易日内，涨幅偏离值累计达20%的证券
10,900916,凤凰B股,0.44,20.16,344.9992,143.09,连续三个交易日内，涨幅偏离值累计达20%的证券
11,000506,招金黄金,14.52,7.68,12747.4858,180435.9167,涨幅偏离值达7%的证券
12,002015,协鑫能科,15.08,7.68,9861.9083,144517.7977,涨幅偏离值达7%的证券
13,002131,利欧股份,4.66,7.68,83345.6354,376178.9425,涨幅偏离值达7%的证券
14,002432,九安医疗,68.46,7.68,4771.2966,321697.3827,涨幅偏离值达7%的证券
15,002851,麦格米特,106.45,7.68,2932.1341,310650.8818,涨幅偏离值达7%的证券
16,600588,用友网络,11.08,9.3,9710.6542,103620.64,涨幅偏离值达7%的证券
17,603779,威龙股份,7.33,9.34,4205.0489,29879.0,涨幅偏离值达7%的证券
18,605069,正和生态,9.96,9.33,1215.8581,11963.61,涨幅偏离值达7%的证券
19,605208,永茂泰,11.96,9.3,1732.3788,20196.21,涨幅偏离值达7%的证券
20,000566,海南海药,5.86,25.55,33132.8669,191080.048,换手率达20%的证券
21,001309,德明利,385.9,25.61,4225.8018,1735479.67,换手率达20%的证券
22,002141,贤丰控股,5.6,27.19,28087.513,163314.2713,换手率达20%的证券
23,002580,圣阳股份,19.47,26.23,11866.8812,226964.075,换手率达20%的证券
24,002879,长缆科技,16.25,25.0,3427.83,54370.3972,换手率达20%的证券
25,600228,返利科技,7.74,20.91,8698.3152,65989.15,换手率达20%的证券
26,603118,共进股份,14.51,20.96,16502.9629,246869.3,换手率达20%的证券
27,603137,恒尚节能,25.0,25.84,4727.0364,130879.02,换手率达20%的证券
28,603400,华之杰,42.95,21.79,789.3626,34072.55,换手率达20%的证券
29,603407,长裕集团,58.58,30.17,1083.3007,64885.92,换手率达20%的证券
30,920065,千岸科技,39.71,44.74,704.7158,29319.87,换手率达20%的证券
31,920117,龙鑫智能,25.95,29.33,592.936,15592.95,换手率达20%的证券
32,920176,维琪科技,66.0,53.0,421.2222,29095.81,换手率达20%的证券
33,920222,益坤电气,25.0,32.27,373.1589,9299.15,换手率达20%的证券
34,920238,长鹰硬科,73.08,45.05,874.3021,63322.0,换手率达20%的证券
35,000683,博源化工,5.98,-7.55,16803.1141,101574.7634,跌幅偏离值达7%的证券
36,000786,北新建材,19.28,-7.86,3678.1638,71711.0207,跌幅偏离值达7%的证券
37,002536,飞龙股份,34.6,-8.38,6514.1458,240233.5419,跌幅偏离值达7%的证券
38,002612,朗姿股份,14.79,-7.52,3080.1765,45721.9137,跌幅偏离值达7%的证券
39,002749,国光股份,8.91,-7.23,1146.0953,10195.3767,跌幅偏离值达7%的证券
40,001258,立新能源,12.34,16.64,16516.9541,198796.832,振幅值达15%的证券
41,002702,海欣食品,5.02,15.59,10676.4562,51147.9487,振幅值达15%的证券
42,600693,东百集团,9.44,15.6,15371.3213,137604.88,振幅值达15%的证券
43,600722,金牛化工,10.74,15.53,12076.194,127956.66,振幅值达15%的证券
44,603823,百合花,46.8,20.3,3369.7509,161708.99,振幅值达15%的证券
45,002409,雅克科技,133.8,-20.33,13866.531,2026752.12,连续三个交易日内，跌幅偏离值累计达20%的证券
46,603065,宿迁联盛,12.76,-21.04,10863.4774,146841.02,连续三个交易日内，跌幅偏离值累计达20%的证券
47,300058,蓝色光标,14.35,20.0,63184.5513,855263.9403,
48,300364,中文在线,24.83,20.0,8724.4015,205354.6629,
49,300418,昆仑万维,43.2,20.0,14770.5602,606593.531,
50,300996,普联软件,18.62,20.0,6879.1891,119236.1577,
51,301171,易点天下,30.49,20.0,7190.6884,207662.2378,
52,688095,福昕软件,67.03,20.0,727.4076,45797.42,
53,688258,卓易信息,101.52,16.44,796.0237,79900.39,
54,688322,奥比中光,93.86,17.35,2376.2357,220820.04,
55,688607,康众医疗,38.68,17.03,346.9617,13126.06,
56,688661,和林微纳,81.28,18.74,928.9764,75520.73,
57,300164,通源石油,11.93,34.01,19834.0189,226950.2021,
58,300605,恒锋信息,11.0,36.22,4577.4469,47628.8566,
59,300795,米奥会展,16.44,33.62,5855.8013,89486.0784,
60,301520,万邦医药,45.91,41.99,1372.9443,61369.5064,
61,301583,托伦斯,149.6,56.26,1734.6604,282699.9993,
62,688369,致远互联,22.0,35.29,2868.9853,58936.09,
63,688685,迈信林,46.71,31.86,3280.5031,143849.55,
64,920130,立方控股,20.42,29.98,939.8646,17909.11,
65,920953,国子软件,26.29,34.79,820.3927,21123.84,
66,920976,视声智能,19.06,30.14,424.6299,7941.9,
