序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,所属板块
1,002082,万邦德,30.2,10.02,2.75,704793,20.09 亿,11.62,30.2,27.01,28.27,27.45,12.74,-92.93,7.44,昨日打二板以上表现
2,002361,神剑股份,16.5,10.0,1.5,1917880,31.49 亿,4.47,16.5,15.83,16.15,15.0,23.7,388.16,7.09,昨日打二板以上表现
3,600310,广西能源,6.34,0.32,0.02,3836435,23.76 亿,14.87,6.63,5.69,5.69,6.32,26.17,-44.05,3.38,昨日打二板以上表现
4,603538,美诺华,40.9,-5.1,-2.2,858450,35.11 亿,11.53,43.99,39.02,43.97,43.1,39.71,70.5,4.02,昨日打二板以上表现
5,600844,金煤科技,4.87,-6.35,-0.33,2126954,10.75 亿,12.5,5.45,4.8,5.05,5.2,25.85,-41.81,35.43,昨日打二板以上表现
