序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000026,飞亚达,17.4,-8.35,2727.4366,48243.7231,跌幅偏离值达7%的证券
2,000913,钱江摩托,14.02,-9.01,2442.2266,34320.0185,跌幅偏离值达7%的证券
3,001330,博纳影业,8.18,-8.36,18374.2129,151870.2373,跌幅偏离值达7%的证券
4,002549,凯美特气,19.27,-7.68,6904.4867,134160.7623,跌幅偏离值达7%的证券
5,002580,圣阳股份,26.73,-11.0,18982.0754,516802.5658,跌幅偏离值达7%的证券
6,600873,梅花生物,9.97,-9.63,18632.1636,186263.51,跌幅偏离值达7%的证券
7,603189,网达软件,12.79,-10.45,3858.7179,49777.49,跌幅偏离值达7%的证券
8,603272,联翔股份,22.31,-10.52,1513.8045,33856.06,跌幅偏离值达7%的证券
9,603778,国晟科技,26.1,-10.52,10757.2854,282368.22,跌幅偏离值达7%的证券
10,603959,百利科技,6.02,-10.53,5518.7256,33711.24,跌幅偏离值达7%的证券
11,000890,法尔胜,15.24,21.15,28499.2424,403277.5077,连续三个交易日内，涨幅偏离值累计达20%的证券
12,002081,金螳螂,4.94,20.11,18088.8585,83398.6827,连续三个交易日内，涨幅偏离值累计达20%的证券
13,002201,九鼎新材,15.32,20.04,27451.5425,395191.4811,连续三个交易日内，涨幅偏离值累计达20%的证券
14,002938,鹏鼎控股,76.18,20.98,14716.5402,1016989.5607,连续三个交易日内，涨幅偏离值累计达20%的证券
15,600396,华电辽能,8.94,20.38,55567.816,449570.52,连续三个交易日内，涨幅偏离值累计达20%的证券
16,600522,中天科技,34.82,22.38,92090.8539,2958017.81,连续三个交易日内，涨幅偏离值累计达20%的证券
17,600736,苏州高新,7.61,20.39,16986.8169,123637.78,连续三个交易日内，涨幅偏离值累计达20%的证券
18,603115,海星股份,53.56,20.42,1196.868,57791.96,连续三个交易日内，涨幅偏离值累计达20%的证券
19,603318,水发燃气,9.41,20.85,22461.2171,195589.75,连续三个交易日内，涨幅偏离值累计达20%的证券
20,605365,立达信,30.42,20.41,3250.1903,90810.61,连续三个交易日内，涨幅偏离值累计达20%的证券
21,002384,东山精密,186.34,9.0,8323.7664,1503886.5172,涨幅偏离值达7%的证券
22,002428,云南锗业,75.24,9.0,7145.7072,525831.5385,涨幅偏离值达7%的证券
23,002432,九安医疗,88.09,9.0,3693.7518,306314.4622,涨幅偏离值达7%的证券
24,600052,东望时代,4.16,9.53,3993.299,16233.71,涨幅偏离值达7%的证券
25,600234,科新发展,24.37,9.5,1397.033,31953.21,涨幅偏离值达7%的证券
26,600683,京投发展,13.15,9.52,3456.0891,43984.23,涨幅偏离值达7%的证券
27,601512,中新集团,10.32,9.5,3252.5131,31773.17,涨幅偏离值达7%的证券
28,002297,博云新材,20.29,34.35,19687.3926,396240.048,换手率达20%的证券
29,002361,神剑股份,23.65,41.19,34789.5123,810740.9106,换手率达20%的证券
30,002565,顺灏股份,21.95,31.14,33004.3003,725330.8017,换手率达20%的证券
31,002866,传艺科技,27.3,36.76,6753.9509,189864.8672,换手率达20%的证券
32,600103,青山纸业,5.5,32.65,72242.6112,390971.36,换手率达20%的证券
33,600152,维科技术,12.54,26.89,14226.33,185870.08,换手率达20%的证券
34,600156,华升股份,10.11,25.27,10162.3651,100630.81,换手率达20%的证券
35,600961,株冶集团,29.18,26.32,19786.6133,569623.84,换手率达20%的证券
36,603459,红板科技,63.67,30.75,2430.5337,153731.76,换手率达20%的证券
37,920003,中诚咨询,31.2,27.96,372.2895,11565.4,换手率达20%的证券
38,920012,创达新材,64.83,40.28,534.4836,35013.81,换手率达20%的证券
39,920078,族兴新材,29.5,33.22,687.7093,19452.77,换手率达20%的证券
40,920181,赛英电子,82.77,35.16,352.2951,28575.44,换手率达20%的证券
41,920981,晶赛科技,42.34,31.17,1162.8818,45084.81,换手率达20%的证券
42,300067,安诺其,6.06,20.0,1798.4645,10898.6949,
43,300857,协创数据,260.76,19.99,4159.6108,1006687.8595,
44,300890,翔丰华,39.79,20.0,2880.0194,113063.7461,
45,301003,江苏博云,63.48,20.0,738.5201,44121.8746,
46,301396,宏景科技,324.28,16.09,1795.7681,539102.8304,
47,688048,长光华芯,372.91,20.0,2205.1602,798402.11,
48,688268,华特气体,137.9,15.84,1898.9162,248711.25,
49,688401,路维光电,69.81,19.64,1863.8853,124806.3,
50,688628,优利德,95.58,17.36,672.3578,61244.73,
51,688661,和林微纳,119.26,15.29,1933.617,223490.13,
52,688020,方邦股份,124.47,33.02,1910.1825,216169.75,
53,300559,佳发教育,12.89,-16.14,5709.448,78376.8072,
54,688455,科捷智能,23.7,-16.4,1311.4828,33211.63,
55,301667,纳百川,111.53,39.12,879.977,98006.5067,
56,688811,有研复材,25.07,46.22,4258.2975,105724.76,
57,603335,迪生力,7.07,16.52,9905.7886,68825.68,振幅值达15%的证券
58,605178,时空科技,69.71,-21.09,1181.9182,84719.23,连续三个交易日内，跌幅偏离值累计达20%的证券
