序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,所属板块
1,002081,金 螳 螂,4.94,10.02,0.45,613311,3.03 亿,0.0,4.94,4.94,4.94,4.49,2.32,25.78,0.96,昨日打二板以上表现
2,003018,金富科技,52.2,10.01,4.75,200073,10.36 亿,6.74,52.2,49.0,49.6,47.45,8.43,134.53,8.48,昨日打二板以上表现
3,600961,株冶集团,29.18,9.17,2.45,1978661,56.96 亿,7.07,29.4,27.51,27.77,26.73,26.32,6.84,6.2,昨日打二板以上表现
4,600156,华升股份,10.11,3.27,0.32,1016237,10.06 亿,10.52,10.38,9.35,9.35,9.79,25.27,-115.44,10.84,昨日打二板以上表现
5,603178,圣龙股份,21.16,0.38,0.08,578026,12.98 亿,10.01,23.19,21.08,22.4,21.08,24.45,-51.43,4.12,昨日打二板以上表现
