序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
37,600354,敦煌种业,6.85,29.56,15602.643,112633.02,换手率达20%的证券
38,600721,百花医药,13.72,31.89,12264.7012,169232.34,换手率达20%的证券
39,603407,长裕集团,66.96,36.47,1309.7148,89653.68,换手率达20%的证券
40,920083,金戈新材,42.02,27.26,1036.5487,43497.64,换手率达20%的证券
41,920088,科力股份,47.07,24.73,800.0723,38483.51,换手率达20%的证券
42,920107,恒兴股份,22.14,35.07,661.8012,14951.02,换手率达20%的证券
43,920176,维琪科技,55.35,28.21,224.1909,12851.31,换手率达20%的证券
44,920193,吉和昌,33.78,24.87,626.613,21416.93,换手率达20%的证券
45,300069,金利华电,34.66,20.0,1931.1375,61505.8698,
46,300911,亿田智能,26.66,20.0,3315.9923,82047.4754,
47,301106,骏成科技,25.42,20.0,2275.1298,52534.0142,
48,301130,西点药业,33.38,20.0,1662.1199,53175.2815,
49,301211,亨迪药业,14.54,20.0,5718.7046,80417.58,
50,300189,神农种业,6.24,50.17,44465.8348,284138.0824,
51,300243,瑞丰高材,18.81,34.2,7649.5587,149154.5174,
52,301516,中远通,23.31,44.27,3106.6374,74793.9436,
53,301520,万邦医药,77.16,42.58,1392.1901,108581.9308,
54,301717,超纯应材,383.0,40.9,712.7626,289547.8972,
55,688828,国仪公司,79.42,30.43,792.417,66394.99,
56,300503,昊志机电,69.55,-15.18,3186.6761,232740.8215,
57,300718,长盛轴承,60.56,-16.06,1789.3883,114891.942,
58,301295,美硕科技,39.26,-15.24,479.3293,19750.5159,
59,301529,福赛科技,88.01,-16.18,595.3174,55134.2224,
60,688017,绿的谐波,313.53,-17.67,1556.7244,521115.71,
61,688141,杰华特,120.0,-16.42,2493.4988,317352.95,
62,688218,江苏北人,39.08,-17.29,945.5492,38716.98,
63,688585,上纬新材,152.5,-19.3,1142.7665,185475.41,
64,300598,诚迈科技,35.55,30.12,6341.7626,220696.4534,
65,300970,华绿生物,22.53,31.63,4961.1002,111888.5312,
66,688152,麒麟信安,37.93,36.9,2014.7698,71473.28,
67,600683,京投发展,9.68,-7.63,5211.5462,52190.36,跌幅偏离值达7%的证券
68,603137,恒尚节能,24.09,-7.6,1726.0362,42272.57,跌幅偏离值达7%的证券
69,603319,美湖股份,25.79,-7.61,1602.16,42750.93,跌幅偏离值达7%的证券
70,603608,天创时尚,18.32,-7.61,1747.63,33061.89,跌幅偏离值达7%的证券
71,603790,雅运股份,24.0,-7.6,675.61,16763.48,跌幅偏离值达7%的证券
