序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,百花医药,600721,7,7天7板,10.039215087890625,14.03,18.41亿,53.95亿,53.95亿,34.42912673950195,83499460,093345,150000,11,医疗服务
2,秦安股份,603758,4,4天4板,10.015772819519043,13.95,3630.99万,60.42亿,60.42亿,0.6009608507156372,270724050,092502,092502,0,汽车零部
3,京投发展,600683,3,3天3板,10.018726348876953,11.75,2740.80万,87.04亿,87.04亿,0.31488531827926636,123265725,092502,092502,0,房地产开
4,北京文化,000802,3,3天3板,10.058026313781738,5.69,6.63亿,40.71亿,40.73亿,16.280929565429688,243463634,092500,094509,1,影视院线
5,同力天启,605286,3,3天3板,10.010649681091309,30.99,8002.52万,52.06亿,52.06亿,1.5370780229568481,93320465,092502,092502,0,专用设备
6,华东数控,002248,3,3天3板,10.036166191101074,12.17,8.63亿,37.42亿,37.42亿,23.2332820892334,87100677,093021,094033,7,通用设备
7,皇氏集团,002329,3,3天3板,9.947644233703613,4.2,5.15亿,27.37亿,34.96亿,19.418535232543945,73025513,093503,094706,4,饮料乳品
8,蓝盾光电,300862,3,3天3板,19.98538589477539,32.84,6819.36万,49.74亿,60.63亿,1.3709157705307007,637629978,092500,092500,0,通用设备
9,一鸣食品,605179,3,12天8板,9.989142417907715,30.39,8.28亿,121.86亿,121.86亿,7.07820463180542,67842636,100051,101533,1,饮料乳品
10,巨轮智能,002031,2,2天2板,9.931507110595703,6.42,13.52亿,122.85亿,141.20亿,11.079778671264648,306725200,093030,093206,1,专用设备
11,鸿博股份,002229,2,2天2板,9.96592903137207,12.91,3.34亿,63.67亿,64.06亿,5.246940612792969,279254247,093000,093000,0,IT服务Ⅱ
12,香江控股,600162,2,2天2板,10.023309707641602,4.72,7.89亿,154.27亿,154.27亿,5.207423210144043,63862803,093340,101249,2,房地产开
13,宝鹰股份,002047,2,2天2板,10.112359046936035,3.92,1.46亿,59.43亿,59.44亿,2.5292186737060547,77686622,093209,093209,0,装修装饰
14,长城科技,603897,2,2天2板,9.986272811889648,32.05,10.30亿,66.16亿,66.16亿,16.58735466003418,38160941,144346,144416,1,电网设备
15,亚泰集团,600881,2,2天2板,10.16042709350586,2.06,7.56亿,66.58亿,66.58亿,11.902179718017578,53301855,130545,130545,0,综合Ⅱ
16,城地香江,603887,2,2天2板,9.980620384216309,11.35,8118.68万,68.33亿,68.33亿,1.1881521940231323,212496674,092503,092503,0,IT服务Ⅱ
17,沈阳机床,000410,1,首板,9.923664093017578,5.76,2.20亿,113.53亿,152.59亿,1.976365566253662,70385091,093236,093336,1,通用设备
18,云赛智联,600602,1,首板,9.99456787109375,20.25,4.08亿,217.55亿,276.95亿,1.8740861415863037,336439554,092500,092500,0,软件开发
19,润邦股份,002483,1,首板,9.942638397216797,5.75,4210.92万,50.90亿,50.97亿,0.8272616267204285,103302545,092500,092500,0,专用设备
20,龙洲股份,002682,1,首板,10.065646171569824,5.03,8260.92万,28.29亿,28.29亿,2.9204511642456055,72472240,092500,093051,1,物流
21,湖北广电,000665,1,首板,9.950248718261719,4.42,1.47亿,50.26亿,50.26亿,2.95646071434021,10645128,093321,093336,1,电视广播
22,望变电气,603191,1,首板,10.0,15.4,1.73亿,50.81亿,50.81亿,3.4450578689575195,70778507,093357,093524,1,电网设备
