序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
471,920942,恒立钻具,26.95,3.77,0.98,27904.0,76058713.88,10.86,28.85,26.03,26.2,25.97,2.62,6.74,77.4,3.31,1652765345.0,1116134627.0,-0.07,-0.07,-18.83,-12.27
472,603893,瑞芯微,177.37,3.77,6.44,103458.0,1804570602.0,4.29,177.7,170.37,170.95,170.93,1.47,2.46,71.8,17.04,74671812202.0,74650882542.0,0.01,0.02,-7.33,-0.34
473,603458,勘设股份,12.4,3.77,0.45,204383.0,249090465.0,6.53,12.51,11.73,11.95,11.95,1.22,6.68,-9.83,1.46,3795943974.0,3795943974.0,1.06,0.9,-3.05,23.75
474,300045,华力创通,23.97,3.77,0.87,369030.0,875746262.92,5.24,24.15,22.94,23.1,23.1,1.6,7.15,1268.97,9.89,15884325407.0,12376026829.0,0.0,-0.08,-21.33,-17.09
475,603615,茶花股份,19.88,3.76,0.72,67860.0,134594993.0,5.9,20.28,19.15,19.59,19.16,1.69,2.81,750.47,4.2,4807381600.0,4807381600.0,-0.45,-0.35,-26.23,-14.97
476,002338,奥普光电,58.24,3.76,2.11,125033.0,715942367.82,5.4,58.55,55.52,55.61,56.13,2.01,5.21,173.58,9.88,13977600000.0,13977600000.0,-0.02,0.1,-2.02,-0.26
477,300792,壹网壹创,37.04,3.75,1.34,91178.0,335640159.5,5.74,37.35,35.3,35.53,35.7,1.59,4.29,81.59,2.99,8776358719.0,7872247248.0,0.03,0.0,-15.76,30.84
478,600971,恒源煤电,7.47,3.75,0.27,227314.0,168062310.0,7.36,7.68,7.15,7.26,7.2,2.12,1.89,-46.75,0.76,8964036483.0,8964036483.0,-0.4,-0.27,18.01,19.71
479,688580,伟思医疗,61.62,3.75,2.23,35746.0,221191892.0,8.08,63.8,59.0,59.43,59.39,1.78,3.73,43.19,3.49,5901426767.0,5901426767.0,-0.29,0.13,-5.81,27.31
480,300537,广信材料,23.34,3.73,0.84,70392.0,162270598.5,4.49,23.41,22.4,22.4,22.5,1.87,4.64,414.94,5.37,4850204200.0,3543946674.0,-0.04,0.0,-3.27,6.92
481,000929,*ST兰黄,10.57,3.73,0.38,50302.0,53187972.43,5.3,10.7,10.16,10.3,10.19,0.75,2.71,-21.59,5.37,1963546620.0,1963422137.0,0.48,0.38,8.86,19.98
482,600497,驰宏锌锗,9.18,3.73,0.33,2018969.0,1849720056.0,6.44,9.43,8.86,8.86,8.85,1.88,4.01,44.69,2.85,46270692834.0,46270692834.0,-0.22,-0.11,1.66,25.58
483,688418,震有科技,49.45,3.73,1.78,125379.0,614333204.0,4.53,49.88,47.72,48.39,47.67,1.15,6.51,-152.25,10.89,9521826651.0,9521826651.0,0.2,0.49,-13.81,13.73
484,300448,浩云科技,6.97,3.72,0.25,315166.0,219172396.0,6.4,7.13,6.7,6.7,6.72,1.57,6.78,-149.67,3.84,4715324041.0,3237871150.0,0.0,0.14,-25.93,-10.98
485,300955,嘉亨家化,39.82,3.72,1.43,30305.0,118622144.04,5.68,39.88,37.7,37.73,38.39,1.37,3.01,-102.05,4.57,4013856000.0,4013856000.0,0.0,-0.13,4.62,-4.07
486,688592,司南导航,47.0,3.71,1.68,15655.0,72214275.0,5.14,47.0,44.67,44.67,45.32,1.19,4.06,258.99,4.01,3781648858.0,1810523331.0,0.32,0.41,-6.93,14.36
487,300985,致远新能,22.95,3.71,0.82,36253.0,81571224.49,4.88,23.08,22.0,22.14,22.13,1.69,1.95,69.65,4.24,4280461416.0,4257475476.0,-0.17,-0.09,19.78,25.07
488,603486,科沃斯,64.77,3.71,2.32,89360.0,572397196.0,4.8,65.23,62.23,62.44,62.45,1.95,1.56,19.83,4.36,37496775544.0,37136000167.0,0.0,0.11,-21.11,-19.72
489,301165,锐捷网络,99.53,3.71,3.56,133416.0,1316555028.7,4.75,100.37,95.81,96.5,95.97,1.38,1.68,161.02,15.42,79171590864.0,79171590864.0,0.01,0.02,16.45,12.08
490,002278,神开股份,11.78,3.7,0.42,217819.0,253716114.55,4.31,11.8,11.31,11.36,11.36,1.47,6.55,90.89,3.65,4577919027.0,3919828526.0,0.0,0.0,-12.74,-7.24
491,001328,登康口腔,33.38,3.7,1.19,18805.0,61838219.06,4.88,33.57,32.0,32.42,32.19,1.54,1.16,31.72,3.93,5747161444.0,5398110122.0,-0.54,-0.18,-19.12,-15.45
492,600501,航天晨光,24.44,3.69,0.87,140345.0,339659028.0,5.09,24.55,23.35,23.55,23.57,1.43,3.28,-69.28,6.07,10456023448.0,10456023448.0,-0.04,0.04,-18.88,-18.88
493,300418,昆仑万维,54.56,3.69,1.94,692230.0,3758006127.53,5.49,55.25,52.36,52.51,52.62,1.37,5.52,-77.21,4.88,68492275356.0,68445012756.0,0.09,-0.04,-12.44,30.84
494,688069,德林海,36.39,3.68,1.29,23738.0,85247549.0,4.73,36.5,34.84,35.0,35.1,1.15,2.1,41.66,3.16,4112070000.0,4112070000.0,-0.19,-0.14,54.52,62.24
495,603706,东方环宇,20.33,3.67,0.72,24684.0,49835689.0,2.45,20.34,19.86,19.93,19.61,2.92,1.3,17.82,2.21,3850150576.0,3850150576.0,0.0,0.0,0.89,4.79
496,300715,凯伦股份,13.6,3.66,0.48,61278.0,82035749.94,4.95,13.65,13.0,13.14,13.12,1.3,1.96,146.01,2.77,5141553848.0,4256237749.0,0.0,0.07,16.44,30.27
497,600674,川投能源,15.05,3.65,0.53,686745.0,1040061755.0,4.48,15.48,14.83,14.85,14.52,3.27,1.41,12.63,1.58,73362832761.0,73362832761.0,-0.07,-0.07,8.74,8.27
498,002792,通宇通讯,52.88,3.65,1.86,785049.0,4110383593.72,9.41,55.0,50.2,50.36,51.02,1.23,23.24,821.98,9.96,27700449266.0,17864158608.0,-0.02,-0.04,-6.69,23.84
499,301192,泰祥股份,27.0,3.65,0.95,24401.0,65458724.34,3.92,27.18,26.16,26.2,26.05,1.47,5.1,50.26,4.22,2697300000.0,1292456250.0,0.04,0.0,-15.86,-9.06
500,301085,亚康股份,69.75,3.64,2.45,81140.0,564889846.56,7.73,71.9,66.7,67.3,67.3,1.08,13.77,1676.41,5.64,6052603331.0,4109094005.0,-0.09,0.0,18.32,32.25
501,300385,ST雪浪,16.51,3.64,0.58,365575.0,607317683.8,7.22,17.16,16.01,16.8,15.93,0.9,12.58,-23.7,175.8,5500239337.0,4798840071.0,1.6,1.66,141.73,165.43
502,300223,北京君正,121.04,3.64,4.25,356257.0,4335267763.98,5.93,124.9,117.98,118.0,116.79,1.63,8.47,155.24,4.69,58406729112.0,50905863608.0,-0.04,0.02,3.08,14.15
503,300609,汇纳科技,38.58,3.63,1.35,44010.0,167488047.0,4.97,38.85,37.0,37.25,37.23,0.93,3.67,-97.07,4.65,4634013050.0,4626868806.0,-0.08,-0.13,-13.79,0.03
504,600208,衢州发展,3.71,3.63,0.13,3073806.0,1130204731.0,7.82,3.81,3.53,3.58,3.58,4.05,3.61,43.76,0.76,31568170368.0,31564592210.0,-0.27,-0.27,-9.07,-4.13
505,301169,零点有数,60.86,3.63,2.13,17362.0,104509377.49,5.69,61.41,58.07,58.7,58.73,1.48,2.41,-60.86,10.02,4384387021.0,4383017671.0,0.05,-0.15,0.38,21.48
506,920564,天润科技,28.92,3.62,1.01,50417.0,143669620.24,10.35,29.89,27.0,27.87,27.91,1.58,12.3,417.04,7.95,2576876719.0,1185450957.0,0.28,0.52,-4.74,27.18
507,301117,佳缘科技,47.56,3.62,1.66,76624.0,362615338.76,5.19,48.3,45.92,45.92,45.9,1.4,9.64,-481.68,4.71,6143259567.0,3778636626.0,-0.08,-0.31,-33.11,-10.69
508,002201,九鼎新材,12.66,3.6,0.44,605800.0,753273285.34,4.5,12.66,12.11,12.2,12.22,1.1,10.06,91.1,7.06,8249714811.0,7621613079.0,0.16,0.48,4.8,10.96
509,688011,新光光电,70.81,3.6,2.46,26735.0,189119869.0,8.82,73.2,67.17,68.8,68.35,0.97,2.68,-188.0,6.71,7081000000.0,7057103254.0,0.43,0.6,3.98,10.92
510,600356,恒丰纸业,9.83,3.58,0.34,155446.0,151434451.0,6.74,10.02,9.38,9.47,9.49,0.98,5.2,16.38,1.07,3239343834.0,2936529446.0,-0.41,-0.2,10.7,11.96
511,600438,通威股份,18.24,3.58,0.63,1028634.0,1867685003.0,6.3,18.71,17.6,17.8,17.61,1.25,2.28,-11.69,1.97,82116304987.0,82116304987.0,0.0,0.0,-8.89,-11.11
512,300557,理工光科,36.87,3.57,1.27,74797.0,274470948.76,4.21,37.18,35.68,35.92,35.6,1.78,6.27,127.56,4.4,4456398662.0,4401821365.0,0.03,0.08,-5.27,4.48
513,002927,泰永长征,18.27,3.57,0.63,113798.0,208148051.8,3.8,18.6,17.93,17.96,17.64,1.2,5.16,91.95,3.94,4077721129.0,4032880191.0,-0.05,0.05,-20.36,-9.01
514,603861,白云电器,17.1,3.57,0.59,237949.0,405404755.0,4.66,17.3,16.53,16.53,16.51,1.26,4.5,46.66,2.32,9243028031.0,9038828774.0,0.06,0.06,25.27,40.51
515,301502,华阳智能,47.56,3.57,1.64,21375.0,99857491.7,5.6,47.86,45.29,45.92,45.92,1.16,9.06,82.78,3.27,2714891260.0,1121797720.0,0.06,0.04,2.35,6.45
516,600817,宇通重工,12.77,3.57,0.44,91084.0,115646717.0,4.14,12.8,12.29,12.3,12.33,1.39,1.72,22.01,2.66,6810296498.0,6758450298.0,0.0,0.08,11.72,12.31
517,002639,雪人集团,20.07,3.56,0.69,911873.0,1814320945.14,3.61,20.1,19.4,19.4,19.38,1.24,14.02,296.94,6.19,15506125712.0,13057929471.0,0.05,0.05,-17.17,7.9
518,300249,依米康,18.48,3.53,0.63,500273.0,915512481.83,4.37,18.5,17.72,17.97,17.85,1.61,13.37,216.85,25.56,8140218129.0,6913545759.0,0.05,-0.05,15.79,26.32
519,920021,流金科技,11.2,3.51,0.38,381479.0,427064490.12,9.43,11.62,10.6,10.74,10.82,1.65,15.41,343.63,5.38,3460799810.0,2772612338.0,0.18,0.0,-1.15,66.67
520,000901,航天科技,23.93,3.5,0.81,499526.0,1184277451.21,3.37,23.94,23.16,23.16,23.12,1.93,6.26,150.97,4.42,19100959646.0,19100767607.0,0.04,0.04,-12.82,-15.95
521,600396,华电辽能,7.39,3.5,0.25,2468597.0,1788787451.0,8.54,7.51,6.9,7.06,7.14,0.88,16.76,2455.45,8.06,10883303378.0,10883303378.0,0.0,0.0,150.51,159.3
522,002437,誉衡药业,3.85,3.49,0.13,1750463.0,673060384.15,6.45,3.95,3.71,3.71,3.72,0.88,8.39,22.78,3.75,8584992285.0,8031291156.0,0.0,0.0,18.1,25.41
523,300447,全信股份,20.75,3.49,0.7,142848.0,293944668.3,3.39,20.78,20.1,20.3,20.05,1.49,7.09,218.53,3.24,6480440281.0,4180145911.0,-0.05,-0.05,2.22,14.77
524,300225,*ST金泰,6.23,3.49,0.21,311256.0,196642878.4,7.48,6.6,6.15,6.15,6.02,1.1,6.55,126.2,3.43,2961926346.0,2959605671.0,0.0,0.16,8.16,9.68
525,920145,恒合股份,15.47,3.48,0.52,15751.0,24675551.21,7.36,15.98,14.88,14.98,14.95,2.21,3.24,-106.9,4.25,1091408500.0,751733710.0,0.0,0.0,-21.87,-38.85
526,600685,中船防务,30.66,3.48,1.03,279967.0,850610107.0,2.97,30.73,29.85,29.97,29.63,1.51,3.41,42.98,2.38,43338105549.0,25185202649.0,0.0,0.0,-3.52,7.77
527,301188,力诺药包,25.93,3.47,0.87,341357.0,902634233.3,7.74,27.43,25.49,26.73,25.06,1.51,12.76,102.25,4.09,6937224427.0,6937224427.0,0.08,0.15,40.69,47.33
528,300547,川环科技,39.68,3.47,1.33,285675.0,1139747224.2,7.28,41.58,38.79,39.0,38.35,1.36,16.03,47.12,6.73,8606836984.0,7071912329.0,0.03,-0.05,1.87,0.71
529,300412,迦南科技,5.38,3.46,0.18,202781.0,108657740.1,3.85,5.45,5.25,5.29,5.2,1.77,4.33,90.34,2.55,2677930707.0,2517095655.0,-0.19,0.19,-8.03,0.56
530,603533,掌阅科技,26.36,3.45,0.88,220831.0,580888351.0,5.97,26.75,25.23,25.3,25.48,1.02,5.03,-40.05,5.0,11569320571.0,11569320571.0,-0.11,-0.11,1.07,19.17
531,603135,中重科技,11.4,3.45,0.38,78053.0,88879956.0,5.99,11.76,11.1,11.13,11.02,2.38,1.24,-1719.86,2.43,7230530712.0,7176734112.0,-0.26,-0.35,11.87,23.78
532,000078,海王生物,3.9,3.45,0.13,2015486.0,770362043.95,6.1,3.9,3.67,3.73,3.77,0.7,7.67,299.42,5.63,10261380702.0,10243120438.0,0.0,0.52,-6.25,12.72
533,000820,*ST节能,3.61,3.44,0.12,92772.0,33331184.54,4.58,3.65,3.49,3.49,3.49,1.53,3.12,-209.12,15.68,2334064196.0,1072050426.0,0.0,-0.28,-4.75,6.49
534,300167,ST迪威迅,6.32,3.44,0.21,92042.0,58222949.5,6.55,6.46,6.06,6.1,6.11,1.42,2.56,-261.95,85.63,2460843680.0,2268205340.0,0.0,0.0,24.41,27.68
535,300984,金沃股份,61.05,3.44,2.03,31243.0,189603559.89,5.66,62.06,58.72,59.0,59.02,1.25,3.53,156.4,7.14,7538357968.0,5408572064.0,0.16,0.02,-22.71,-28.07
536,000070,特发信息,21.03,3.44,0.7,1531150.0,3202924486.05,5.21,21.32,20.26,20.71,20.33,0.89,17.23,1775.95,12.56,18934250303.0,18688916258.0,0.33,-0.43,77.32,79.13
537,300751,迈为股份,238.94,3.43,7.92,100636.0,2393797968.36,4.61,243.56,232.9,234.5,231.02,0.91,5.2,75.5,8.49,66761032134.0,46199624606.0,0.0,0.0,8.23,16.0
538,688469,芯联集成-U,6.93,3.43,0.23,1201268.0,836848381.0,5.37,7.1,6.74,6.74,6.7,1.88,2.71,-164.36,4.48,58092022102.0,30698514000.0,-0.14,-0.29,0.29,3.59
539,300053,航宇微,19.01,3.43,0.63,448789.0,841988765.84,3.54,19.02,18.37,18.45,18.38,1.41,6.9,-38.83,9.25,13247580880.0,12372067821.0,0.05,0.11,-6.72,-0.05
540,002829,星网宇达,23.92,3.42,0.79,78130.0,185114196.86,3.72,23.95,23.09,23.13,23.13,1.46,5.35,97.15,2.89,4970800704.0,3493490740.0,0.0,0.08,-20.58,-23.87
541,002789,*ST建艺,13.36,3.41,0.44,23415.0,30783032.02,6.27,13.51,12.7,12.76,12.92,0.76,1.5,-4.67,-1.86,2132570147.0,2090387083.0,0.0,0.07,30.85,27.48
542,600821,金开新能,9.39,3.41,0.31,3995967.0,3652770115.0,6.61,9.45,8.85,8.9,9.08,1.27,20.31,182.44,2.08,18473181309.0,18473181309.0,0.0,0.0,73.89,84.12
543,301571,国科天成,77.14,3.4,2.54,63133.0,482485355.68,4.62,77.87,74.42,75.0,74.6,1.41,5.3,67.97,6.78,13840914543.0,9192541609.0,0.04,0.08,25.43,33.74
544,002246,北化股份,27.05,3.4,0.89,373780.0,1017786974.31,6.08,27.8,26.21,26.33,26.16,1.73,6.81,56.46,4.86,14851391178.0,14851391178.0,0.11,0.0,35.79,50.28
545,601939,建设银行,9.73,3.4,0.32,1314450.0,1267363835.0,4.04,9.77,9.39,9.42,9.41,1.69,1.37,7.51,0.73,2545371711596.0,93346288506.0,0.0,0.1,7.75,4.85
546,002015,协鑫能科,19.16,3.4,0.63,2022333.0,3883318318.36,5.61,19.58,18.54,18.54,18.53,1.2,12.46,30.61,2.52,31102899604.0,31102899604.0,0.0,-0.1,75.78,92.56
547,002348,高乐股份,9.73,3.4,0.32,232559.0,224736241.0,7.12,9.95,9.28,9.31,9.41,0.94,2.57,-592.18,20.7,9216256000.0,8791376080.0,0.0,0.0,61.09,69.22
548,600111,北方稀土,50.89,3.39,1.67,1339649.0,6728754565.0,4.41,50.9,48.73,49.3,49.22,1.17,3.71,81.72,7.46,183970700699.0,183970700699.0,0.04,0.1,0.91,10.34
549,300460,ST惠伦,9.16,3.39,0.3,74583.0,67827602.2,3.61,9.26,8.94,8.95,8.86,1.74,2.66,-25.34,4.61,2572166939.0,2572166939.0,0.0,-0.22,7.51,19.43
550,300654,世纪天鸿,11.29,3.39,0.37,161889.0,183726773.0,6.68,11.6,10.87,10.87,10.92,2.08,4.6,120.1,4.84,4133549579.0,3977032719.0,0.0,-0.09,-0.96,13.93
551,601636,旗滨集团,6.1,3.39,0.2,1060118.0,648946753.0,4.41,6.22,5.96,5.97,5.9,2.46,3.58,14.79,1.2,18047787741.0,18047787741.0,-0.33,-0.16,-0.65,2.87
552,600158,中体产业,11.32,3.38,0.37,775316.0,879826600.0,6.94,11.66,10.9,10.95,10.95,1.14,8.08,-386.64,4.18,10861687918.0,10861687918.0,0.0,0.0,27.05,29.67
553,300337,银邦股份,14.72,3.37,0.48,752396.0,1094679269.01,4.42,14.77,14.14,14.3,14.24,1.81,10.58,55.34,6.84,12099062136.0,10471957997.0,0.0,0.14,-12.33,-5.09
554,300260,新莱应材,51.55,3.37,1.68,214500.0,1093873979.33,7.48,52.78,49.05,49.51,49.87,2.27,7.46,108.57,10.11,21022438066.0,14827684515.0,0.0,-0.14,-13.36,-9.39
555,603577,汇金通,11.38,3.36,0.37,86305.0,96896976.0,5.54,11.42,10.81,10.93,11.01,1.08,2.54,37.46,1.97,3859402958.0,3859402958.0,0.18,0.0,5.76,8.17
556,300895,铜牛信息,64.03,3.36,2.08,151633.0,977031265.02,7.25,67.0,62.51,62.6,61.95,1.14,10.97,-115.62,11.52,9015466068.0,8847169424.0,0.02,0.05,19.28,45.03
557,000980,众泰汽车,2.16,3.35,0.07,3069612.0,667034917.88,11.48,2.28,2.04,2.08,2.09,2.56,6.1,-36.69,865.62,10891903116.0,10867799534.0,-0.46,0.47,-36.84,-38.81
558,603580,*ST艾艾,20.03,3.35,0.65,29337.0,58422097.0,6.4,20.35,19.11,19.63,19.38,1.04,2.25,147.62,6.22,2617384196.0,2617384196.0,-0.55,0.15,25.58,23.03
559,600236,桂冠电力,10.21,3.34,0.33,253856.0,254569344.0,4.35,10.21,9.78,9.88,9.88,1.64,0.32,24.54,4.41,80479077358.0,80479077358.0,0.1,0.1,26.67,30.4
560,688172,燕东微,40.35,3.33,1.3,154155.0,616900851.0,4.43,40.78,39.05,39.28,39.05,1.07,1.98,-147.01,3.14,57604390214.0,31399602745.0,0.02,0.07,21.46,39.43
561,603808,歌力思,10.54,3.33,0.34,167897.0,175110089.0,5.49,10.72,10.16,10.21,10.2,1.3,4.55,25.7,1.49,3890238934.0,3890238934.0,0.09,0.09,16.59,23.71
562,000735,罗 牛 山,7.15,3.32,0.23,404825.0,290002115.96,3.9,7.31,7.04,7.05,6.92,1.72,3.52,53.54,1.9,8233322083.0,8228917247.0,-0.14,-0.14,-10.4,-20.91
563,688256,寒武纪,1378.2,3.31,44.2,75196.0,10224177313.0,3.9,1378.2,1326.16,1341.0,1334.0,0.87,1.78,282.23,49.1,581166501294.0,581166501294.0,0.01,0.1,-2.6,1.67
564,920856,浩淼科技,14.07,3.3,0.45,18091.0,25476997.64,5.29,14.3,13.58,13.65,13.62,2.29,3.41,75.59,2.83,1338431656.0,746554721.0,0.07,0.07,-22.27,-15.95
565,688253,英诺特,44.81,3.3,1.43,32862.0,145187925.0,5.65,44.87,42.42,43.24,43.38,0.98,2.4,42.03,2.99,6138267200.0,6138267200.0,0.02,-0.07,28.91,48.48
566,688355,明志科技,24.12,3.3,0.77,34949.0,82506238.0,5.27,24.18,22.95,23.32,23.35,1.4,2.82,37.49,2.71,2989820457.0,2989820457.0,0.0,0.21,25.56,35.51
567,920436,大地电气,14.77,3.29,0.47,22049.0,32696603.97,6.29,15.18,14.28,14.3,14.3,2.82,2.48,-126.69,3.63,1395410520.0,1312582590.0,-0.27,-0.14,-17.3,-14.82
568,600819,耀皮玻璃,7.23,3.29,0.23,102754.0,74050321.0,4.14,7.3,7.01,7.1,7.0,1.83,1.37,52.07,1.83,7061953638.0,5403818164.0,0.0,-0.14,-11.72,-10.52
569,301021,英诺激光,62.83,3.29,2.0,65331.0,409528757.44,6.05,64.33,60.65,61.45,60.83,1.4,4.28,326.06,9.56,9603740670.0,9596608334.0,0.0,0.08,22.6,29.15
570,300440,运达科技,17.02,3.28,0.54,137354.0,231781864.0,4.43,17.16,16.43,16.5,16.48,1.29,3.14,85.93,4.46,7480572532.0,7451723036.0,0.0,0.06,30.02,38.26
571,002112,三变科技,22.12,3.27,0.7,356794.0,772871132.57,6.35,22.21,20.85,21.22,21.42,1.14,13.61,121.52,7.47,6506183958.0,5797199646.0,0.0,0.09,4.59,66.82
572,920045,蘅东光,537.0,3.27,17.0,19028.0,977261146.6,10.27,538.97,485.55,506.97,520.0,1.03,9.45,121.11,33.94,36554421276.0,10808486295.0,-0.19,0.02,61.75,73.79
573,300263,隆华科技,10.74,3.27,0.34,388940.0,417619075.66,4.33,10.9,10.45,10.47,10.4,1.17,3.99,46.2,2.65,11115967683.0,10477183028.0,0.09,0.19,11.3,21.49
574,920834,三维装备,12.64,3.27,0.4,31676.0,40406242.62,6.94,13.09,12.24,12.24,12.24,3.03,5.04,32.23,4.92,1516800063.0,793746989.0,0.0,-0.32,-21.49,-17.76
575,688301,奕瑞科技,116.89,3.26,3.69,28438.0,329231701.0,5.72,117.98,111.51,112.99,113.2,1.02,1.34,38.02,4.15,24716291728.0,24716291728.0,-0.09,0.01,4.91,15.61
576,600969,郴电国际,10.16,3.25,0.32,91053.0,91586723.0,4.27,10.23,9.81,9.86,9.84,0.93,2.46,34.83,1.03,3759712917.0,3759712917.0,0.1,0.2,-8.3,-0.68
577,688593,新相微,32.08,3.25,1.01,81658.0,259501833.0,5.66,32.38,30.62,30.89,31.07,0.9,2.53,1651.32,9.46,14741703537.0,10351629674.0,-0.06,-0.16,42.26,58.97
578,600331,宏达股份,17.13,3.25,0.54,620075.0,1061302308.0,5.12,17.4,16.55,16.59,16.59,0.97,3.05,-608.95,14.36,45250608000.0,34808160000.0,-0.06,-0.23,24.4,33.93
579,920169,七丰精工,31.8,3.25,1.0,38709.0,122896633.76,6.07,32.39,30.52,30.52,30.8,1.69,7.62,85.19,7.63,2569442862.0,1615541855.0,0.03,0.06,-29.8,1.44
580,920158,长江能科,17.79,3.25,0.56,55077.0,97162909.06,4.99,17.97,17.11,17.3,17.23,1.09,14.44,46.6,4.51,2536498200.0,678499926.0,0.23,0.4,10.36,15.74
581,000420,吉林化纤,5.4,3.25,0.17,2259710.0,1212799611.4,6.69,5.49,5.14,5.23,5.23,1.94,9.19,305.03,3.0,13277889052.0,13273368172.0,0.0,0.19,21.35,19.21
582,603703,盛洋科技,14.03,3.24,0.44,140072.0,195234209.0,4.49,14.13,13.52,13.6,13.59,1.62,3.38,612.03,7.04,5822199144.0,5822199144.0,0.07,-0.21,-12.2,-3.77
583,301313,凡拓数创,35.1,3.24,1.1,47288.0,161812899.14,6.65,35.27,33.01,33.91,34.0,1.24,6.26,-28.25,5.04,3631214340.0,2649620938.0,-0.23,-0.31,14.97,32.4
584,603211,晋拓股份,27.05,3.24,0.85,212385.0,576495519.0,7.98,28.1,26.01,26.2,26.2,1.69,7.81,98.68,5.99,7352406400.0,7352406400.0,0.15,0.04,21.85,19.96
585,688099,晶晨股份,86.0,3.24,2.7,151613.0,1279288505.0,5.17,86.25,81.94,82.91,83.3,1.37,3.6,41.49,4.93,36220242718.0,36220242718.0,-0.02,0.15,-7.43,-1.41
586,002622,皓宸医疗,2.55,3.24,0.08,256240.0,64288192.0,4.86,2.56,2.44,2.46,2.47,0.89,3.05,-60.83,5.88,2142000000.0,2141936888.0,0.39,-0.39,-17.74,-14.14
587,300458,全志科技,39.6,3.23,1.24,340636.0,1339177115.87,4.3,39.97,38.32,38.37,38.36,1.25,5.16,124.7,10.49,32686924327.0,26132837108.0,0.0,0.08,-13.27,-5.78
588,300492,华图山鼎,54.73,3.23,1.71,39770.0,214720635.48,4.98,55.25,52.61,54.0,53.02,0.88,2.02,32.41,27.11,10764354304.0,10764354304.0,0.18,0.05,-38.76,-26.34
589,688432,有研硅,15.64,3.23,0.49,180763.0,281137553.0,5.61,15.85,15.0,15.15,15.15,1.79,1.45,93.44,4.33,19554721059.0,19554721059.0,-0.26,-0.32,13.5,26.03
590,301359,东南电子,22.11,3.22,0.69,23430.0,51512758.2,3.69,22.25,21.46,21.59,21.42,1.82,3.29,65.7,3.11,2657091360.0,1573060789.0,0.05,0.23,9.67,15.64
591,605177,东亚药业,20.85,3.22,0.65,23810.0,48857782.0,5.25,21.06,20.0,20.23,20.2,1.44,2.11,-24.77,1.41,2391919610.0,2347381863.0,0.19,0.48,1.56,17.13
592,301065,本立科技,23.76,3.21,0.74,21111.0,49676383.0,4.56,23.96,22.91,23.14,23.02,1.62,2.45,33.87,1.88,2519035200.0,2050191000.0,0.04,-0.08,3.85,11.29
593,603955,大千生态,27.02,3.21,0.84,22584.0,61007442.0,6.15,27.65,26.04,26.18,26.18,1.72,1.66,-29.91,2.54,3667154400.0,3667154400.0,0.0,-0.04,-10.44,-6.86
594,301536,星宸科技,78.83,3.21,2.45,66240.0,514002522.79,4.07,78.88,75.77,76.38,76.38,1.32,3.54,107.81,10.27,33243811739.0,14756444843.0,0.08,0.6,21.56,31.58
595,920725,惠丰钻石,33.88,3.2,1.05,58009.0,197435464.07,9.96,35.59,32.32,32.33,32.83,1.61,13.79,-163.42,5.16,3092397000.0,1425594577.0,0.09,0.3,-0.99,0.5
596,920689,克莱特,29.96,3.2,0.93,26014.0,78558543.12,8.61,31.28,28.78,29.46,29.03,3.24,6.86,39.92,4.46,2199064000.0,1136401285.0,-0.07,0.1,-9.38,-2.6
597,300599,雄塑科技,11.61,3.2,0.36,114411.0,131564387.16,4.09,11.67,11.21,11.21,11.25,0.71,5.39,-148.28,2.1,4157907493.0,2465278337.0,0.17,0.09,13.6,42.45
598,600538,国发股份,6.82,3.18,0.21,220416.0,148726041.0,3.33,6.83,6.61,6.61,6.61,1.53,4.2,-40.8,5.2,3575032733.0,3575032733.0,-0.15,0.0,7.91,11.44
599,600292,电投水电,15.56,3.18,0.48,268720.0,422264458.0,8.02,16.3,15.09,15.09,15.08,1.26,6.12,128.06,4.01,68156008488.0,6835252551.0,-0.06,-0.19,17.26,19.23
600,688783,西安奕材-U,23.37,3.18,0.72,89497.0,208810266.0,6.18,23.92,22.52,22.66,22.65,1.87,5.44,-149.0,7.69,94363386000.0,3847112985.0,-0.13,0.0,-8.96,-1.81
601,000530,冰山冷热,6.17,3.18,0.19,348162.0,213935314.1,5.18,6.29,5.98,6.0,5.98,2.28,5.8,43.21,1.63,5202621168.0,3702255827.0,0.16,0.16,-14.54,-15.71
602,000601,韶能股份,6.84,3.17,0.21,1075948.0,728686463.15,4.37,6.88,6.59,6.61,6.63,1.33,10.25,31.65,1.76,7280108336.0,7178764044.0,-0.15,0.15,37.35,45.53
603,300065,海兰信,28.33,3.17,0.87,968868.0,2729231723.12,5.24,28.76,27.32,27.41,27.46,1.11,14.75,385.12,11.63,20441204403.0,18609837956.0,0.0,-0.07,24.97,55.92
604,600724,宁波富达,7.15,3.17,0.22,158076.0,111443755.0,5.63,7.22,6.83,6.93,6.93,1.31,1.09,56.36,3.6,10333473658.0,10331340048.0,0.0,-0.14,16.45,25.66
605,300627,华测导航,35.31,3.16,1.08,169044.0,593501961.88,2.98,35.4,34.38,34.45,34.23,2.0,2.61,40.54,6.61,27785172445.0,22884984893.0,-0.03,-0.03,-11.24,1.15
