序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000657,中钨高新,58.54,21.21,46346.1692,2541416.7493,连续三个交易日内，涨幅偏离值累计达20%的证券
2,002062,宏润建设,9.0,20.08,19397.6612,162643.2479,连续三个交易日内，涨幅偏离值累计达20%的证券
3,002081,金螳螂,4.08,20.02,26669.8967,101745.032,连续三个交易日内，涨幅偏离值累计达20%的证券
4,002297,博云新材,19.46,30.24,33191.7536,575170.9191,连续三个交易日内，涨幅偏离值累计达20%的证券
5,002418,康盛股份,6.81,20.95,56609.7467,330167.7534,连续三个交易日内，涨幅偏离值累计达20%的证券
6,002580,圣阳股份,33.0,27.72,25417.5573,783123.3022,连续三个交易日内，涨幅偏离值累计达20%的证券
7,600234,科新发展,21.91,20.33,2319.6379,48754.72,连续三个交易日内，涨幅偏离值累计达20%的证券
8,600330,天通股份,23.9,20.36,6874.1072,156097.59,连续三个交易日内，涨幅偏离值累计达20%的证券
9,600590,泰豪科技,17.42,21.14,22426.2696,346154.4,连续三个交易日内，涨幅偏离值累计达20%的证券
10,600707,彩虹股份,8.57,20.39,22929.3253,184172.25,连续三个交易日内，涨幅偏离值累计达20%的证券
11,603178,圣龙股份,19.16,20.3,4122.3905,76589.31,连续三个交易日内，涨幅偏离值累计达20%的证券
12,603629,利通电子,107.28,20.61,14730.1946,1480293.93,连续三个交易日内，涨幅偏离值累计达20%的证券
13,603773,沃格光电,58.19,20.35,3144.7386,168394.82,连续三个交易日内，涨幅偏离值累计达20%的证券
14,000889,中嘉博创,5.14,29.38,25556.2485,133400.0874,换手率达20%的证券
15,002361,神剑股份,20.63,38.5,32513.6219,645026.8984,换手率达20%的证券
16,002771,真视通,18.35,30.12,5438.8891,100400.9296,换手率达20%的证券
17,002940,昂利康,39.8,32.69,6057.3907,248273.1097,换手率达20%的证券
18,002990,盛视科技,49.0,31.15,4229.6369,215811.58,换手率达20%的证券
19,600103,青山纸业,4.73,24.19,53523.2027,241441.96,换手率达20%的证券
20,600152,维科技术,13.93,25.89,13698.9813,195700.65,换手率达20%的证券
21,600537,亿晶光电,3.67,23.26,27538.9409,101480.02,换手率达20%的证券
22,600666,奥瑞德,7.16,28.09,70280.1243,510277.57,换手率达20%的证券
23,603459,红板科技,62.91,42.26,3340.9379,213230.18,换手率达20%的证券
24,920011,晨光电机,26.74,32.8,610.122,16454.31,换手率达20%的证券
25,920012,创达新材,62.9,54.35,721.115,47795.95,换手率达20%的证券
26,920078,族兴新材,28.06,54.58,1129.8948,32326.74,换手率达20%的证券
27,920177,恒道科技,38.35,52.37,616.5315,23616.05,换手率达20%的证券
28,920181,赛英电子,72.72,40.99,410.7513,30569.28,换手率达20%的证券
29,001896,豫能控股,18.79,9.32,23769.3087,427697.9509,涨幅偏离值达7%的证券
30,002149,西部材料,60.28,9.32,8260.1213,481920.994,涨幅偏离值达7%的证券
31,002428,云南锗业,68.2,9.32,11578.1784,777507.7705,涨幅偏离值达7%的证券
32,002475,立讯精密,65.73,9.32,39292.6863,2518823.5807,涨幅偏离值达7%的证券
33,600149,廊坊发展,6.34,9.31,2879.35,17789.46,涨幅偏离值达7%的证券
34,600156,华升股份,10.19,9.28,3566.6217,35668.38,涨幅偏离值达7%的证券
35,600433,冠豪高新,4.04,9.32,9101.5164,35582.99,涨幅偏离值达7%的证券
36,603025,大豪科技,16.89,9.27,1584.0964,26575.51,涨幅偏离值达7%的证券
37,605299,舒华体育,20.53,9.26,3943.4572,79369.9,涨幅偏离值达7%的证券
38,002501,利源股份,1.96,15.61,26494.3329,50336.9546,振幅值达15%的证券
39,603315,福鞍股份,17.6,15.65,5891.0374,103680.81,振幅值达15%的证券
40,002708,光洋股份,13.69,-7.67,6031.6616,82594.6726,跌幅偏离值达7%的证券
41,002921,联诚精密,24.51,-8.43,1378.1147,34649.6802,跌幅偏离值达7%的证券
42,002986,宇新股份,13.71,-7.73,1110.23,15537.548,跌幅偏离值达7%的证券
43,600734,实达集团,3.07,-10.73,1714.01,5262.01,跌幅偏离值达7%的证券
44,603189,网达软件,13.73,-10.73,273.4,3753.78,跌幅偏离值达7%的证券
45,603272,联翔股份,27.54,-10.76,39.91,1099.12,跌幅偏离值达7%的证券
46,603360,百傲化学,24.02,-10.76,3197.7876,79913.64,跌幅偏离值达7%的证券
47,605178,时空科技,78.17,-10.75,221.51,17354.31,跌幅偏离值达7%的证券
48,300344,立方退,0.25,0.0,5102.7874,1280.2994,退市整理的证券
49,300540,蜀道装备,26.64,20.0,2572.2192,65701.9874,
50,301110,青木科技,71.06,15.71,905.8691,61372.4693,
51,301265,华新科技,28.2,20.0,2506.5193,66471.3107,
52,688218,江苏北人,28.13,15.62,1635.4857,44540.95,
53,688227,品高股份,116.66,15.09,2370.3965,276272.27,
54,688295,中复神鹰,60.88,16.85,4040.0513,234471.9,
55,688480,赛恩斯,99.66,16.92,797.8414,75374.34,
56,688811,有研复材,23.82,20.0,4864.4599,111159.81,
57,300736,百邦科技,27.35,34.06,7814.4085,191313.1971,
58,301148,嘉戎技术,68.3,32.15,2472.8396,155231.9494,
59,301603,乔锋智能,103.5,33.45,3516.8412,330864.8568,
60,688502,茂莱光学,465.5,31.59,865.9196,357099.88,
61,301157,华塑科技,81.8,35.09,724.8273,59816.3175,
62,301683,慧谷新材,130.0,30.8,439.4253,55816.805,
63,301696,三瑞智能,102.0,39.26,1181.0714,120485.7727,
64,688813,泰金新能,77.6,39.11,1176.424,90833.42,
65,920526,凯华材料,28.27,42.61,1542.9758,42619.22,
