序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4082.1271,30.702,0.758,4051.4254,4053.3745,4083.1902,4051.685,589841379.0,1084578006427,10845.78 亿
2,sz399001,深证成指,14966.747,81.331,0.546,14885.416,14870.899,15006.917,14845.97,72282180746.0,1494179274994,14941.79 亿
3,Total,沪深总成交额,,,,,,,,,2578757281421,25787.57 亿
