序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
41,603065,宿迁联盛,17.9,20.91,16582.7569,274128.32,连续三个交易日内，涨幅偏离值累计达20%的证券
42,603201,常润股份,21.35,21.84,3850.4953,76466.12,连续三个交易日内，涨幅偏离值累计达20%的证券
43,603407,长裕集团,82.32,20.6,1133.0657,92622.73,连续三个交易日内，涨幅偏离值累计达20%的证券
44,603629,利通电子,201.93,22.4,10899.1476,2049015.38,连续三个交易日内，涨幅偏离值累计达20%的证券
45,603663,三祥新材,101.07,27.11,9402.1396,911490.09,连续三个交易日内，涨幅偏离值累计达20%的证券
46,603727,博迈科,18.8,20.25,2559.7531,45008.12,连续三个交易日内，涨幅偏离值累计达20%的证券
47,603757,大元泵业,67.84,20.63,3546.6472,211956.13,连续三个交易日内，涨幅偏离值累计达20%的证券
48,603938,三孚股份,65.12,20.61,6099.5185,374539.24,连续三个交易日内，涨幅偏离值累计达20%的证券
49,603950,长源东谷,75.56,20.73,4981.2169,346016.0,连续三个交易日内，涨幅偏离值累计达20%的证券
50,605069,正和生态,13.4,20.66,1873.129,23172.84,连续三个交易日内，涨幅偏离值累计达20%的证券
51,605377,华旺科技,9.24,20.56,2867.7376,24748.34,连续三个交易日内，涨幅偏离值累计达20%的证券
52,605580,恒盛能源,29.07,20.59,4363.902,119323.03,连续三个交易日内，涨幅偏离值累计达20%的证券
53,000811,冰轮环境,44.97,17.47,10159.7477,441930.4483,振幅值达15%的证券
54,000823,超声电子,21.38,16.93,11969.8736,271005.3281,振幅值达15%的证券
55,000960,锡业股份,42.45,16.09,19067.5756,862804.6282,振幅值达15%的证券
56,001696,宗申动力,22.4,18.82,17269.1512,399136.7234,振幅值达15%的证券
57,002700,万憬能源,8.08,20.45,4901.99,42310.2049,振幅值达15%的证券
58,600367,红星发展,56.0,18.55,4995.6531,293914.07,振幅值达15%的证券
59,601958,金钼股份,27.8,15.28,21019.9444,608531.82,振幅值达15%的证券
60,603090,宏盛股份,58.4,17.2,786.96,48623.7,振幅值达15%的证券
61,603261,立航科技,50.08,15.7,494.23,24032.39,振幅值达15%的证券
62,603335,迪生力,9.02,15.94,7441.8146,63197.01,振幅值达15%的证券
63,001257,盛龙股份,30.43,28.6,3916.6665,122349.6108,换手率达20%的证券
64,002297,博云新材,32.82,38.4,22004.6935,723968.8686,换手率达20%的证券
65,002354,天娱数科,8.11,27.77,45188.4927,370017.9357,换手率达20%的证券
66,002421,达实智能,4.02,26.39,53739.2606,218610.9034,换手率达20%的证券
67,002842,翔鹭钨业,48.38,26.4,7088.3194,349520.4144,换手率达20%的证券
68,603082,北自科技,47.0,40.76,1652.9012,78970.78,换手率达20%的证券
69,603318,水发燃气,11.69,25.81,11848.5766,132420.13,换手率达20%的证券
70,603399,永杉锂业,20.56,21.93,11232.2872,239802.82,换手率达20%的证券
71,920035,精创电气,32.79,40.13,631.5784,19560.06,换手率达20%的证券
72,920078,族兴新材,33.79,32.42,671.0563,23239.09,换手率达20%的证券
73,920083,金戈新材,74.88,49.49,994.1804,71193.41,换手率达20%的证券
74,920211,新睿电子,145.88,32.17,185.2931,25069.05,换手率达20%的证券
75,920725,惠丰钻石,113.0,29.47,1301.8992,152097.2,换手率达20%的证券
76,300085,银之杰,38.82,45.09,23530.6203,802580.0634,
77,300943,春晖智控,45.3,30.92,6158.576,264151.8197,
78,301071,力量钻石,98.95,30.27,8621.6934,814232.1903,
79,301548,崇德科技,97.75,31.09,1396.1997,127509.9233,
80,301580,爱迪特,84.01,34.08,4233.5279,348156.4611,
81,688026,洁特生物,17.71,32.14,3143.5954,50585.27,
82,688268,华特气体,249.09,32.0,3406.44,759089.24,
83,688729,屹唐股份,38.18,34.44,18570.8259,629937.32,
84,300149,睿智医药,9.14,20.0,3768.5229,32983.2651,
85,300665,飞鹿股份,11.76,20.0,6466.5634,71426.3131,
86,300721,怡达股份,34.15,20.0,3868.574,124523.1019,
87,300835,龙磁科技,234.31,20.0,1199.4563,266809.2392,
88,688179,阿拉丁,26.91,18.13,4649.8303,122675.51,
89,688291,金橙子,63.78,20.0,902.5406,53733.34,
90,300179,四方达,56.99,32.72,12292.5606,724061.3568,
91,301013,利和兴,70.32,31.3,5922.4037,413670.3396,
92,301687,新广益,86.56,39.82,1175.9585,100047.2042,
93,920367,新赣江,19.3,27.9,938.5053,17775.5,
94,920662,方盛股份,24.7,30.0,655.2348,16155.14,
95,920748,路桥信息,28.66,30.38,385.9446,10937.72,
96,920790,联迪信息,30.29,49.58,2004.8557,56510.8,
