序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
26,002378,章源钨业,-9.995063781738281,36.47,38.06亿,435.86亿,438.16亿,28.726869583129883,8.441308975219727,97102687,140427,351709380,1,4,小金属
27,603159,上海亚虹,-10.0,23.4,898.09万,32.76亿,32.76亿,-181.55020141601562,0.274142861366272,97778304,092502,89940240,1,0,专用设备
28,605303,园林股份,-9.98719596862793,28.12,4027.10万,45.34亿,45.34亿,-97.8702621459961,0.8881313800811768,98248468,093018,400172908,1,1,基础建设
29,600259,中稀有色,-10.003371238708496,106.79,29.07亿,359.28亿,359.28亿,52.55451202392578,7.9435133934021,120894929,132816,397917693,1,5,小金属
30,000831,中国稀土,-10.0,59.67,48.49亿,633.23亿,633.23亿,114.2569351196289,7.396536827087402,133761940,140606,259277606,1,0,小金属
31,600362,江西铜业,-10.007290840148926,49.37,47.98亿,1024.55亿,1709.55亿,15.168688774108887,4.565677165985107,145501634,132535,415592117,1,5,工业金属
32,601208,东材科技,-9.99624252319336,71.85,66.07亿,725.82亿,725.82亿,97.12140655517578,8.882582664489746,146049495,135647,387566085,1,0,塑料
33,001257,盛龙股份,-9.997042655944824,30.43,12.23亿,41.67亿,558.68亿,36.27156448364258,28.59966468811035,155067780,101642,210464986,1,3,小金属
34,000426,兴业银锡,-9.997674942016602,38.71,39.23亿,687.18亿,687.35亿,12.845983505249023,5.541129112243652,183571374,133030,269646118,1,0,贵金属
35,600367,红星发展,-9.996786117553711,56.0,29.39亿,180.30亿,191.03亿,166.6967315673828,15.515743255615234,221926880,104525,316363488,1,3,化学原料
36,002741,光华科技,-10.009624481201172,37.4,13.17亿,159.46亿,173.92亿,105.67385864257812,8.150541305541992,358073434,103500,556068286,1,3,电子化学
37,600110,诺德股份,-9.970845222473145,15.44,25.08亿,267.91亿,267.91亿,167.07022094726562,9.248000144958496,377692878,103810,1198982371,1,15,电池
38,000630,铜陵有色,-9.96216869354248,7.14,50.83亿,795.61亿,957.44亿,17.883241653442383,6.242709636688232,412804569,130000,569707808,1,5,工业金属
39,600598,北大荒,-10.028860092163086,12.47,1.33亿,221.68亿,221.68亿,9.54036808013916,0.599562406539917,464866399,092502,2407950765,1,0,种植业
