序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,中欣氟材,002915,0天0板,1.9408503770828247,22.06,23.8,7.48 亿,63.55 亿,73.96 亿,11.3521728515625,0.0,092500,1,8.687615394592285,化学制品
2,冀衡医药,002742,2天1板,2.6378896236419678,4.28,4.59,2.36 亿,22.43 亿,29.28 亿,10.144886016845703,-1.1547343730926514,093218,1,9.112709999084473,化学制药
3,宁波海运,600798,0天0板,7.462686538696289,3.6,3.69,2.95 亿,43.44 亿,43.44 亿,6.727240085601807,0.27855151891708374,093412,1,4.776119232177734,航运港口
4,新凤鸣,603225,2天1板,5.902777671813965,21.35,22.18,12.62 亿,356.23 亿,358.14 亿,3.5107195377349854,0.09376464784145355,093414,2,7.986111164093018,化学纤维
5,桐昆股份,601233,2天1板,5.246636867523193,23.47,24.53,24.29 亿,557.34 亿,558.35 亿,4.323207855224609,0.2134927362203598,093821,1,7.26457405090332,炼化及贸
6,东方铁塔,002545,0天0板,5.364372730255127,20.82,21.74,11.06 亿,235.30 亿,259.01 亿,4.597112655639648,-0.04800768196582794,093845,1,5.718623638153076,农化制品
7,高乐股份,002348,0天0板,9.035087585449219,12.43,12.54,6.56 亿,112.31 亿,117.74 亿,5.8857316970825195,0.0805152952671051,093939,3,8.245614051818848,文娱用品
8,大名城,600094,0天0板,7.4358978271484375,4.19,4.29,1.78 亿,89.09 亿,97.42 亿,2.008112907409668,-0.2380952537059784,093959,1,9.230769157409668,房地产开
9,茂业商业,600828,0天0板,2.756892204284668,4.1,4.39,2.96 亿,70.99 亿,71.01 亿,4.063699722290039,0.0,094026,1,10.776942253112793,一般零售
10,华安证券,600909,0天0板,8.29931926727295,7.96,8.09,31.50 亿,399.93 亿,399.93 亿,7.885223865509033,0.0,094113,15,9.65986442565918,证券Ⅱ
11,大元泵业,603757,0天0板,7.6545844078063965,50.49,51.59,7.67 亿,94.19 亿,94.19 亿,8.12001895904541,0.0,094122,2,7.6332621574401855,通用设备
12,雄韬股份,002733,2天1板,9.267304420471191,37.73,37.98,21.27 亿,139.17 亿,144.96 亿,15.40588665008545,-0.31704095005989075,094327,4,6.979437828063965,电池
13,中央商场,600280,0天0板,5.460750579833984,3.09,3.22,4.35 亿,34.87 亿,34.87 亿,12.361498832702637,-0.32258063554763794,094826,2,10.921501159667969,一般零售
14,长江证券,000783,0天0板,7.027027130126953,7.92,8.14,18.60 亿,437.98 亿,437.98 亿,4.2528977394104,0.0,095048,3,10.13513469696045,证券Ⅱ
15,天利科技,300399,0天0板,12.28743839263916,20.47,21.88,4.44 亿,40.44 亿,40.45 亿,10.755457878112793,0.0,095142,1,19.912233352661133,IT服务Ⅱ
16,财达证券,600906,2天1板,4.864091396331787,7.33,7.69,20.32 亿,155.71 亿,237.86 亿,12.851426124572754,0.0,095604,3,7.725322246551514,证券Ⅱ
