序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000048,京基智农,17.37,-11.56,4898.5598,89506.2015,跌幅偏离值达7%的证券
2,002421,达实智能,4.01,-12.28,67681.7928,273700.3825,跌幅偏离值达7%的证券
3,002490,山东墨龙,8.22,-10.43,8361.5785,68817.6098,跌幅偏离值达7%的证券
4,002976,瑞玛精密,29.59,-13.42,1065.3224,31901.6659,跌幅偏离值达7%的证券
5,003001,中岩大地,14.69,-10.56,968.972,14646.0722,跌幅偏离值达7%的证券
6,600403,大有能源,6.53,-11.54,3250.73,21313.36,跌幅偏离值达7%的证券
7,600573,惠泉啤酒,12.3,-11.1,3750.331,47099.18,跌幅偏离值达7%的证券
8,600791,京能置业,10.93,-11.58,141.8,1549.87,跌幅偏离值达7%的证券
9,601898,中煤能源,14.77,-10.33,8066.4557,120942.38,跌幅偏离值达7%的证券
10,603020,爱普股份,11.74,-11.58,3061.8736,37074.32,跌幅偏离值达7%的证券
11,600500,中化国际,8.24,17.1,53915.3844,434880.89,振幅值达15%的证券
12,603773,沃格光电,137.3,16.71,3798.9809,504058.72,振幅值达15%的证券
13,605177,东亚药业,20.09,16.4,866.0,17723.55,振幅值达15%的证券
14,605186,健麾信息,31.8,17.38,2007.38,66967.4,振幅值达15%的证券
15,001257,盛龙股份,30.51,35.47,4857.671,147226.0522,换手率达20%的证券
16,002354,天娱数科,7.5,28.88,46983.6912,357065.2245,换手率达20%的证券
17,002842,翔鹭钨业,43.42,37.2,9986.4933,415748.022,换手率达20%的证券
18,002971,和远气体,56.78,27.34,4401.643,241183.1153,换手率达20%的证券
19,603120,肯特催化,56.2,24.97,946.222,52677.18,换手率达20%的证券
20,603399,永杉锂业,21.32,29.37,15047.8205,312492.48,换手率达20%的证券
21,603435,嘉德利,66.6,25.35,904.7549,58565.97,换手率达20%的证券
22,603459,红板科技,80.91,20.55,1624.3426,129465.21,换手率达20%的证券
23,603738,泰晶科技,56.91,22.48,8675.0627,475024.76,换手率达20%的证券
24,920083,金戈新材,39.38,41.1,825.5938,31797.33,换手率达20%的证券
25,920088,科力股份,42.63,22.42,725.4503,30589.0,换手率达20%的证券
26,920161,龙辰科技,39.8,31.17,1150.0533,43834.15,换手率达20%的证券
27,920206,彩客科技,61.65,25.23,359.7398,21649.17,换手率达20%的证券
28,920725,惠丰钻石,71.94,23.07,959.1989,65097.43,换手率达20%的证券
29,001317,三羊马,47.4,-22.17,2141.3546,106528.7037,连续三个交易日内，跌幅偏离值累计达20%的证券
30,002181,粤传媒,12.3,-27.31,32778.3621,435193.8339,连续三个交易日内，跌幅偏离值累计达20%的证券
31,002361,神剑股份,15.93,-20.35,70033.2007,1177225.5533,连续三个交易日内，跌幅偏离值累计达20%的证券
32,002962,五方光电,17.43,-22.11,9115.6135,165686.7029,连续三个交易日内，跌幅偏离值累计达20%的证券
33,603103,横店影视,17.19,-20.53,5092.0435,92481.39,连续三个交易日内，跌幅偏离值累计达20%的证券
34,603409,汇通控股,31.23,-22.92,1581.1488,51357.78,连续三个交易日内，跌幅偏离值累计达20%的证券
35,002428,云南锗业,101.49,22.76,35929.6264,3274275.627,连续三个交易日内，涨幅偏离值累计达20%的证券
36,002636,金安国纪,97.34,21.98,23798.3712,2104985.6879,连续三个交易日内，涨幅偏离值累计达20%的证券
37,600141,兴发集团,37.24,22.59,20496.5913,717565.81,连续三个交易日内，涨幅偏离值累计达20%的证券
38,600301,华锡有色,67.9,20.76,8571.6165,533772.35,连续三个交易日内，涨幅偏离值累计达20%的证券
39,600497,驰宏锌锗,10.12,20.68,63456.8339,600159.47,连续三个交易日内，涨幅偏离值累计达20%的证券
40,603681,永冠新材,27.39,20.68,7243.6872,181140.31,连续三个交易日内，涨幅偏离值累计达20%的证券
41,603993,洛阳钼业,20.92,22.01,145320.6359,2814049.3,连续三个交易日内，涨幅偏离值累计达20%的证券
42,300548,长芯博创,268.84,20.0,2629.1041,670811.764,
43,300570,太辰光,222.1,20.0,3023.5357,644453.1666,
44,300620,光库科技,343.05,20.0,2531.8309,815653.6264,
45,301217,铜冠铜箔,170.16,20.0,4128.9763,667539.8132,
46,301526,国际复材,34.13,20.0,19044.3179,614725.7522,
47,688090,瑞松科技,123.13,20.0,1273.4651,151528.27,
48,688167,炬光科技,398.26,20.0,1127.7973,423934.23,
49,688170,德龙激光,81.24,20.0,1237.4129,94905.19,
50,688603,天承科技,185.33,20.0,897.5096,161946.67,
51,688757,胜科纳米,50.76,20.0,1451.7303,71203.93,
52,300706,阿石创,76.1,36.59,4164.9245,301639.6306,
53,301313,凡拓数创,58.36,33.37,2626.3188,154106.5456,
54,301373,凌玮科技,158.98,30.92,1267.9009,189906.4415,
55,301630,同宇新材,320.66,32.82,328.2219,102442.5544,
56,301276,嘉曼服饰,31.2,30.0,1680.9133,47480.5229,
57,600193,退市创兴,0.16,0.0,3305.73,532.09,退市整理的证券
58,600421,退市华嵘,0.27,0.0,503.843,135.56,退市整理的证券
59,600599,退市熊猫,0.41,0.0,310.54,127.9,退市整理的证券
60,600608,退市沪科,0.18,0.0,1361.5706,244.96,退市整理的证券
61,600636,退市国化,1.8,0.0,901.9538,1575.47,退市整理的证券
62,600696,退市岩石,0.66,0.0,283.4351,180.8,退市整理的证券
63,605081,退市太和,0.37,0.0,293.276,110.23,退市整理的证券
64,601975,招商南油,4.58,8.48,4785.3887,21917.08,涨幅偏离值达7%的证券
65,603007,顺景科技,5.89,8.48,4011.2315,23433.56,涨幅偏离值达7%的证券
66,603137,恒尚节能,12.94,8.42,271.29,3493.15,涨幅偏离值达7%的证券
67,603335,迪生力,8.86,8.45,170.8869,1514.06,涨幅偏离值达7%的证券
68,603499,翔港科技,19.86,8.42,820.3129,15820.52,涨幅偏离值达7%的证券
69,688398,赛特新材,24.51,-16.52,1099.4663,27934.75,
