序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
52,苏州科达,603660,1,首板,9.987030029296875,8.48,1.66亿,48.46亿,48.46亿,3.5515294075012207,46729955,101231,101231,0,计算机设
53,三羊马,001317,1,首板,10.0,51.81,2.68亿,44.29亿,44.33亿,6.275177478790283,85123830,101327,101327,0,铁路公路
54,北自科技,603082,1,3天2板,10.0,37.29,1.56亿,15.12亿,61.78亿,10.723114967346191,56160641,101504,101504,0,自动化设
55,银星能源,000862,1,3天2板,10.071942329406738,6.12,5.48亿,38.43亿,56.18亿,14.893494606018066,9804240,101542,132927,1,电力
56,大千生态,603955,1,首板,9.982279777526855,18.62,5109.60万,25.27亿,25.27亿,2.076657772064209,39639373,101700,101700,0,基础建设
57,朗姿股份,002612,1,首板,10.043667793273926,12.6,1.16亿,32.06亿,55.75亿,3.7272377014160156,37205280,101754,101754,0,服装家纺
58,南京熊猫,600775,1,首板,10.058479309082031,9.41,3.42亿,63.22亿,85.99亿,5.552395820617676,59307155,101925,102155,1,通信设备
59,奥飞娱乐,002292,1,首板,10.070921897888184,7.76,6.09亿,78.99亿,114.75亿,7.906108379364014,47362384,102009,103321,2,文娱用品
60,江苏华辰,603097,1,首板,10.032573699951172,16.89,1.45亿,37.95亿,38.84亿,3.9183597564697266,18996554,102117,140541,1,电网设备
61,京投发展,600683,1,首板,9.973404884338379,8.27,1.41亿,61.26亿,61.26亿,2.399991512298584,60032757,102122,102122,0,房地产开
62,东方材料,603110,1,首板,9.983983039855957,20.6,3.74亿,41.45亿,41.45亿,9.300155639648438,38938120,102204,142137,1,化学制品
63,陇神戎发,300534,1,首板,20.035778045654297,13.42,9.78亿,40.54亿,40.71亿,26.289039611816406,59802204,102730,102730,0,中药Ⅱ
64,盈趣科技,002925,1,首板,10.024096488952637,22.83,3.88亿,166.90亿,176.17亿,2.379768133163452,41878210,102936,112818,2,消费电子
65,龙蟠科技,603906,1,首板,9.976798057556152,18.96,4.51亿,106.74亿,149.99亿,4.39245080947876,87672936,103414,103447,1,电池
66,万里股份,600847,1,首板,10.0,11.22,3541.75万,17.20亿,17.20亿,2.124049425125122,33771078,103731,103731,0,电池
67,九阳股份,002242,1,首板,10.037175178527832,8.88,1.41亿,67.64亿,67.76亿,2.1588118076324463,55720286,104021,104021,0,小家电
68,智度股份,000676,1,首板,10.046367645263672,7.12,8.28亿,89.64亿,89.70亿,9.91817855834961,105117544,104527,104527,0,广告营销
69,珍宝岛,603567,1,8天4板,10.085470199584961,6.44,5.79亿,60.50亿,60.55亿,10.198084831237793,16182432,104947,104947,0,中药Ⅱ
70,米奥会展,300795,1,首板,19.9638671875,13.28,4.58亿,23.11亿,39.69亿,22.19141960144043,38415998,105921,105921,0,专业服务
71,红板科技,603459,1,首板,10.001189231872559,92.5,17.03亿,73.12亿,697.22亿,23.98300552368164,137501250,110111,133647,4,元件
72,浙江众成,002522,1,首板,9.90783405303955,4.77,1.70亿,43.17亿,43.21亿,4.075724124908447,34855821,112500,112500,0,塑料
73,纬德信息,688171,1,首板,20.0,28.2,1.18亿,32.95亿,32.95亿,3.808770179748535,11161137,112856,131102,1,软件开发
74,宁波建工,601789,1,首板,9.975062370300293,4.41,1.86亿,47.93亿,67.23亿,4.036838054656982,55696536,112932,112932,0,房屋建设
75,京华激光,603607,1,首板,10.026666641235352,20.63,1.03亿,36.83亿,36.83亿,2.911770820617676,10733789,130104,130104,0,包装印刷
76,振江股份,603507,1,首板,10.013410568237305,24.61,2.80亿,58.15亿,58.80亿,4.993635654449463,13449118,130114,130114,0,风电设备
77,日科化学,300214,1,3天2板,19.983137130737305,14.23,10.31亿,66.16亿,66.16亿,16.5187931060791,57597348,130209,130209,0,化学制品
78,同庆楼,605108,1,首板,10.0,12.21,6142.10万,31.75亿,31.75亿,2.0057687759399414,14543331,130336,130448,1,酒店餐饮
79,海星股份,603115,1,首板,10.00446605682373,73.89,7.53亿,178.73亿,178.73亿,4.347238540649414,100335231,130838,141950,1,元件
80,华润新能,001248,1,首板,10.0,13.97,24.29亿,148.42亿,1816.87亿,16.95713996887207,247244091,131654,131654,0,电力
81,跨境通,002640,1,首板,9.967845916748047,3.42,5.93亿,52.95亿,53.29亿,11.584112167358398,54661176,132057,132221,1,互联网电
82,陕西旅游,603402,1,首板,10.003313064575195,66.42,1.86亿,16.69亿,66.77亿,11.572770118713379,43516457,132454,133915,1,旅游及景
83,亚康股份,301085,1,首板,19.996097564697266,61.51,4.45亿,36.24亿,53.38亿,13.05158805847168,38185100,134036,134036,0,IT服务Ⅱ
84,嘉德利,603435,1,首板,9.993232727050781,48.76,1.64亿,17.40亿,223.89亿,9.940357208251953,48080188,134106,134106,0,电子化学
85,七 匹 狼,002029,1,首板,10.041265487670898,8.0,2.18亿,53.23亿,56.40亿,4.243540287017822,33701056,134542,134542,0,服装家纺
86,上海沿浦,605128,1,首板,10.01006031036377,21.87,1.20亿,68.67亿,68.67亿,1.7957111597061157,29438747,134645,134645,0,汽车零部
87,雷柏科技,002577,1,首板,10.018668174743652,17.68,7904.04万,49.62亿,49.63亿,1.6518514156341553,27425216,135048,135048,0,计算机设
88,麒盛科技,603610,1,首板,9.976058006286621,13.78,1.39亿,48.64亿,48.64亿,2.966261625289917,23020868,135316,135316,0,家居用品
89,祖名股份,003030,1,首板,10.024331092834473,22.61,8047.11万,18.30亿,28.21亿,4.575634956359863,26948859,135527,135527,0,农产品加
90,兴欣新材,001358,1,首板,10.014800071716309,22.3,4168.10万,11.37亿,27.47亿,3.8383712768554688,14024470,135954,135954,0,化学制品
91,仁东控股,002647,1,首板,9.987668991088867,8.92,2.65亿,90.56亿,100.82亿,3.0705349445343018,49633556,140557,140557,0,多元金融
92,矩子科技,300802,1,首板,20.021129608154297,22.72,4.30亿,45.98亿,64.54亿,10.040740013122559,51501696,141039,141039,0,自动化设
93,中电电机,603988,1,4天3板,10.0,18.04,3.66亿,42.43亿,42.43亿,9.08522891998291,53234236,141101,141101,0,电机Ⅱ
94,艾华集团,603989,1,首板,9.984756469726562,28.86,6.98亿,115.09亿,115.09亿,6.34238862991333,48909042,142418,144157,2,元件
95,博迁新材,605376,1,首板,10.002175331115723,151.66,19.74亿,396.74亿,396.74亿,5.189007759094238,117316441,142438,142438,0,金属新材
96,游族网络,002174,1,首板,9.990301132202148,11.34,4.61亿,111.05亿,111.11亿,4.297463417053223,78637230,142915,142915,0,游戏Ⅱ
97,中恒电气,002364,1,首板,10.011000633239746,40.0,15.30亿,223.24亿,225.43亿,7.117733955383301,184291080,143239,143239,0,其他电源
98,国际复材,301526,1,首板,20.0,30.84,64.71亿,433.11亿,1162.94亿,16.060604095458984,282439689,143333,143333,0,玻璃玻纤
99,登康口腔,001328,1,首板,10.014005661010742,31.42,1.09亿,50.81亿,54.10亿,2.223545551300049,23835212,143506,143506,0,个护用品
100,景旺电子,603228,1,首板,10.0,82.06,43.70亿,805.74亿,809.73亿,5.622390270233154,437925581,143518,143518,0,元件
101,华明装备,002270,1,首板,10.027700424194336,19.86,6.87亿,177.99亿,177.99亿,3.9845666885375977,59064454,143539,143539,0,电网设备
102,金安国纪,002636,1,首板,10.0,63.69,24.01亿,461.32亿,463.66亿,5.525033950805664,154282656,143803,143803,0,元件
103,江海股份,002484,1,首板,10.001572608947754,69.95,27.25亿,573.92亿,594.94亿,4.95157527923584,115988431,143815,143815,0,元件
104,中国巨石,600176,1,首板,9.989287376403809,41.07,90.65亿,1631.13亿,1644.09亿,5.807618618011475,416279605,143839,143839,0,玻璃玻纤
105,汉钟精机,002158,1,首板,10.016090393066406,27.35,3.61亿,145.93亿,146.25亿,2.5931661128997803,32439835,143903,144906,1,通用设备
106,山东玻纤,605006,1,首板,9.992132186889648,13.98,5.06亿,91.37亿,91.37亿,5.777855396270752,28097129,144020,144020,0,玻璃玻纤
107,中材科技,002080,1,首板,9.99576473236084,51.94,22.66亿,871.62亿,871.62亿,2.7317144870758057,99552307,144048,144130,1,玻璃玻纤
108,天创时尚,603608,1,首板,10.011990547180176,18.35,4.53亿,77.99亿,77.99亿,6.109639644622803,19917787,144049,144613,3,服装家纺
109,杰瑞股份,002353,1,3天2板,10.000727653503418,151.02,43.89亿,1043.61亿,1546.23亿,4.440301895141602,87274155,144136,144136,0,专用设备
110,欧克科技,001223,1,首板,9.99281120300293,30.6,6596.10万,21.37亿,39.99亿,3.2281270027160645,29631816,145221,145221,0,自动化设
111,多氟多,002407,1,首板,9.993446350097656,33.57,66.56亿,362.14亿,399.63亿,19.539644241333008,261389917,145636,145636,0,化学制品
