序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000539,粤电力A,9.4,17.46,46360.212,412481.2857,振幅值达15%的证券
2,000767,晋控电力,6.07,15.25,78053.6145,454725.3365,振幅值达15%的证券
3,002181,粤传媒,15.79,16.93,17561.1281,268974.7713,振幅值达15%的证券
4,002579,中京电子,19.45,15.16,27394.284,549493.8576,振幅值达15%的证券
5,002859,洁美科技,86.72,15.21,3423.2176,284157.0259,振幅值达15%的证券
6,600162,香江控股,3.35,16.27,47868.2911,153146.52,振幅值达15%的证券
7,600863,华能蒙电,7.39,16.27,69821.3004,495986.24,振幅值达15%的证券
8,601101,昊华能源,14.01,17.67,11757.7412,157884.19,振幅值达15%的证券
9,601991,大唐发电,9.1,19.23,121977.7441,1078644.62,振幅值达15%的证券
10,603011,合锻智能,30.91,17.24,10844.298,327031.19,振幅值达15%的证券
11,000601,韶能股份,9.3,30.42,31924.2419,294258.6044,换手率达20%的证券
12,002421,达实智能,4.88,37.66,76688.2229,375550.4275,换手率达20%的证券
13,002806,华锋股份,18.8,35.42,5903.9441,113333.2706,换手率达20%的证券
14,002995,天地在线,25.03,31.29,3807.7356,95316.4687,换手率达20%的证券
15,600172,黄河旋风,15.04,26.19,33421.0406,489419.71,换手率达20%的证券
16,603344,星德胜,30.6,29.82,1611.3466,51192.26,换手率达20%的证券
17,603435,嘉德利,77.14,32.52,1160.7228,87848.23,换手率达20%的证券
18,603459,红板科技,97.72,30.15,2383.7477,236799.95,换手率达20%的证券
19,603890,春秋电子,31.33,35.92,16051.1394,493597.45,换手率达20%的证券
20,920088,科力股份,43.87,31.77,1027.8027,40816.37,换手率达20%的证券
21,920128,胜业电气,31.8,50.45,1226.0025,41771.04,换手率达20%的证券
22,920161,龙辰科技,44.01,45.78,1689.2814,77140.31,换手率达20%的证券
23,920218,新天力,28.4,38.16,804.3582,23592.89,换手率达20%的证券
24,920981,晶赛科技,43.87,30.71,1181.2037,50774.82,换手率达20%的证券
25,000700,模塑科技,16.58,9.73,14808.8429,238915.4941,涨幅偏离值达7%的证券
26,001896,豫能控股,20.08,9.73,16440.8239,319228.4487,涨幅偏离值达7%的证券
27,002046,国机精工,56.98,9.73,2891.3411,161947.4915,涨幅偏离值达7%的证券
28,002156,通富微电,70.22,9.73,17650.2468,1228408.8708,涨幅偏离值达7%的证券
29,002167,东方锆业,14.73,9.73,7878.4585,112729.1343,涨幅偏离值达7%的证券
30,600121,郑州煤电,5.69,9.84,29196.3596,154158.37,涨幅偏离值达7%的证券
31,600198,大唐电信,8.86,9.84,3197.7643,27698.22,涨幅偏离值达7%的证券
32,600310,广西能源,6.35,9.83,11016.2247,69374.7,涨幅偏离值达7%的证券
33,600439,瑞贝卡,2.62,9.87,5856.2523,15010.97,涨幅偏离值达7%的证券
34,601798,蓝科高新,8.54,9.83,589.15,4996.05,涨幅偏离值达7%的证券
35,000712,锦龙股份,9.89,-10.27,4614.3803,45888.6152,跌幅偏离值达7%的证券
36,002606,大连电瓷,14.95,-10.27,6987.5093,106261.3668,跌幅偏离值达7%的证券
37,002681,奋达科技,5.01,-10.27,10455.5457,54346.4421,跌幅偏离值达7%的证券
38,003004,声迅股份,64.49,-10.27,218.93,14302.365,跌幅偏离值达7%的证券
39,003030,祖名股份,21.47,-10.27,695.68,15498.3774,跌幅偏离值达7%的证券
40,600636,退市国化,2.03,-9.99,2370.501,4818.76,跌幅偏离值达7%的证券
41,600850,电科数字,22.87,-10.21,4221.6968,100415.42,跌幅偏离值达7%的证券
42,601177,杭齿前进,15.86,-10.21,2850.0598,45767.74,跌幅偏离值达7%的证券
43,603721,中广天择,21.68,-10.22,815.5551,18094.86,跌幅偏离值达7%的证券
44,605077,华康股份,15.65,-10.22,1971.4843,31761.28,跌幅偏离值达7%的证券
45,002137,实益达,10.4,20.03,7730.1271,74357.9728,连续三个交易日内，涨幅偏离值累计达20%的证券
46,002851,麦格米特,157.98,25.07,14622.4965,2146577.8231,连续三个交易日内，涨幅偏离值累计达20%的证券
47,600255,鑫科材料,4.39,20.29,26912.6772,107223.64,连续三个交易日内，涨幅偏离值累计达20%的证券
48,600487,亨通光电,91.43,20.35,26130.9612,2181455.86,连续三个交易日内，涨幅偏离值累计达20%的证券
49,600936,北投科技,6.51,20.35,35139.0455,212201.16,连续三个交易日内，涨幅偏离值累计达20%的证券
50,603311,金海高科,37.51,20.35,4209.43,142281.47,连续三个交易日内，涨幅偏离值累计达20%的证券
51,603687,大胜达,18.9,20.7,20139.5614,357320.66,连续三个交易日内，涨幅偏离值累计达20%的证券
52,603800,洪田股份,75.87,22.47,5617.3613,389807.24,连续三个交易日内，涨幅偏离值累计达20%的证券
53,605303,园林股份,29.6,20.39,3229.77,87137.34,连续三个交易日内，涨幅偏离值累计达20%的证券
54,003018,金富科技,52.09,-22.89,5281.8732,300503.9031,连续三个交易日内，跌幅偏离值累计达20%的证券
55,300085,银之杰,35.13,-15.51,13813.7578,530160.3284,
56,300197,节能铁汉,2.78,20.0,46782.16,127511.3026,
57,300516,久之洋,39.54,20.0,902.37,32941.6949,
58,301115,联检科技,33.94,20.0,769.5633,24814.8241,
59,301366,一博科技,54.16,20.0,969.3484,52476.0121,
60,301418,协昌科技,45.88,19.73,196.52,7772.459,
61,688268,华特气体,176.27,20.0,1637.2633,267519.95,
62,688498,源杰科技,1405.0,16.41,769.4121,1055154.0,
63,688655,迅捷兴,58.66,20.01,1443.6382,80928.15,
64,688661,和林微纳,129.7,15.21,1074.5386,137596.21,
65,300849,锦盛新材,27.76,30.51,2915.2054,73843.0489,
66,301236,软通动力,43.59,31.06,21978.7622,906207.0615,
