序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4027.2648,-93.016,-2.258,4120.2806,4098.6864,4099.7796,4007.8593,660108666.0,1621195708660,16211.96亿
2,sz399001,深证成指,15782.223,-561.86,-3.438,16344.083,16211.406,16215.448,15728.839,83651061528.0,1931200051710,19312.00亿
3,Total,沪深总成交额,,,,,,,,,3552395760370,35523.96亿
