序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,哈药股份,600664,3天2板,-0.9009009003639221,4.4,4.88,28.33 亿,110.81 亿,110.81 亿,24.214052200317383,-0.4524887204170227,093042,1,10.810811042785645,化学制药
2,瑞康医药,002589,2天1板,1.3927576541900635,3.64,3.95,14.76 亿,49.71 亿,54.77 亿,28.461881637573242,-0.27397260069847107,093124,1,9.749303817749023,医药商业
3,普邦股份,002663,0天0板,6.481481552124023,2.3,2.38,3.15 亿,29.74 亿,39.64 亿,10.696072578430176,0.0,093348,1,9.259259223937988,基础建设
4,嘉环科技,603206,0天0板,6.238643169403076,17.54,18.16,3.34 亿,53.53 亿,53.53 亿,6.217203140258789,-0.1138952225446701,093429,1,9.448819160461426,通信服务
5,丰元股份,002805,0天0板,5.110732555389404,18.51,19.37,9.56 亿,51.56 亿,51.84 亿,18.322458267211914,-0.053995680063962936,093836,1,9.9943208694458,电池
6,蜂助手,301382,0天0板,15.685714721679688,40.49,42.0,21.27 亿,71.38 亿,115.64 亿,30.11370277404785,0.0,094545,1,14.628571510314941,通信服务
7,恒星科技,002132,0天0板,6.506024360656738,4.42,4.57,10.15 亿,61.86 亿,61.95 亿,16.31788444519043,0.22675737738609314,095418,2,9.879518508911133,通用设备
8,盛新锂能,002240,0天0板,7.629133224487305,49.8,50.9,43.07 亿,454.63 亿,455.82 亿,9.497762680053711,-0.20040079951286316,100015,2,8.147828102111816,能源金属
9,永杉锂业,603399,0天0板,7.634855270385742,12.97,13.26,11.47 亿,66.44 亿,66.44 亿,17.43426513671875,-0.1539645791053772,100545,1,10.041494369506836,能源金属
10,浙文互联,600986,0天0板,7.436398983001709,10.98,11.24,31.39 亿,163.31 亿,163.31 亿,19.389909744262695,0.0,103432,1,8.904109954833984,广告营销
11,鑫铂股份,003038,0天0板,3.0592734813690186,16.17,17.26,5.10 亿,26.39 亿,39.41 亿,18.79824447631836,0.0,105436,1,9.815169334411621,工业金属
12,利通电子,603629,3天2板,8.982376098632812,95.85,96.75,52.27 亿,246.19 亿,251.43 亿,21.634700775146484,-0.020861582830548286,110251,4,10.005684852600098,消费电子
13,利尔达,920249,0天0板,23.8276309967041,9.77,10.25,3.41 亿,12.18 亿,41.19 亿,28.94692039489746,0.0,110656,2,28.136882781982422,通信设备
14,长信科技,300088,0天0板,14.096916198730469,7.77,8.17,58.11 亿,193.12 亿,194.07 亿,30.345991134643555,0.0,111306,1,19.823787689208984,光学光电
15,万泽股份,000534,0天0板,5.2000956535339355,43.9,45.9,14.84 亿,219.49 亿,223.69 亿,6.7212934494018555,0.1597079634666443,111406,1,10.543972969055176,生物制品
16,翔鹭钨业,002842,0天0板,6.849747180938721,33.85,34.85,23.59 亿,90.87 亿,110.75 亿,26.284404754638672,0.0887049064040184,131851,1,12.215909004211426,小金属
17,完美世界,002624,0天0板,7.612636089324951,20.78,21.24,24.73 亿,379.80 亿,403.13 亿,6.652968883514404,0.0,132054,1,11.237701416015625,游戏Ⅱ
18,荣科科技,300290,0天0板,15.01754379272461,16.39,17.1,15.30 亿,104.82 亿,104.85 亿,14.818227767944336,0.0,133012,2,20.070175170898438,IT服务Ⅱ
19,神剑股份,002361,2天1板,3.8834950923919678,19.26,20.39,89.92 亿,155.84 亿,183.17 亿,58.328887939453125,0.2602810859680176,133700,1,15.318231582641602,塑料
20,信测标准,300938,0天0板,12.381998062133789,51.19,54.66,15.50 亿,108.19 亿,124.65 亿,14.73866081237793,0.0,134815,2,21.931943893432617,专业服务
21,迪生力,603335,0天0板,6.281833171844482,6.26,6.48,2.44 亿,26.80 亿,26.80 亿,9.118714332580566,-0.31847134232521057,140622,1,10.356536865234375,汽车零部
22,中嘉博创,000889,7天5板,5.485232353210449,5.0,5.21,16.16 亿,43.49 亿,46.81 亿,38.88919448852539,0.0,143300,2,17.510547637939453,通信服务
23,DR金海通,603061,0天0板,7.017620086669922,245.98,252.84,12.60 亿,214.00 亿,147.59 亿,6.064367771148682,0.15472312271595,144234,4,14.244071960449219,半导体
