序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000070,特发信息,20.77,8.2,21254.8469,427134.4487,涨幅偏离值达7%的证券
2,000657,中钨高新,51.9,8.2,12472.2478,613123.8235,涨幅偏离值达7%的证券
3,000762,西藏矿业,37.11,8.2,7766.1321,279735.6325,涨幅偏离值达7%的证券
4,002008,大族激光,86.67,8.2,5027.6452,426116.278,涨幅偏离值达7%的证券
5,002491,通鼎互联,15.62,8.2,26063.3872,389787.6535,涨幅偏离值达7%的证券
6,600156,华升股份,8.42,9.36,2060.7837,16872.31,涨幅偏离值达7%的证券
7,600719,大连热电,7.33,9.36,3172.9765,22441.06,涨幅偏离值达7%的证券
8,600961,株冶集团,20.08,9.32,2668.8364,52756.23,涨幅偏离值达7%的证券
9,601778,晶科科技,6.66,9.38,74912.27,489961.7,涨幅偏离值达7%的证券
10,603826,坤彩科技,34.16,9.31,1860.6947,62631.49,涨幅偏离值达7%的证券
11,000889,中嘉博创,5.0,18.95,33827.7542,161624.2799,振幅值达15%的证券
12,002361,神剑股份,19.26,16.18,47195.2445,899198.0701,振幅值达15%的证券
13,603778,国晟科技,26.4,17.99,17548.3579,460798.1,振幅值达15%的证券
14,001208,华菱线缆,22.2,31.75,8497.7194,185520.669,换手率达20%的证券
15,002328,新朋股份,13.4,33.16,18924.6883,249216.1302,换手率达20%的证券
16,002980,华盛昌,66.47,31.11,3150.8112,208831.9863,换手率达20%的证券
17,600152,维科技术,12.64,30.49,16133.5495,196847.26,换手率达20%的证券
18,603459,红板科技,68.69,58.56,4629.6602,312131.98,换手率达20%的证券
19,603538,美诺华,56.0,29.25,6572.0269,366056.24,换手率达20%的证券
20,603687,大胜达,19.84,28.77,15824.1078,312174.97,换手率达20%的证券
21,920012,创达新材,49.1,40.91,542.8336,26896.85,换手率达20%的证券
22,920181,赛英电子,64.49,34.65,347.2335,22253.65,换手率达20%的证券
23,920249,利尔达,9.77,28.95,3608.8003,34140.58,换手率达20%的证券
24,000967,盈峰环境,13.07,20.44,70708.3149,844771.5222,连续三个交易日内，涨幅偏离值累计达20%的证券
25,600683,京投发展,10.9,20.26,5359.7636,53770.21,连续三个交易日内，涨幅偏离值累计达20%的证券
26,605388,均瑶健康,8.06,20.3,9931.7464,74190.08,连续三个交易日内，涨幅偏离值累计达20%的证券
27,001299,美能能源,15.38,-9.65,3173.4136,48588.3761,跌幅偏离值达7%的证券
28,002124,天邦食品,2.93,-8.49,48016.6316,139650.2858,跌幅偏离值达7%的证券
29,002294,信立泰,60.54,-11.8,2353.8192,145219.2693,跌幅偏离值达7%的证券
30,002634,棒杰股份,6.04,-11.8,8954.3862,54183.5599,跌幅偏离值达7%的证券
31,600396,华电辽能,7.29,-10.14,27814.9625,205152.51,跌幅偏离值达7%的证券
32,600488,津药药业,6.29,-8.74,19551.4646,124402.46,跌幅偏离值达7%的证券
33,600743,华远控股,2.65,-9.01,37336.0494,101624.74,跌幅偏离值达7%的证券
34,600869,远东股份,14.37,-7.27,11937.2425,171319.53,跌幅偏离值达7%的证券
35,603216,梦天家居,30.87,-7.64,1183.9656,36631.62,跌幅偏离值达7%的证券
36,300027,华谊兄弟,2.09,20.0,38766.824,80718.0715,
37,300736,百邦科技,23.78,20.0,2338.6933,52058.9622,
38,300798,锦鸡股份,13.42,20.0,8167.1005,99930.6308,
39,301396,宏景科技,289.42,20.0,1505.1058,415977.5656,
40,301603,乔锋智能,90.41,20.0,1231.5391,106627.2323,
41,688227,品高股份,84.47,20.0,779.0167,60747.61,
42,688668,鼎通科技,207.23,20.0,1317.2928,258841.56,
43,300088,长信科技,7.77,30.35,75425.0724,581080.0041,
44,301157,华塑科技,79.5,37.39,772.4816,60433.8445,
45,301636,泽润新能,77.37,39.64,632.6878,47974.2122,
46,301667,纳百川,102.58,30.32,682.0765,70569.2286,
47,688805,健信超导,53.33,31.09,979.8803,52379.93,
48,300344,立方退,0.26,0.0,4686.0501,1226.1355,退市整理的证券
49,301319,唯特偶,56.99,30.09,597.4648,33586.144,
50,301666,大普微,244.55,0.0,2199.3333,486369.9476,无价格涨跌幅限制的证券
51,603293,埃泰克,71.02,0.0,2523.0806,186555.04,无价格涨跌幅限制的证券
