序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,所属板块
1,000815,美利云,16.13,10.03,1.47,901930,14.48亿,4.23,16.13,15.51,16.13,14.66,12.97,126.3,7.97,昨日连板_含一字
2,001258,立新能源,11.01,9.99,1.0,612309,6.63亿,6.59,11.01,10.35,10.9,10.01,6.56,405.19,3.4,昨日连板_含一字
3,600744,华银电力,7.94,9.97,0.72,3853539,29.00亿,14.68,7.94,6.88,6.88,7.22,18.97,29.12,12.51,昨日连板_含一字
4,000889,中嘉博创,3.99,5.0,0.19,1912631,7.62亿,10.0,4.16,3.78,4.16,3.8,21.99,-212.38,53.79,昨日连板_含一字
5,002036,联创电子,7.23,0.28,0.02,1236083,8.88亿,10.96,7.69,6.9,7.48,7.21,11.71,-19.75,7.92,昨日连板_含一字
