序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
547,688758,XD赛分科,25.97,2.2,0.56,159839.0,420194472.0,10.0,27.28,24.74,25.0,25.41,1.06,5.36,76.19,7.97,10815572261.0,7743829962.0,-0.5,-0.95,29.14,47.06
548,920126,永大股份,9.74,2.2,0.21,46471.0,45598672.73,8.6,10.15,9.33,9.4,9.53,1.44,10.4,12.75,1.59,1812419200.0,435066320.0,0.21,0.1,25.03,25.03
549,688362,甬矽电子,85.03,2.2,1.83,469158.0,4045193815.0,9.68,89.93,81.88,83.0,83.2,1.16,10.36,361.93,10.17,38520621367.0,38520621367.0,0.01,-0.22,85.05,162.36
550,688032,禾迈股份,75.61,2.2,1.63,21212.0,156797462.0,4.45,75.69,72.4,73.68,73.98,1.65,1.71,-37.71,1.65,9381200737.0,9381200737.0,0.0,0.33,-33.97,-24.98
551,300652,雷迪克,26.13,2.19,0.56,61680.0,160614493.64,6.41,26.52,24.88,25.0,25.57,1.69,5.15,32.54,2.27,3485495646.0,3128229433.0,-0.57,-0.34,-38.12,-52.28
552,002856,*ST美芝,12.15,2.19,0.26,63255.0,75117588.2,8.92,12.4,11.34,11.79,11.89,0.72,5.11,-165.32,-32.31,1644050617.0,1505438982.0,0.66,2.27,2.53,2.88
553,301588,美新科技,34.01,2.19,0.73,99122.0,338540590.72,10.52,35.66,32.16,32.8,33.28,1.42,13.51,93.86,4.3,4042692314.0,2494945814.0,0.0,0.0,27.38,87.69
554,002716,湖南白银,7.49,2.18,0.16,1776070.0,1350162459.79,4.91,7.77,7.41,7.41,7.33,1.72,7.65,33.99,5.21,21144933959.0,17395342798.0,0.0,0.0,-36.47,8.24
555,603189,*ST网达,8.47,2.17,0.18,44350.0,37853600.0,9.89,8.92,8.1,8.3,8.29,1.15,1.65,-113.07,1.58,2283074516.0,2283074516.0,0.0,0.0,-32.24,-55.26
556,002981,朝阳科技,21.68,2.17,0.46,31292.0,67261398.2,3.72,21.7,20.91,21.22,21.22,0.69,2.57,-236.85,2.85,2960592941.0,2635959570.0,0.05,0.14,-9.02,-23.66
557,603077,和邦生物,2.36,2.16,0.05,1992832.0,467465182.0,5.63,2.41,2.28,2.29,2.31,0.9,2.26,30.02,1.18,20842818438.0,20842818438.0,0.0,0.43,-18.34,4.42
558,000301,东方盛虹,11.83,2.16,0.25,307471.0,361419311.5,4.66,11.97,11.43,11.43,11.58,0.95,0.47,13.65,2.25,78210879233.0,78177051975.0,0.34,0.0,-5.13,8.63
559,300210,森远股份,8.5,2.16,0.18,76196.0,63495672.96,3.97,8.53,8.2,8.29,8.32,0.66,1.57,-87.85,10.98,4115869601.0,4115869601.0,0.0,1.19,-6.7,-4.39
560,605305,中际联合,38.91,2.15,0.82,59705.0,233535075.0,6.88,40.45,37.83,38.8,38.09,1.25,2.81,16.05,2.77,8269153200.0,8269153200.0,0.23,0.34,-15.12,-5.74
561,002100,天康生物,7.13,2.15,0.15,319594.0,225831867.5,5.16,7.23,6.87,6.96,6.98,0.77,2.34,-14.9,1.44,9734243302.0,9734243302.0,0.0,-0.28,-7.76,-2.19
562,000803,山高环能,6.18,2.15,0.13,161550.0,97712168.28,6.94,6.28,5.86,6.08,6.05,1.52,3.51,16.47,1.93,2881710226.0,2841488480.0,0.0,-0.16,-21.07,-13.57
563,300836,佰奥智能,60.35,2.15,1.27,19089.0,115000066.54,7.57,61.8,57.33,57.9,59.08,0.88,3.01,198.17,8.99,5593576564.0,3829211242.0,-0.1,0.13,-1.69,10.33
564,600328,中盐化工,6.21,2.14,0.13,255832.0,157098064.0,3.29,6.23,6.03,6.05,6.08,1.46,1.74,-14.75,0.77,9105782200.0,9105782200.0,-0.32,-0.16,-28.54,-24.36
565,000966,长源电力,4.31,2.13,0.09,968874.0,412389738.28,4.74,4.35,4.15,4.18,4.22,0.86,2.78,35.84,1.12,15003260919.0,15003260919.0,0.0,0.23,-6.3,0.94
566,603005,晶方科技,31.71,2.13,0.66,818071.0,2629034875.0,6.7,33.18,31.1,31.1,31.05,1.3,12.54,79.01,4.44,20680364797.0,20680364797.0,-0.03,-0.22,0.44,15.14
567,002440,闰土股份,12.55,2.12,0.26,947412.0,1192282932.8,9.03,13.09,11.98,12.0,12.29,1.12,10.01,19.19,1.42,14106198808.0,11876810821.0,0.0,-0.08,9.51,72.63
568,301041,金百泽,21.63,2.12,0.45,56241.0,119758960.55,5.52,21.89,20.72,20.94,21.18,1.02,7.12,-3223.49,3.42,2307488400.0,1708148440.0,2.95,3.3,-25.57,-20.33
569,600132,重庆啤酒,44.59,2.11,0.92,46864.0,205427572.0,3.32,44.6,43.15,43.68,43.67,0.96,0.97,12.33,17.3,21580275719.0,21580275719.0,-0.02,0.13,-14.35,-12.64
570,001331,胜通能源,46.11,2.1,0.95,94699.0,429638099.13,5.65,46.55,44.0,45.36,45.16,0.83,3.31,-565.34,12.98,18870425280.0,13179812657.0,0.04,0.44,36.18,44.55
571,002536,飞龙股份,48.05,2.1,0.99,456315.0,2229745689.84,9.35,51.4,47.0,47.0,47.06,0.85,8.38,119.38,8.27,27618461918.0,26158471654.0,0.0,0.13,27.08,63.44
572,601619,嘉泽新能,4.38,2.1,0.09,519952.0,225705873.0,3.96,4.4,4.23,4.25,4.29,1.11,2.14,24.28,1.61,12758228469.0,10664204566.0,0.23,0.23,-29.92,-0.9
573,920576,天力复合,42.5,2.09,0.87,23857.0,102569397.85,10.06,44.5,40.31,41.48,41.63,1.15,2.21,761.54,10.61,4630375000.0,4584481545.0,-0.23,-0.63,-45.78,-39.73
574,601011,宝泰隆,2.44,2.09,0.05,242815.0,59085678.0,4.18,2.47,2.37,2.39,2.39,0.74,1.27,-21.53,0.86,4674221475.0,4674221475.0,0.0,0.0,-21.54,-28.24
575,002207,*ST准油,4.88,2.09,0.1,125537.0,61385400.9,5.65,5.02,4.75,4.75,4.78,0.76,4.81,-20.35,109.2,1278830245.0,1272762072.0,0.62,0.83,-29.89,-34.05
576,002899,英派斯,18.19,2.08,0.37,41432.0,75366818.15,6.23,18.71,17.6,17.67,17.82,1.02,2.8,44.79,1.53,2688426993.0,2688426993.0,-0.16,-0.05,-44.73,-33.35
577,920662,方盛股份,19.16,2.08,0.39,20754.0,39742243.63,6.45,19.7,18.49,18.51,18.77,1.16,7.69,119.75,3.71,1677458038.0,517436531.0,-0.16,-0.21,-25.27,-33.7
578,601628,中国人寿,41.0,2.07,0.83,438690.0,1779384858.0,4.83,41.38,39.44,39.61,40.17,0.74,0.21,14.85,2.0,1158852905000.0,853764730000.0,0.05,0.05,13.07,-8.65
579,000902,新洋丰,13.83,2.07,0.28,194419.0,265411693.08,4.21,13.89,13.32,13.46,13.55,0.93,1.7,8.7,1.44,17352972396.0,15804692583.0,-0.14,-0.07,-9.43,-10.31
580,688180,君实生物-U,37.39,2.07,0.76,165445.0,623948097.0,6.58,38.67,36.26,36.5,36.63,0.66,2.16,-466.69,6.51,38387934277.0,28655478054.0,-0.16,-0.24,-8.18,9.46
581,920169,七丰精工,16.81,2.06,0.34,18383.0,31055219.6,6.92,17.46,16.32,16.62,16.47,0.93,3.62,307.12,4.03,1358249513.0,854647061.0,0.12,-0.3,-43.55,-46.38
582,601328,交通银行,6.95,2.06,0.14,1998435.0,1371151555.0,2.79,6.95,6.76,6.78,6.81,0.81,0.77,5.87,0.53,614128300350.0,181203455005.0,0.43,0.43,1.91,-1.84
583,603383,顶点软件,27.22,2.06,0.55,48605.0,130460773.0,3.75,27.36,26.36,26.63,26.67,1.26,2.37,30.09,3.92,5590344492.0,5590344492.0,0.07,0.15,-17.04,-23.35
584,003033,征和工业,68.77,2.05,1.38,25750.0,176866877.0,5.03,69.8,66.41,67.63,67.39,0.89,3.19,42.71,4.05,5621947500.0,5552740260.0,-0.25,-0.41,22.56,-11.96
585,300087,ST荃银,4.97,2.05,0.1,92391.0,45472589.9,3.29,4.99,4.83,4.87,4.87,0.81,1.02,103.39,2.77,4708238802.0,4484410623.0,0.2,0.2,-37.41,-57.45
586,920703,广厦环能,9.02,2.04,0.18,8680.0,7772020.7,4.52,9.17,8.77,8.79,8.84,1.29,1.14,156.8,1.2,1359530480.0,687911626.0,0.0,0.22,-33.92,-37.4
587,000977,浪潮信息,90.47,2.04,1.81,1907271.0,17694587816.27,9.98,96.0,87.15,87.7,88.66,1.18,13.0,54.91,5.97,132853082978.0,132704273308.0,0.01,-0.2,22.6,35.92
588,301003,江苏博云,43.75,2.03,0.87,28263.0,123560048.16,6.6,44.99,42.16,42.69,42.88,0.94,3.76,59.53,3.8,4249582881.0,3287390488.0,-0.57,-0.57,-32.08,-1.24
589,600310,广西能源,4.53,2.03,0.09,1188353.0,531073545.0,6.76,4.6,4.3,4.3,4.44,0.92,8.11,-48.21,2.48,6639669571.0,6639669571.0,0.0,0.0,-13.71,19.84
590,300385,ST雪浪,10.05,2.03,0.2,47989.0,48467369.36,5.08,10.35,9.85,9.96,9.85,0.74,1.65,-22.62,-586.31,3348116617.0,2921159462.0,0.0,0.4,-33.0,61.58
591,000007,全新好,9.04,2.03,0.18,99237.0,89934548.0,7.0,9.33,8.71,8.76,8.86,0.94,2.86,-360.7,17.49,3131890318.0,3131890318.0,0.0,0.11,-33.92,-20.98
592,301439,泓淋电力,13.66,2.02,0.27,85008.0,116262489.19,4.78,13.85,13.21,13.38,13.39,1.15,4.64,24.08,1.79,5315130711.0,2503152982.0,-0.22,-0.07,-12.27,-7.14
593,600979,广安爱众,4.05,2.02,0.08,398208.0,159070997.0,4.28,4.08,3.91,3.93,3.97,0.98,3.21,51.99,1.23,5109710826.0,5028830147.0,0.25,0.25,-24.86,-7.74
594,600428,中远海特,11.12,2.02,0.22,1127147.0,1261388073.0,6.61,11.55,10.83,11.02,10.9,1.02,4.61,18.79,1.88,30512394792.0,27191575683.0,-0.09,-0.18,22.74,56.62
595,002979,雷赛智能,57.7,2.02,1.14,173171.0,978734507.08,5.48,57.95,54.85,56.12,56.56,1.0,7.77,63.21,10.05,18235398370.0,12854671882.0,-0.12,-0.21,38.7,37.97
596,301127,武汉天源,17.29,2.01,0.34,324579.0,552842470.62,5.84,17.49,16.5,16.87,16.95,1.0,4.96,65.15,3.47,11654761539.0,11314963002.0,0.12,0.7,13.97,14.13
597,688508,芯朋微,69.49,2.01,1.37,122868.0,873366398.0,13.71,75.34,66.0,67.5,68.12,1.24,9.28,167.62,3.43,9201889844.0,9201889844.0,-0.5,-0.1,-5.51,14.95
598,300676,华大基因,37.49,2.01,0.74,73646.0,272638946.6,4.11,37.69,36.18,36.5,36.75,0.74,1.77,-411.81,1.86,15682707142.0,15597187766.0,-0.08,0.16,-4.09,-17.35
599,000723,美锦能源,3.56,2.01,0.07,534932.0,187871989.33,3.44,3.57,3.45,3.46,3.49,0.88,1.22,-11.65,1.27,15676468053.0,15646826710.0,0.0,0.0,-21.06,-24.26
600,000630,铜陵有色,6.1,2.01,0.12,3802676.0,2337645915.98,4.01,6.25,6.01,6.06,5.98,1.56,3.41,15.28,2.22,81797776211.0,67972236725.0,0.0,0.16,-2.4,2.35
601,600095,湘财股份,9.16,2.0,0.18,1156299.0,1041830569.0,6.9,9.24,8.62,8.81,8.98,1.21,4.04,271.68,2.13,26190159726.0,26190159726.0,0.0,0.66,-1.93,-17.18
602,920304,迪尔化工,8.15,2.0,0.16,10844.0,8854539.07,4.13,8.28,7.95,7.95,7.99,1.12,0.79,38.01,2.68,1381734700.0,1112100361.0,0.37,0.37,-31.17,-39.63
603,601318,中国平安,53.95,2.0,1.06,1074273.0,5722414362.0,3.72,53.98,52.01,52.44,52.89,0.82,1.01,9.76,0.99,976907285630.0,575110511228.0,0.19,0.17,-3.88,-19.05
604,300559,佳发教育,10.73,2.0,0.21,156414.0,169120951.41,7.51,11.15,10.36,10.52,10.52,1.31,5.03,-193.07,3.74,4286791304.0,3338498218.0,0.19,0.37,-17.59,-14.43
605,603220,中贝通信,18.49,1.99,0.36,239541.0,446187778.0,6.01,19.03,17.94,18.05,18.13,1.1,5.52,-870913.75,2.6,9917234348.0,8029667037.0,0.05,0.05,-45.87,-12.91
606,300626,华瑞股份,25.22,1.98,0.49,92215.0,228920426.0,6.75,25.7,24.03,24.44,24.73,1.04,5.13,166.66,8.58,4539600000.0,4537116461.0,0.0,-0.08,-9.9,58.72
607,601000,唐山港,4.64,1.98,0.09,464982.0,213043192.0,2.64,4.64,4.52,4.56,4.55,0.99,0.78,14.6,1.33,27496308769.0,27496308769.0,0.0,0.22,-1.49,27.47
608,002947,恒铭达,58.15,1.98,1.13,126184.0,735132317.11,9.7,60.55,55.02,57.03,57.02,1.34,6.36,24.6,4.79,14898572888.0,11531362946.0,-0.03,0.07,-25.56,12.82
609,301236,软通动力,39.24,1.98,0.76,384540.0,1514497203.77,7.17,40.66,37.9,39.0,38.48,1.2,4.89,-29.02,3.05,40620827347.0,30831231127.0,-0.03,0.1,-7.67,-17.18
610,300454,深信服,118.91,1.98,2.31,348480.0,4034663485.84,13.85,125.15,109.0,113.01,116.6,1.51,12.1,-198.89,4.74,51316687230.0,34246429358.0,0.0,-0.15,9.83,3.36
611,300705,九典制药,10.86,1.97,0.21,98781.0,106732395.16,3.76,10.96,10.56,10.58,10.65,0.67,2.67,23.94,2.21,5433162367.0,4017617426.0,0.0,-0.09,-18.04,-25.51
612,300049,福瑞医科,41.7,1.96,0.8,95186.0,399283383.32,7.33,43.0,40.0,40.9,40.9,0.87,4.07,86.56,5.67,11008428870.0,9740712049.0,-0.19,0.05,-28.9,-40.65
613,300810,中科海讯,21.43,1.95,0.41,32561.0,69463928.0,6.61,21.92,20.53,20.79,21.02,1.61,2.86,-45.14,3.29,2529811500.0,2443115899.0,-0.28,-0.05,-39.0,-43.99
614,000677,ST海龙,1.57,1.95,0.03,402886.0,63432462.5,7.79,1.63,1.51,1.53,1.54,0.5,4.66,67.5,2.64,1356445378.0,1356445378.0,0.0,0.0,-62.53,-64.24
615,688011,新光光电,59.0,1.95,1.13,21831.0,128639807.0,6.5,60.59,56.83,57.91,57.87,1.01,2.2,-95.27,5.6,5870500000.0,5850588857.0,0.0,0.0,-16.31,-7.58
616,920037,广信科技,36.85,1.94,0.7,9617.0,35562405.85,5.34,37.65,35.72,36.15,36.15,1.05,1.23,20.62,5.57,4718571416.0,2884910221.0,0.03,0.14,-31.11,-38.1
617,920249,利尔达,8.95,1.94,0.17,87789.0,78106885.39,8.54,9.3,8.55,8.7,8.78,1.05,7.04,63.92,4.87,3773588500.0,1115792705.0,0.11,0.34,-12.6,-31.42
618,000031,大悦城,2.11,1.93,0.04,399447.0,83475147.8,3.86,2.12,2.04,2.05,2.07,0.9,0.93,-10.22,0.88,9044121145.0,9044102919.0,0.0,-0.47,-26.99,-25.18
619,000002,万  科Ａ,3.19,1.92,0.06,1635723.0,517044809.58,4.15,3.22,3.09,3.11,3.13,0.97,1.68,-1.6,0.34,38058963212.0,30997025409.0,0.31,0.31,-16.27,-31.4
620,002329,皇氏集团,3.19,1.92,0.06,333361.0,104600522.15,4.47,3.2,3.06,3.11,3.13,0.67,5.12,163.03,5.33,2655368712.0,2078581428.0,0.31,0.0,-18.62,-18.21
621,300945,曼卡龙,10.62,1.92,0.2,135597.0,143809552.95,4.03,10.84,10.42,10.49,10.42,1.67,5.68,12.18,1.63,2783200700.0,2535034324.0,0.47,0.47,-30.5,-33.83
622,600531,豫光金铅,11.66,1.92,0.22,673192.0,792860455.0,5.16,12.02,11.43,11.5,11.44,1.34,5.57,12.82,2.06,14100003059.0,14100003059.0,0.0,0.17,-24.19,1.04
623,002986,宇新股份,11.21,1.91,0.21,91640.0,101156986.31,3.73,11.27,10.86,10.88,11.0,0.92,3.04,-17.85,1.12,4261160804.0,3383597725.0,-0.27,-0.18,-23.48,4.18
624,000989,九芝堂,9.08,1.91,0.17,537939.0,489955001.66,4.94,9.27,8.83,8.86,8.91,0.66,7.75,11.78,2.15,7771953469.0,6302916077.0,0.11,0.0,-5.12,7.71
625,603058,永吉股份,8.05,1.9,0.15,102380.0,81459355.0,4.68,8.1,7.73,7.85,7.9,1.83,2.47,-61.85,2.82,3338283206.0,3338041706.0,0.12,0.5,-33.08,-14.09
626,600036,招商银行,38.71,1.9,0.72,1084546.0,4146124500.0,2.84,38.71,37.63,37.85,37.99,0.89,0.53,6.45,0.88,976260223215.0,798546438847.0,0.31,0.26,-0.26,-3.42
627,600505,西昌电力,11.8,1.9,0.22,231580.0,266114797.0,6.39,11.95,11.21,11.32,11.58,1.11,6.35,345.49,3.54,4301896500.0,4301896500.0,-0.08,0.08,-12.46,-9.58
628,000932,华菱钢铁,3.77,1.89,0.07,1179563.0,438479832.36,3.51,3.77,3.64,3.69,3.7,0.91,1.72,32.66,0.47,25834336533.0,25834336533.0,0.27,0.0,-20.8,-30.95
629,301120,新特电气,13.46,1.89,0.25,138949.0,189716691.73,9.54,14.06,12.8,13.22,13.21,1.53,6.31,-668.9,3.24,5022274008.0,2963878029.0,0.0,0.3,-42.16,-21.84
630,603139,康惠股份,32.87,1.89,0.61,50868.0,171752035.0,9.08,35.49,32.56,35.48,32.26,1.15,5.09,39.31,6.02,3283055600.0,3283055600.0,0.12,0.89,-6.88,60.58
631,600909,华安证券,8.61,1.89,0.16,2775709.0,2383478461.0,7.22,8.86,8.25,8.28,8.45,0.99,5.52,24.96,1.68,43258441884.0,43258441884.0,0.12,0.23,56.55,29.28
632,002221,东华能源,5.4,1.89,0.1,322930.0,172570958.0,2.83,5.42,5.27,5.33,5.3,1.11,2.21,13.23,0.85,8511089942.0,7888805255.0,-0.18,-0.18,-34.55,-33.33
633,601319,中国人保,7.55,1.89,0.14,1141153.0,855505600.0,4.45,7.64,7.31,7.38,7.41,0.96,0.32,9.47,1.05,333891128902.0,268008062202.0,0.13,0.13,3.85,-15.64
634,000909,*ST数源,3.77,1.89,0.07,28656.0,10814495.0,6.76,3.89,3.64,3.7,3.7,0.85,0.65,-60.91,2.69,1650182704.0,1650168849.0,0.8,0.0,-37.48,-32.32
635,002318,久立特材,18.88,1.89,0.35,144890.0,272217358.06,3.72,19.05,18.36,18.82,18.53,0.87,1.52,11.69,2.27,18448983194.0,18011993869.0,0.05,0.16,-31.96,-32.45
636,603336,宏辉果蔬,8.14,1.88,0.15,199174.0,162523562.0,7.88,8.37,7.74,8.03,7.99,0.58,3.27,411.7,3.46,4954972212.0,4954972212.0,0.0,0.0,-24.77,-4.8
637,603351,威尔药业,23.28,1.88,0.43,17490.0,40371492.0,3.63,23.43,22.6,22.69,22.85,0.84,1.29,20.95,1.8,3153022993.0,3153022993.0,-0.04,-0.04,-7.32,-8.42
638,600593,大连圣亚,36.97,1.87,0.68,36241.0,132645054.0,3.39,37.15,35.92,36.0,36.29,0.58,2.81,76.77,23.07,4822551650.0,4761736000.0,0.05,0.16,11.32,-10.74
639,688085,三友医疗,12.5,1.87,0.23,43335.0,54554289.0,5.54,12.95,12.27,12.5,12.27,0.63,1.24,162.45,2.17,4585109350.0,4382694663.0,-0.08,-0.16,-19.3,-23.59
640,000066,中国长城,15.27,1.87,0.28,1951036.0,3006701002.68,7.81,15.85,14.68,14.8,14.99,1.04,6.05,-147.27,4.51,49257952074.0,49254146026.0,0.0,0.0,-5.68,5.97
641,688366,昊海生科,32.1,1.87,0.59,7464.0,23734303.0,3.17,32.2,31.2,31.55,31.51,0.6,0.38,24.96,1.38,7345513460.0,6229064546.0,-0.06,0.0,-16.65,-25.88
642,001317,三羊马,46.23,1.87,0.85,67679.0,309040936.3,5.69,46.88,44.3,44.51,45.38,0.86,7.92,-3316.46,3.9,3955706842.0,3951806185.0,0.09,0.15,-6.25,-16.11
643,002445,中南文化,2.75,1.85,0.05,487979.0,132555942.44,3.33,2.75,2.66,2.68,2.7,0.98,2.06,62.05,2.86,6535670710.0,6507341426.0,0.36,0.36,-21.2,5.77
644,600995,南网储能,12.68,1.85,0.23,230462.0,288696041.0,2.97,12.68,12.31,12.36,12.45,1.02,0.72,22.32,1.78,40525353607.0,40525353607.0,0.0,0.24,-13.8,1.85
645,300628,亿联网络,38.45,1.85,0.7,198711.0,748978386.62,6.04,38.58,36.3,37.49,37.75,1.0,2.74,18.57,5.84,48713011596.0,27909728338.0,0.0,0.39,6.86,11.94
646,000978,桂林旅游,5.52,1.85,0.1,103245.0,56614986.0,4.24,5.57,5.34,5.41,5.42,0.89,2.21,-54.6,2.41,2584077600.0,2584023780.0,0.18,0.36,-22.47,-23.76
647,000998,隆平高科,8.24,1.85,0.15,275471.0,223196936.13,4.08,8.25,7.92,8.04,8.09,1.42,2.1,-23.14,1.8,12108252023.0,10830743575.0,0.0,0.0,-14.52,-11.59
648,000568,泸州老窖,86.8,1.85,1.58,178874.0,1522625891.39,4.4,86.85,83.1,84.6,85.22,0.72,1.22,8.61,2.48,127761046988.0,127688019892.0,0.12,0.12,-14.78,-24.43
649,600848,上海临港,8.24,1.85,0.15,99874.0,81603357.0,2.35,8.25,8.06,8.15,8.09,0.65,0.42,61.96,1.28,20785292913.0,19725837130.0,-0.12,-0.12,-8.34,-28.35
650,600642,申能股份,8.87,1.84,0.16,405106.0,354572497.0,3.21,8.88,8.6,8.77,8.71,1.39,0.83,13.77,1.21,43410484065.0,43408122694.0,0.11,0.11,-0.67,21.17
651,301172,君逸数码,21.08,1.84,0.38,77353.0,163112258.2,9.57,22.06,20.08,20.11,20.7,1.18,7.73,408.41,2.45,3644537073.0,2109306285.0,-0.38,-0.09,-34.25,-4.23
652,688153,唯捷创芯,25.46,1.84,0.46,81162.0,205393434.0,8.52,26.5,24.37,24.77,25.0,0.88,1.94,-56.9,2.75,10955769184.0,10646486858.0,-0.16,-0.31,-25.97,-32.36
653,301396,宏景科技,209.01,1.83,3.76,210440.0,4542539996.75,13.63,226.95,198.97,199.72,205.25,1.46,14.87,371.16,37.2,44921383331.0,29576379324.0,0.0,-0.21,-12.16,342.72
654,002592,ST八菱,5.56,1.83,0.1,31644.0,17577520.0,5.31,5.74,5.45,5.5,5.46,0.94,1.2,16.27,1.65,1575321233.0,1460703017.0,0.18,0.18,-28.44,-32.61
655,600976,健民集团,29.08,1.82,0.52,40891.0,119646185.0,5.22,29.97,28.48,28.56,28.56,0.83,2.67,12.71,1.71,4460831288.0,4457923288.0,-0.17,0.17,-9.15,-10.99
656,601077,渝农商行,6.7,1.82,0.12,647699.0,431155023.0,2.43,6.72,6.56,6.61,6.58,1.01,0.73,4.66,0.52,76091900000.0,59216224140.0,0.9,0.6,-8.59,9.12
657,000155,川能动力,11.17,1.82,0.2,365935.0,405145475.26,3.01,11.17,10.84,10.92,10.97,0.99,1.98,19.32,1.92,20621700380.0,20621700380.0,0.09,0.18,-33.23,-4.12
658,601919,中远海控,15.14,1.82,0.27,1175058.0,1766370950.0,2.42,15.15,14.79,14.88,14.87,1.12,0.94,9.83,1.01,231159381690.0,190105969650.0,0.13,0.0,8.07,2.71
659,688458,美芯晟,33.15,1.81,0.59,35435.0,117309899.0,6.94,34.34,32.08,32.5,32.56,0.68,3.78,-171.39,2.03,3697439251.0,3107202175.0,-0.51,0.0,-8.1,-16.37
660,600732,爱旭股份,11.8,1.81,0.21,356056.0,414614185.0,4.83,11.96,11.4,11.53,11.59,0.98,1.69,-14.19,5.26,24959296315.0,24841989270.0,0.08,0.17,-24.16,-11.94
661,600688,上海石化,2.81,1.81,0.05,1001554.0,279388683.0,2.9,2.82,2.74,2.76,2.76,0.85,1.37,17.84,1.26,29624755175.0,20593965935.0,0.36,0.36,0.72,1.08
662,600886,国投电力,15.3,1.8,0.27,659346.0,1001650870.0,3.53,15.4,14.87,14.9,15.03,0.9,0.88,14.46,1.77,122468762209.0,114048950894.0,0.07,0.13,13.25,16.62
663,600595,中孚实业,6.27,1.79,0.11,1291883.0,807306696.0,3.25,6.32,6.12,6.15,6.16,0.94,3.22,7.65,1.46,25129565065.0,25129565065.0,0.0,0.32,-23.07,-18.36
664,002479,富春环保,5.13,1.79,0.09,294413.0,149450840.6,3.77,5.16,4.97,4.98,5.04,0.95,3.41,10.73,1.06,4437450000.0,4427563690.0,-0.19,-0.39,-9.36,6.88
665,603369,今世缘,26.86,1.78,0.47,152872.0,403187268.0,4.4,26.91,25.75,26.25,26.39,0.7,1.23,6.05,2.04,33489048994.0,33489048994.0,0.0,-0.11,7.18,-20.01
666,603367,辰欣药业,14.3,1.78,0.25,183183.0,262132636.0,4.77,14.57,13.9,13.93,14.05,0.62,4.05,12.38,1.04,6474384045.0,6474384045.0,0.07,0.0,-6.72,-16.67
667,920116,星图测控,46.3,1.78,0.81,31308.0,146048099.57,6.53,47.88,44.91,44.97,45.49,0.76,1.4,183.37,17.83,10356615500.0,10356615500.0,-0.04,-0.28,-34.19,-23.18
668,000631,顺发恒能,2.86,1.78,0.05,158593.0,44982164.25,3.56,2.88,2.78,2.8,2.81,1.26,0.69,232.42,1.2,6578000243.0,6578000243.0,0.0,-0.35,-10.9,-11.73
669,601390,中国中铁,4.57,1.78,0.08,1604201.0,726337619.0,3.12,4.58,4.44,4.5,4.49,1.07,0.79,6.43,0.35,112108088204.0,92880315904.0,0.0,0.44,-12.79,-15.53
670,301500,飞南资源,21.2,1.78,0.37,203514.0,438854145.8,4.66,21.99,21.02,21.46,20.83,1.82,14.13,7.34,2.31,11894954660.0,3053874162.0,0.81,0.52,-16.04,35.55
671,002237,恒邦股份,13.12,1.78,0.23,413140.0,544216028.63,3.1,13.33,12.93,13.0,12.89,1.62,3.46,25.71,1.41,18761211753.0,15643710825.0,-0.08,0.08,-22.82,-1.28
672,301015,百洋医药,23.51,1.77,0.41,95623.0,223052737.24,3.77,23.67,22.8,22.99,23.1,0.68,1.82,24.93,5.65,12357422050.0,12355835125.0,-0.38,0.0,-5.96,2.08
673,688302,海创药业-U,36.85,1.77,0.64,20497.0,76179429.0,5.99,38.19,36.02,36.21,36.21,0.58,2.07,-30.53,3.53,3648724786.0,3648724786.0,0.19,0.24,-21.81,-25.06
674,600348,华阳股份,8.64,1.77,0.15,297841.0,253814999.0,2.94,8.65,8.4,8.45,8.49,0.92,0.83,16.11,1.15,31168800000.0,31168800000.0,0.0,-0.12,-11.75,7.73
675,002102,ST能特,2.3,1.77,0.04,173291.0,39805855.0,3.54,2.34,2.26,2.27,2.26,0.97,0.81,60.04,1.84,5693941617.0,4898886541.0,0.0,0.0,-17.86,-30.93
676,600302,ST标准,5.19,1.76,0.09,95207.0,48561749.0,7.45,5.3,4.92,5.08,5.1,1.1,2.75,-21.77,3.71,1795790883.0,1795790883.0,0.78,1.17,-51.18,-50.52
677,688618,三旺通信,25.06,1.75,0.43,41062.0,104313533.0,9.01,26.66,24.44,24.59,24.63,1.57,3.73,-807.22,3.41,2757799071.0,2757799071.0,-0.16,0.04,-36.36,-5.43
678,603261,立航科技,41.89,1.75,0.72,18794.0,79202948.0,8.94,43.68,40.0,42.31,41.17,0.76,2.42,-66.88,6.5,3246685372.0,3246685372.0,0.19,0.14,19.01,73.46
679,600623,华谊集团,8.14,1.75,0.14,201686.0,162539756.0,3.63,8.2,7.91,7.99,8.0,0.94,1.08,25.69,0.77,17252655226.0,15270922727.0,-0.12,-0.12,-17.19,5.58
680,601963,重庆银行,11.12,1.74,0.19,234047.0,255178421.0,3.57,11.12,10.73,10.85,10.93,1.06,1.15,5.73,0.6,40318637927.0,22618704922.0,0.18,0.36,3.35,7.13
681,000695,滨海能源,12.83,1.74,0.22,112851.0,148123150.8,8.09,13.5,12.48,12.61,12.61,1.2,5.09,-66.31,9.94,2973379943.0,2845837234.0,0.0,-0.08,-11.94,0.94
