序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000506,招金黄金,13.02,11.1,8625.93,108969.1284,涨幅偏离值达7%的证券
2,000603,盛达资源,22.57,11.1,4183.3521,92022.7108,涨幅偏离值达7%的证券
3,000815,美利云,16.13,11.1,9019.297,144790.1074,涨幅偏离值达7%的证券
4,000975,山金国际,22.52,11.1,9354.0799,207304.0806,涨幅偏离值达7%的证券
5,002515,金字火腿,8.18,11.1,11740.4001,93289.7607,涨幅偏离值达7%的证券
6,600396,华电辽能,14.92,9.96,24728.8415,355220.97,涨幅偏离值达7%的证券
7,600403,大有能源,5.7,9.97,14844.2377,81383.45,涨幅偏离值达7%的证券
8,603162,海通发展,11.28,9.98,3026.4271,33426.24,涨幅偏离值达7%的证券
9,603725,天安新材,13.48,9.97,4004.9576,53215.11,涨幅偏离值达7%的证券
10,603803,瑞斯康达,10.07,9.98,2292.179,22215.46,涨幅偏离值达7%的证券
11,000526,学大教育,33.0,23.45,2720.9104,81714.7038,连续三个交易日内，涨幅偏离值累计达20%的证券
12,000539,粤电力A,6.46,21.0,64726.2676,381513.2081,连续三个交易日内，涨幅偏离值累计达20%的证券
13,000889,中嘉博创,3.99,26.0,30356.8978,116423.8121,连续三个交易日内，涨幅偏离值累计达20%的证券
14,000938,紫光股份,44.9,26.74,154326.9032,6264656.0401,连续三个交易日内，涨幅偏离值累计达20%的证券
15,001258,立新能源,11.01,32.06,30233.8157,297648.9647,连续三个交易日内，涨幅偏离值累计达20%的证券
16,001288,运机集团,25.6,21.53,2611.0549,63695.3013,连续三个交易日内，涨幅偏离值累计达20%的证券
17,002036,联创电子,7.23,20.44,20784.9037,145145.3859,连续三个交易日内，涨幅偏离值累计达20%的证券
18,002197,证通电子,6.97,25.65,13588.0826,83750.5432,连续三个交易日内，涨幅偏离值累计达20%的证券
19,600726,华电能源,6.6,21.79,89926.5716,538485.37,连续三个交易日内，涨幅偏离值累计达20%的证券
20,600821,金开新能,6.96,20.01,58271.2408,384255.68,连续三个交易日内，涨幅偏离值累计达20%的证券
21,603629,利通电子,118.34,27.61,9330.2394,957551.88,连续三个交易日内，涨幅偏离值累计达20%的证券
22,605196,华通线缆,29.63,23.13,10143.3332,266773.24,连续三个交易日内，涨幅偏离值累计达20%的证券
23,000676,智度股份,6.92,15.87,26742.8029,179470.7359,振幅值达15%的证券
24,002141,贤丰控股,5.17,21.67,34482.0951,172345.808,振幅值达15%的证券
25,002396,星网锐捷,34.59,15.51,21892.4198,734990.1454,振幅值达15%的证券
26,600227,赤天化,3.15,15.71,20606.5438,63075.19,振幅值达15%的证券
27,600602,云赛智联,20.27,15.83,12337.59,242323.86,振幅值达15%的证券
28,603580,艾艾精工,40.03,18.08,1648.034,62822.81,振幅值达15%的证券
29,603669,灵康药业,5.45,15.63,8400.5262,45252.13,振幅值达15%的证券
30,000779,甘咨询,8.92,-8.9,238.0,2122.96,跌幅偏离值达7%的证券
31,001206,依依股份,19.4,-8.9,144.98,2812.612,跌幅偏离值达7%的证券
32,001309,德明利,457.2,-8.9,2564.7989,1210500.0841,跌幅偏离值达7%的证券
33,001388,信通电子,21.65,-8.9,259.16,5610.814,跌幅偏离值达7%的证券
34,003001,中岩大地,16.85,-8.9,2348.7732,42165.7614,跌幅偏离值达7%的证券
35,600176,中国巨石,38.7,-10.07,27686.3513,1133976.04,跌幅偏离值达7%的证券
36,600605,汇通能源,25.52,-10.05,504.29,13083.99,跌幅偏离值达7%的证券
37,603519,立霸股份,14.26,-10.05,567.94,8100.8,跌幅偏离值达7%的证券
38,603683,晶华新材,16.77,-10.06,4770.334,80012.22,跌幅偏离值达7%的证券
39,600992,贵绳股份,9.53,-21.42,7804.9081,81284.65,连续三个交易日内，跌幅偏离值累计达20%的证券
40,603608,天创时尚,17.27,-24.52,9689.3703,185064.41,连续三个交易日内，跌幅偏离值累计达20%的证券
41,603665,康隆达,20.3,-21.44,1434.9288,31802.35,连续三个交易日内，跌幅偏离值累计达20%的证券
42,603757,大元泵业,62.82,-20.46,6108.8538,409163.26,连续三个交易日内，跌幅偏离值累计达20%的证券
43,001257,盛龙股份,25.56,23.36,3198.4284,82100.7099,换手率达20%的证券
44,002167,东方锆业,17.1,23.97,18467.2004,322991.1011,换手率达20%的证券
45,600664,哈药股份,5.98,25.36,63865.5189,385467.11,换手率达20%的证券
46,600722,金牛化工,9.91,20.36,13848.7491,132985.91,换手率达20%的证券
47,603120,肯特催化,47.17,22.07,836.4965,39383.35,换手率达20%的证券
48,603459,红板科技,83.82,34.88,2757.1864,229609.86,换手率达20%的证券
