序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业,涨停价,涨速,振幅
1,立新能源,001258,5.0,5天5板,9.990009307861328,11.01,6.63亿,102.76亿,102.76亿,6.5605244636535645,236862996.0,093257,093257,0,电力,,,
2,华银电力,600744,4.0,4天4板,9.972298622131348,7.94,29.00亿,161.27亿,161.27亿,18.972442626953125,25036145.0,144100,144336,1,电力,,,
3,美利云,000815,3.0,3天3板,10.027284622192383,16.13,14.48亿,112.15亿,112.15亿,12.972496032714844,206719595.0,092500,093609,3,IT服务Ⅱ,,,
31,中曼石油,603619,1.0,3天2板,10.0,21.34,10.00亿,98.66亿,98.66亿,10.322547912597656,27045142.0,094143,130519,17,油服工程,,,
8,紫光股份,000938,0.0,2天1板,8.29715347290039,44.9,241.52亿,1284.17亿,1284.18亿,18.804473876953125,,094848,,20,IT服务Ⅱ,45.61,0.0,6.922334671020508
11,星网锐捷,002396,0.0,2天1板,9.427395820617676,34.59,73.50亿,261.99亿,263.08亿,28.904123306274414,,100830,,32,通信设备,34.77,0.0,14.773805618286133
23,赤峰黄金,600988,0.0,2天1板,7.722661018371582,38.22,41.60亿,635.95亿,726.34亿,6.519106864929199,,104152,,19,贵金属,39.03,0.0,6.8771138191223145
28,金诚信,603979,0.0,0天0板,9.980401039123535,72.95,12.78亿,455.06亿,455.06亿,2.8528475761413574,,112148,,9,工业金属,72.96,0.0,8.985376358032227
