序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,瑞尔特,002790,5天4板,-9.989258766174316,8.38,10.24,6.95亿,21.85亿,35.02亿,30.626358032226562,0.0,092500,1,19.978517532348633,家居用品
2,雪天盐业,600929,2天1板,5.132450103759766,6.35,6.64,8.26亿,104.15亿,104.15亿,7.927692413330078,0.0,092501,1,9.10595989227295,化学原料
3,天目湖,603136,2天1板,2.17391300201416,10.81,11.64,5.99亿,29.20亿,29.20亿,19.77212905883789,0.0,093112,4,12.665406227111816,旅游及景
4,北自科技,603082,0天0板,-2.6028921604156494,43.78,49.45,6.03亿,17.76亿,72.93亿,31.234453201293945,0.0,093117,3,14.34927749633789,自动化设
5,美能能源,001299,0天0板,4.495412826538086,11.39,11.99,3.43亿,32.16亿,35.79亿,10.495604515075684,0.0,093133,2,9.816514015197754,燃气Ⅱ
6,亚邦股份,603188,0天0板,3.0567684173583984,4.72,5.04,1.16亿,26.91亿,26.91亿,4.28482723236084,0.0,093202,1,9.388646125793457,化学制品
7,宁波海运,600798,0天0板,5.263157844543457,3.6,3.76,4.14亿,43.44亿,43.44亿,9.335152626037598,0.0,093216,1,9.356725692749023,航运港口
8,南 京 港,002040,0天0板,3.5752978324890137,9.56,10.15,6.73亿,46.47亿,46.47亿,14.158374786376953,0.0,093245,1,10.834236145019531,航运港口
9,杭州热电,605011,2天1板,6.673672676086426,20.3,20.93,8.09亿,81.22亿,81.22亿,9.881537437438965,0.0,093432,4,7.829742908477783,电力
10,内蒙新华,603230,0天0板,3.6815919876098633,10.42,11.06,1.62亿,36.84亿,36.84亿,4.356682300567627,0.0,093512,1,11.442785263061523,出版
11,中央商场,600280,0天0板,2.5236594676971436,3.25,3.49,5.14亿,36.67亿,36.67亿,13.782186508178711,0.0,093514,1,11.671924591064453,一般零售
12,英利汽车,601279,0天0板,4.733727931976318,3.54,3.72,1.68亿,56.14亿,56.14亿,2.9785008430480957,0.0,094334,1,10.946745872497559,汽车零部
13,金杯汽车,600609,0天0板,6.6666669845581055,3.52,3.63,3.76亿,45.92亿,45.92亿,8.103416442871094,0.0,094348,3,10.606060981750488,汽车零部
14,积成电子,002339,0天0板,5.769230842590332,7.7,8.01,3.62亿,36.87亿,38.82亿,9.80023193359375,0.0,094548,1,10.439560890197754,电网设备
15,高斯贝尔,002848,2天1板,-3.346456527709961,14.73,16.76,7.92亿,24.37亿,24.62亿,30.492223739624023,0.0,094924,3,14.895012855529785,黑色家电
16,三利谱,002876,0天0板,8.667850494384766,30.59,30.97,4.18亿,45.56亿,53.19亿,9.200958251953125,0.0,095118,2,7.4955596923828125,光学光电
17,沃格光电,603773,0天0板,5.5694098472595215,88.9,92.63,20.50亿,199.74亿,199.74亿,10.317292213439941,0.0,095250,1,11.970074653625488,光学光电
18,精华制药,002349,0天0板,7.740324974060059,8.63,8.81,12.43亿,70.26亿,71.73亿,17.67936897277832,0.0,095312,3,10.237203598022461,中药Ⅱ
19,汉王科技,002362,0天0板,4.191224575042725,15.91,16.8,2.18亿,33.04亿,38.89亿,6.487282752990723,0.0,100130,1,10.41257381439209,软件开发
20,天津普林,002134,0天0板,6.416882038116455,24.71,25.54,8.13亿,60.96亿,61.24亿,13.44649600982666,0.0,100451,1,14.082686424255371,元件
21,多浦乐,301528,0天0板,19.378576278686523,73.0,73.38,4.06亿,33.77亿,65.52亿,12.490190505981445,0.0,102106,3,21.03025245666504,通用设备
22,恒林股份,603661,0天0板,8.403908729553223,33.28,33.77,3.40亿,46.28亿,46.28亿,7.344180583953857,0.0,102806,9,12.442996978759766,家居用品
23,晶华新材,603683,0天0板,4.926764011383057,15.76,16.52,6.81亿,45.46亿,45.92亿,14.750227928161621,0.0,103133,1,10.053261756896973,化学制品
24,万讯自控,300112,0天0板,14.818880081176758,10.46,10.93,9.38亿,28.21亿,31.17亿,34.045570373535156,0.0,103215,4,26.01536750793457,通用设备
25,国投丰乐,000713,0天0板,5.022156715393066,7.11,7.45,5.67亿,43.66亿,56.75亿,13.138413429260254,0.0,105618,2,14.032496452331543,种植业
26,徐家汇,002561,0天0板,3.4666664600372314,7.76,8.25,3.50亿,32.16亿,32.26亿,10.629287719726562,0.0,105730,1,12.933333396911621,一般零售
27,宝鼎科技,002552,0天0板,8.0,54.0,55.0,29.02亿,198.99亿,209.51亿,14.939082145690918,0.0,111839,1,16.380001068115234,元件
28,丽尚国潮,600738,0天0板,4.8275861740112305,4.56,4.79,1.99亿,34.69亿,34.72亿,5.784239768981934,0.0,112101,1,11.954023361206055,一般零售
29,嘉立创,001232,2天1板,8.329679489135742,197.68,200.73,23.41亿,87.39亿,1098.23亿,27.07982635498047,0.0,130439,6,8.620122909545898,元件
30,征和工业,003033,0天0板,7.38808012008667,78.2,80.1,2.84亿,63.32亿,63.93亿,4.514953136444092,0.0,133818,1,12.42790412902832,摩托车及
