序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000338,潍柴动力,34.32,7.75,12305.0812,421962.0855,涨幅偏离值达7%的证券
2,000967,盈峰环境,14.93,7.75,29108.7808,427325.2926,涨幅偏离值达7%的证券
3,001309,德明利,577.29,7.75,788.3004,451885.6919,涨幅偏离值达7%的证券
4,002149,西部材料,69.86,7.75,6836.6024,470979.0135,涨幅偏离值达7%的证券
5,002428,云南锗业,77.01,7.75,12062.4672,910095.6834,涨幅偏离值达7%的证券
6,200553,安道麦B,3.06,10.42,391.1001,1025.8778,涨幅偏离值达7%的证券
7,600527,江南高纤,3.25,9.0,12651.9611,39994.1,涨幅偏离值达7%的证券
8,600719,大连热电,8.53,8.9,4200.6906,34725.43,涨幅偏离值达7%的证券
9,601016,节能风电,4.69,8.93,59051.2424,268765.69,涨幅偏离值达7%的证券
10,601991,大唐发电,4.58,8.93,32981.022,150956.84,涨幅偏离值达7%的证券
11,603937,丽岛新材,16.78,8.86,1039.04,17076.42,涨幅偏离值达7%的证券
12,000402,金融街,3.49,29.12,36200.45,117854.3761,连续三个交易日内，涨幅偏离值累计达20%的证券
13,002181,粤传媒,18.14,21.71,34854.5248,565528.9807,连续三个交易日内，涨幅偏离值累计达20%的证券
14,603045,福达合金,51.35,26.09,1978.8157,92577.04,连续三个交易日内，涨幅偏离值累计达20%的证券
15,603050,科林电气,23.62,20.7,4621.7985,101757.72,连续三个交易日内，涨幅偏离值累计达20%的证券
16,000833,粤桂股份,30.0,-7.67,9231.0085,279461.9275,跌幅偏离值达7%的证券
17,002209,达意隆,14.13,-8.42,2861.5411,40386.0167,跌幅偏离值达7%的证券
18,002723,小崧股份,10.17,-11.2,3942.668,40885.8593,跌幅偏离值达7%的证券
19,002980,华盛昌,75.82,-7.4,1782.7915,135905.0973,跌幅偏离值达7%的证券
20,003018,金富科技,49.82,-8.6,1628.07,83155.7979,跌幅偏离值达7%的证券
21,600668,尖峰集团,10.21,-8.01,1891.1318,19728.16,跌幅偏离值达7%的证券
22,603113,金能科技,6.05,-11.0,4827.08,29295.94,跌幅偏离值达7%的证券
23,603619,中曼石油,31.03,-8.98,3303.7676,103664.58,跌幅偏离值达7%的证券
24,000925,众合科技,10.0,31.95,21511.3247,207252.2274,换手率达20%的证券
25,001257,盛龙股份,24.71,29.48,4037.4167,96291.7267,换手率达20%的证券
26,002297,博云新材,24.01,36.85,21119.6665,523804.0283,换手率达20%的证券
27,002591,恒大高新,7.96,30.29,6769.39,54127.6236,换手率达20%的证券
28,002842,翔鹭钨业,39.37,35.15,9435.4389,364916.9674,换手率达20%的证券
29,600152,维科技术,15.09,28.31,14977.5681,223555.75,换手率达20%的证券
30,603190,亚通精工,27.94,27.93,1148.4891,32347.51,换手率达20%的证券
31,603318,水发燃气,14.5,25.5,11706.2068,166904.26,换手率达20%的证券
32,603459,红板科技,66.98,35.09,2773.7635,183566.52,换手率达20%的证券
33,603601,再升科技,16.73,26.04,29750.579,503501.26,换手率达20%的证券
34,920012,创达新材,64.15,43.06,571.3703,36674.97,换手率达20%的证券
35,920078,族兴新材,28.73,34.03,704.5243,19923.89,换手率达20%的证券
36,920156,海昌智能,54.38,40.22,873.2,44905.98,换手率达20%的证券
37,920181,赛英电子,109.35,47.6,476.9388,49136.3,换手率达20%的证券
38,920186,中科仪,77.0,31.44,3003.2492,236065.54,换手率达20%的证券
39,603095,越剑智能,24.18,17.22,2962.631,73047.08,振幅值达15%的证券
40,605389,长龄液压,122.34,18.69,555.8633,64583.24,振幅值达15%的证券
41,300663,科蓝软件,10.26,-20.0,783.92,8043.0192,
42,300042,朗科科技,62.72,20.0,4632.4684,282205.1228,
43,300166,东方国信,18.53,20.0,27855.8623,500044.6929,
44,300368,汇金股份,12.24,20.0,7564.2125,89375.5717,
45,301308,江波龙,481.34,20.0,2634.1702,1236360.0954,
46,301511,德福科技,90.24,20.0,4420.2956,366985.4554,
47,688069,德林海,46.8,20.0,145.6628,6817.02,
48,688258,卓易信息,144.49,20.0,767.5982,107823.11,
49,688323,瑞华泰,28.79,20.01,1761.9191,46705.57,
50,688800,瑞可达,126.0,20.0,2578.4882,305895.35,
51,688813,泰金新能,110.88,20.0,603.1885,65227.95,
52,300571,平治信息,51.52,33.0,3816.1972,196842.2696,
53,300632,光莆股份,24.57,37.98,8644.4103,210406.3853,
54,300651,金陵体育,33.91,30.63,3167.7884,108595.7259,
55,301666,大普微,379.0,33.77,895.4386,335169.7235,
56,688811,有研复材,26.14,39.19,3610.7639,94666.03,
57,688820,盛合晶微,107.1,38.48,6653.9863,731551.15,
58,603313,梦百合,6.24,-21.48,7388.1765,48131.27,连续三个交易日内，跌幅偏离值累计达20%的证券
