序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,永杉锂业,603399,4,4天4板,10.005157470703125,21.33,1.63 亿,109.27 亿,109.27 亿,1.490903615951538,186512506,092501,092501,0,能源金属
2,金 螳 螂,002081,4,11天9板,10.0,6.49,17.21 亿,171.61 亿,172.33 亿,10.218698501586914,229314934,094112,094112,0,装修装饰
3,宝光股份,600379,4,4天4板,10.011919021606445,18.46,4.92 亿,60.96 亿,60.96 亿,8.12076473236084,126720829,093033,093033,0,电网设备
4,丽岛新材,603937,3,6天4板,10.032787322998047,16.78,1.71 亿,35.05 亿,35.05 亿,4.974088668823242,31145358,093159,093226,1,工业金属
5,金 融 街,000402,3,3天3板,10.094637870788574,3.49,7.25 亿,104.30 亿,104.31 亿,7.220766067504883,35977712,094657,095136,2,房地产开
6,丰元股份,002805,3,3天3板,10.021882057189941,25.14,16.59 亿,70.09 亿,70.41 亿,24.87215232849121,13046151,112545,112545,0,电池
7,中天精装,002989,2,4天3板,9.996576309204102,32.13,3.35 亿,58.91 亿,64.78 亿,5.740461349487305,60075388,094024,094024,0,装修装饰
8,润贝航科,001316,2,2天2板,10.0,57.09,2.65 亿,63.54 亿,65.72 亿,4.246876239776611,61668960,093851,093851,0,炼化及贸
9,跨境通,002640,2,2天2板,10.13698673248291,4.02,7.04 亿,62.24 亿,62.63 亿,11.457808494567871,53045508,093539,093621,1,互联网电
10,西部材料,002149,2,2天2板,9.998425483703613,69.86,47.10 亿,341.01 亿,341.07 亿,14.005434036254883,120301365,093627,140942,10,小金属
11,汉钟精机,002158,2,2天2板,9.996377944946289,30.37,8.53 亿,162.04 亿,162.40 亿,5.407919406890869,53742782,105754,105754,0,通用设备
12,福达合金,603045,2,2天2板,10.004283905029297,51.35,4.84 亿,69.55 亿,69.55 亿,6.9685187339782715,78483391,092502,093529,2,金属新材
13,中国长城,000066,2,2天2板,9.989909172058105,21.8,8.47 亿,703.17 亿,703.22 亿,1.2049717903137207,1170519041,092500,092500,0,计算机设
14,长江证券,000783,2,2天2板,10.012516021728516,8.79,23.25 亿,486.09 亿,486.09 亿,4.967115879058838,203975501,100324,100324,0,证券Ⅱ
15,安道麦A,000553,2,2天2板,9.970674514770508,7.5,3.95 亿,163.28 亿,174.74 亿,2.486377716064453,68480670,103536,103536,0,农化制品
16,粤 传 媒,002181,2,5天3板,10.006064414978027,18.14,27.60 亿,205.81 亿,210.62 亿,14.092164993286133,5832010,132530,145645,17,出版
17,华软科技,002453,2,2天2板,9.98217487335205,6.17,4.19 亿,37.18 亿,50.12 亿,11.822911262512207,47630906,112639,112639,0,化学制品
18,博敏电子,603936,1,首板,10.0,17.05,2.07 亿,107.48 亿,107.48 亿,1.9316376447677612,88210357,093050,093050,0,元件
19,大唐发电,601991,1,首板,10.096153259277344,4.58,15.10 亿,567.74 亿,847.61 亿,2.6605989933013916,437262795,092501,093626,4,电力
20,盈新发展,000620,1,首板,10.0,3.08,5.07 亿,143.89 亿,180.85 亿,3.523026704788208,176391713,092500,092500,0,房地产开
21,东阳光,600673,1,首板,10.0,38.94,4.48 亿,1168.81 亿,1171.92 亿,0.38369858264923096,1261195145,092503,092503,0,综合Ⅱ
22,德明利,001309,1,首板,9.999809265136719,577.29,45.19 亿,931.32 亿,1309.56 亿,4.886368751525879,934281517,093600,093600,0,半导体
23,中嘉博创,000889,1,6天3板,9.954751014709473,4.86,5.53 亿,42.27 亿,45.50 亿,13.285421371459961,76939393,093439,093439,0,通信服务
24,宏和科技,603256,1,3天2板,10.0,131.01,17.00 亿,1152.53 亿,1185.10 亿,1.490450143814087,98820843,093312,141333,7,玻璃玻纤
25,宇环数控,002903,1,3天2板,10.008028030395508,41.11,2.04 亿,43.85 亿,64.42 亿,4.744626998901367,80364787,093227,093227,0,通用设备
26,合力泰,002217,1,首板,10.034602165222168,3.18,17.82 亿,231.48 亿,237.84 亿,7.7628703117370605,307931633,093727,093727,0,光学光电
27,卓易信息,688258,1,首板,19.99833869934082,144.49,10.78 亿,175.04 亿,175.04 亿,6.336338520050049,117354922,093908,094153,1,IT服务Ⅱ
28,大业股份,603278,1,首板,10.0,12.32,2.27 亿,42.10 亿,42.10 亿,5.484135627746582,34901574,093642,093830,2,通用设备
29,杭电股份,603618,1,首板,10.014154434204102,31.09,8.10 亿,214.95 亿,214.95 亿,3.8260815143585205,110096063,093621,093621,0,电网设备
30,锡华科技,603248,1,首板,9.996095657348633,28.17,3.56 亿,19.52 亿,129.58 亿,18.50923728942871,38294298,094019,094931,1,风电设备
31,美利云,000815,1,首板,9.989484786987305,20.92,17.10 亿,145.45 亿,145.45 亿,11.79200553894043,113381923,093042,104227,2,IT服务Ⅱ
32,康盛股份,002418,1,首板,9.929078102111816,6.2,4.77 亿,70.46 亿,70.46 亿,6.857163429260254,99387221,093206,093206,0,家电零部
33,美年健康,002044,1,首板,9.944750785827637,5.97,7.50 亿,231.29 亿,233.68 亿,3.267289876937866,213965289,093154,093154,0,医疗服务
34,禾盛新材,002290,1,首板,10.002460479736328,89.41,6.03 亿,221.02 亿,221.84 亿,2.728579044342041,134987641,093000,093912,1,家电零部
35,潍柴动力,000338,1,首板,10.0,34.32,42.20 亿,1717.20 亿,2990.09 亿,2.4592981338500977,194731988,093033,101936,41,汽车零部
36,通富微电,002156,1,首板,10.0057954788208,56.95,25.62 亿,864.19 亿,864.27 亿,2.964081048965454,1103905530,093000,093000,0,半导体
37,德林海,688069,1,首板,20.0,46.8,6817.02 万,52.88 亿,52.88 亿,1.2890512943267822,159562681,092503,092503,0,环境治理
38,浙江东日,600113,1,首板,10.004476547241211,49.15,2.26 亿,202.22 亿,207.01 亿,1.1443301439285278,101476023,094307,094701,1,一般零售
39,波导股份,600130,1,首板,9.956709861755371,5.08,2.21 亿,38.10 亿,38.10 亿,6.015568256378174,58913262,094138,094429,2,消费电子
40,中材科技,002080,1,首板,10.005437850952148,60.69,27.38 亿,1018.45 亿,1018.45 亿,2.709686040878296,1842487,094057,145118,21,玻璃玻纤
41,江南高纤,600527,1,首板,10.169490814208984,3.25,4.00 亿,56.28 亿,56.28 亿,7.305836200714111,35744475,094047,094235,1,纺织制造
42,诚邦股份,603316,1,首板,10.006414413452148,17.15,4.23 亿,45.32 亿,45.32 亿,9.615585327148438,70058950,094035,094035,0,基础建设
43,兆易创新,603986,1,首板,10.000319480895996,344.29,144.65 亿,2299.32 亿,2413.83 亿,6.340178489685059,97496730,094043,144552,22,半导体
44,泰金新能,688813,1,首板,20.0,110.88,6.52 亿,33.35 亿,177.41 亿,20.054824829101562,21333422,093954,102121,5,专用设备
45,朗科科技,300042,1,首板,19.992347717285156,62.72,28.22 亿,125.68 亿,125.69 亿,23.11823844909668,63312453,094706,141054,15,计算机设
46,综艺股份,600770,1,7天4板,9.973752975463867,8.38,13.37 亿,108.94 亿,108.94 亿,12.511542320251465,95645130,094925,095134,1,综合Ⅱ
47,东方国信,300166,1,首板,20.012954711914062,18.53,50.00 亿,167.84 亿,211.01 亿,30.754161834716797,55577047,094945,142024,14,IT服务Ⅱ
48,海鸥股份,603269,1,首板,9.986595153808594,16.41,3.30 亿,50.67 亿,50.67 亿,6.643846035003662,29968073,095517,095517,0,通用设备
49,赛英电子,920181,1,首板,29.99286651611328,109.35,4.91 亿,10.96 亿,47.24 亿,47.59868240356445,9361672,095408,143223,11,半导体
50,川润股份,002272,1,首板,10.0,19.03,9.38 亿,77.67 亿,92.27 亿,12.3667573928833,91320307,095639,095639,0,通用设备
51,协鑫能科,002015,1,首板,10.028169631958008,19.53,31.47 亿,317.04 亿,317.04 亿,10.048954963684082,187293422,094751,101254,4,电力
52,养元饮品,603156,1,首板,10.01331615447998,41.31,5.95 亿,520.62 亿,520.62 亿,1.1627541780471802,38122272,094433,101118,2,饮料乳品
53,广合科技,001389,1,首板,10.003063201904297,179.58,19.63 亿,272.94 亿,848.50 亿,7.2418742179870605,11044170,094430,141745,4,元件
54,深圳新星,603978,1,首板,9.985152244567871,29.63,5.32 亿,62.55 亿,62.55 亿,8.682801246643066,36287090,101042,101042,0,金属新材
55,奥康国际,603001,1,首板,9.96354866027832,9.05,1.50 亿,36.29 亿,36.29 亿,4.213894367218018,35978265,100008,100008,0,服装家纺
56,轻纺城,600790,1,首板,10.0,4.62,2.72 亿,67.72 亿,67.72 亿,4.1345367431640625,56508157,101605,101605,0,一般零售
