序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000004,国华退,0.26,0.0,1277.9843,321.6449,退市整理的证券
2,002808,恒久退,0.17,0.0,1343.3288,230.1973,退市整理的证券
3,300029,天龙退,0.15,0.0,1744.26,261.5163,退市整理的证券
4,600193,退市创兴,0.15,0.0,1535.4314,226.19,退市整理的证券
5,600608,退市沪科,0.17,0.0,1026.8801,165.48,退市整理的证券
6,605081,退市太和,0.35,0.0,462.8766,167.13,退市整理的证券
7,000100,TCL科技,5.34,9.28,225848.0551,1190214.9517,涨幅偏离值达7%的证券
8,000636,风华高科,79.62,9.28,14505.1312,1117515.9673,涨幅偏离值达7%的证券
9,000783,长江证券,10.15,9.28,53675.9918,527421.1556,涨幅偏离值达7%的证券
10,001309,德明利,891.0,9.28,2028.8857,1766761.0897,涨幅偏离值达7%的证券
11,002025,航天电器,73.27,9.28,5430.4132,393322.5627,涨幅偏离值达7%的证券
12,600500,中化国际,8.64,9.83,27442.3016,225995.84,涨幅偏离值达7%的证券
13,600516,方大炭素,6.77,9.85,26570.6125,175325.64,涨幅偏离值达7%的证券
14,600579,中化装备,7.89,9.81,1805.66,14032.12,涨幅偏离值达7%的证券
15,600903,贵州燃气,7.99,9.83,4429.2609,33432.35,涨幅偏离值达7%的证券
16,603313,梦百合,5.59,9.81,1401.8878,7694.93,涨幅偏离值达7%的证券
17,000703,恒逸石化,15.53,21.65,32186.4366,463986.2143,连续三个交易日内，涨幅偏离值累计达20%的证券
18,000811,冰轮环境,53.52,22.25,25581.5012,1203779.8233,连续三个交易日内，涨幅偏离值累计达20%的证券
19,002536,飞龙股份,51.89,21.36,19992.0709,962223.6222,连续三个交易日内，涨幅偏离值累计达20%的证券
20,002821,凯莱英,151.46,21.27,3324.2624,466297.083,连续三个交易日内，涨幅偏离值累计达20%的证券
21,002976,瑞玛精密,35.7,23.99,5141.9597,169876.5315,连续三个交易日内，涨幅偏离值累计达20%的证券
22,002990,盛视科技,72.6,23.9,3931.8838,253445.2847,连续三个交易日内，涨幅偏离值累计达20%的证券
23,600141,兴发集团,47.48,20.66,19940.1295,875223.52,连续三个交易日内，涨幅偏离值累计达20%的证券
24,600584,长电科技,104.17,20.66,37704.8235,3610939.47,连续三个交易日内，涨幅偏离值累计达20%的证券
25,600667,太极实业,25.31,20.64,22785.7298,517795.78,连续三个交易日内，涨幅偏离值累计达20%的证券
26,600708,光明地产,3.64,22.77,15337.5293,51529.22,连续三个交易日内，涨幅偏离值累计达20%的证券
27,600877,电科芯片,16.64,21.43,18066.2845,282121.74,连续三个交易日内，涨幅偏离值累计达20%的证券
28,603678,火炬电子,75.13,20.66,3197.1472,225599.25,连续三个交易日内，涨幅偏离值累计达20%的证券
29,603713,密尔克卫,75.65,20.66,2026.4763,144696.52,连续三个交易日内，涨幅偏离值累计达20%的证券
30,603929,亚翔集成,255.07,20.66,908.5399,212913.47,连续三个交易日内，涨幅偏离值累计达20%的证券
31,603986,兆易创新,775.21,20.6,11068.9767,7837761.97,连续三个交易日内，涨幅偏离值累计达20%的证券
32,603989,艾华集团,53.75,20.66,2814.0456,137381.9,连续三个交易日内，涨幅偏离值累计达20%的证券
33,605369,拱东医疗,19.06,24.79,2345.1228,41601.57,连续三个交易日内，涨幅偏离值累计达20%的证券
34,001257,盛龙股份,29.65,22.55,3088.6103,91859.8134,换手率达20%的证券
35,002167,东方锆业,22.77,29.09,22174.775,488669.373,换手率达20%的证券
36,002354,天娱数科,8.03,26.95,43845.6793,359342.3905,换手率达20%的证券
37,002580,圣阳股份,25.28,37.92,17153.1748,448403.2937,换手率达20%的证券
38,002584,西陇科学,10.27,45.6,21939.4147,234329.653,换手率达20%的证券
39,600172,黄河旋风,18.27,31.46,40146.8168,681227.32,换手率达20%的证券
40,603082,北自科技,45.0,23.14,938.5648,42159.77,换手率达20%的证券
41,603335,迪生力,9.1,24.17,10349.785,92323.28,换手率达20%的证券
42,603399,永杉锂业,22.74,23.23,11901.9997,273742.89,换手率达20%的证券
43,603407,长裕集团,91.87,50.45,1811.7218,170354.02,换手率达20%的证券
44,920083,金戈新材,57.4,48.6,976.3758,58952.66,换手率达20%的证券
45,920211,新睿电子,149.01,28.2,162.4399,25138.63,换手率达20%的证券
46,920220,朗信电气,67.2,27.67,329.8021,21843.55,换手率达20%的证券
47,920249,利尔达,11.14,31.03,3868.2019,40589.08,换手率达20%的证券
48,920662,方盛股份,25.0,31.11,840.145,21806.99,换手率达20%的证券
49,002141,贤丰控股,5.24,17.75,20789.3596,99302.3797,振幅值达15%的证券
50,600078,澄星股份,15.29,17.83,10996.435,162696.52,振幅值达15%的证券
51,600162,香江控股,3.5,20.59,36647.7005,136147.02,振幅值达15%的证券
52,600237,铜峰电子,12.99,15.06,11007.6241,137424.69,振幅值达15%的证券
53,605589,圣泉集团,72.96,15.26,7809.1305,542319.48,振幅值达15%的证券
54,002443,金洲管道,9.91,-10.72,3451.1801,35274.4578,跌幅偏离值达7%的证券
