序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
17,威派格,603956,1,首板,9.95850658416748,5.3,1.15亿,30.21亿,30.21亿,3.8533647060394287,50670491,093450,093659,2,专用设备
18,佳禾食品,605300,1,首板,10.035005569458008,9.43,4243.62万,42.85亿,42.85亿,1.0013340711593628,31171364,093344,093344,0,饮料乳品
19,维信诺,002387,1,首板,10.061349868774414,8.97,3.66亿,125.13亿,125.29亿,2.9559810161590576,89596279,093324,093324,0,光学光电
20,新疆众和,600888,1,首板,10.034130096435547,16.12,10.90亿,250.36亿,250.36亿,4.365848064422607,97785403,093026,094005,3,工业金属
21,神州数码,000034,1,首板,10.0,27.94,11.90亿,237.25亿,284.08亿,5.061618804931641,93850152,093324,104815,3,IT服务Ⅱ
22,黑猫股份,002068,1,5天4板,10.014836311340332,14.83,11.48亿,109.00亿,109.05亿,10.625679016113281,25093650,093145,104600,3,橡胶
23,中化装备,600579,1,首板,10.041841506958008,7.89,1.40亿,38.95亿,38.95亿,3.6581385135650635,37085367,093826,094202,1,专用设备
24,冰轮环境,000811,1,12天6板,10.01027774810791,53.52,33.58亿,523.64亿,531.17亿,6.485470771789551,21364381,093706,144215,9,通用设备
25,华源控股,002787,1,首板,10.007251739501953,30.34,6.99亿,75.27亿,100.85亿,9.39490795135498,18673663,093645,102530,10,包装印刷
26,恒林股份,603661,1,4天2板,9.997051239013672,37.3,1.61亿,51.87亿,51.87亿,3.1423983573913574,129225104,093606,093606,0,家居用品
27,梦百合,603313,1,首板,10.039369583129883,5.59,7694.93万,31.90亿,31.90亿,2.4569225311279297,45796689,093415,093503,1,家居用品
28,宁波中百,600857,1,首板,10.012674331665039,17.36,2.02亿,38.94亿,38.94亿,5.2857584953308105,3975283,094011,141935,1,一般零售
29,江海股份,002484,1,首板,9.997027397155762,111.02,23.23亿,910.89亿,944.25亿,2.6005067825317383,368314178,093900,093900,0,元件
30,洪田股份,603800,1,首板,9.996115684509277,84.95,6.48亿,176.70亿,176.70亿,3.7328379154205322,98975245,094100,094421,2,专用设备
31,红板科技,603459,1,首板,9.996524810791016,94.96,11.13亿,75.07亿,715.76亿,15.045341491699219,85410442,094117,094311,2,元件
32,迪生力,603335,1,3天2板,10.036275863647461,9.1,9.23亿,38.96亿,38.96亿,24.173574447631836,11217824,094135,145250,2,汽车零部
33,祥和实业,603500,1,首板,10.016977310180664,12.96,1.59亿,43.11亿,43.13亿,3.796745538711548,62184931,094410,094410,0,轨交设备
34,光电股份,600184,1,首板,9.99245834350586,29.17,14.97亿,169.98亿,169.98亿,9.037444114685059,52275790,094509,105118,4,地面兵装
35,天通股份,600330,1,首板,10.012360572814941,35.6,57.56亿,439.10亿,439.10亿,13.286391258239746,215519587,094630,104636,8,电子化学
36,TCL科技,000100,1,首板,10.103093147277832,5.34,119.02亿,1021.65亿,1110.77亿,11.804706573486328,250758710,094718,131518,1,光学光电
37,莲花控股,600186,1,首板,10.014103889465332,15.6,24.38亿,279.11亿,279.67亿,8.85927963256836,59583030,094117,094417,2,调味发酵
38,海星股份,603115,1,8天4板,10.000837326049805,131.33,6.37亿,317.67亿,317.67亿,2.0590317249298096,90486370,093855,094243,1,元件
39,国投中鲁,600962,1,首板,10.016695022583008,26.36,2.95亿,69.12亿,69.12亿,4.348470687866211,54028510,094820,100644,2,农产品加
40,东方钽业,000962,1,4天2板,10.002617835998535,84.02,31.56亿,422.77亿,443.17亿,7.631918907165527,172383665,094803,130021,3,小金属
41,时代新材,600458,1,首板,10.0130033493042,16.92,13.69亿,146.95亿,157.48亿,9.46164608001709,19371708,095011,142559,5,轨交设备
42,鸿远电子,603267,1,首板,10.0,83.6,11.61亿,193.18亿,193.18亿,6.159909248352051,83492406,094900,102457,3,军工电子
43,太龙股份,300650,1,首板,20.032310485839844,14.86,3.87亿,25.31亿,35.87亿,16.044824600219727,65006556,095454,101527,1,其他电子
44,巨人网络,002558,1,首板,9.996033668518066,27.73,24.96亿,527.03亿,527.03亿,4.837348937988281,105968170,095518,133406,4,游戏Ⅱ
45,华盛昌,002980,1,首板,10.002665519714355,123.83,8.77亿,125.42亿,234.54亿,7.170492649078369,132163759,095627,095627,0,电网设备
46,XD博迁新,605376,1,首板,10.0,246.84,18.30亿,645.73亿,645.73亿,2.917785167694092,97476128,095043,095225,2,金属新材
47,中微半导,688380,1,首板,20.0,61.74,14.38亿,247.19亿,247.19亿,6.106571197509766,215366654,095718,095718,0,半导体
48,祥鑫科技,002965,1,首板,10.006998062133789,47.16,12.28亿,89.80亿,125.15亿,14.132403373718262,108129862,095830,095830,0,汽车零部
49,振华股份,603067,1,4天2板,10.009488105773926,46.38,19.70亿,350.41亿,350.41亿,5.712554454803467,12874624,095919,104822,3,化学原料
50,科士达,002518,1,首板,10.00404167175293,54.43,6.61亿,307.61亿,316.91亿,2.2183361053466797,144091613,100309,100309,0,其他电源
51,宿迁联盛,603065,1,12天6板,10.0,20.13,7.19亿,84.34亿,84.34亿,8.798568725585938,39857400,100656,100738,1,化学制品
52,翔鹭钨业,002842,1,5天3板,9.99144172668457,51.41,26.45亿,138.02亿,168.20亿,19.76533317565918,91561210,100712,104906,15,小金属
53,众源新材,603527,1,首板,10.0,14.08,3.37亿,44.63亿,44.63亿,7.775292873382568,56572778,101357,101357,0,工业金属
54,美埃科技,688376,1,首板,20.0,101.52,7.80亿,137.31亿,137.31亿,5.943308353424072,55655395,093924,141730,1,环保设备
55,蓝科高新,601798,1,首板,9.971909523010254,7.83,1.74亿,27.76亿,27.76亿,6.40709924697876,29072007,101504,111131,2,专用设备
56,五矿发展,600058,1,4天2板,10.0,11.77,2.97亿,126.16亿,126.16亿,2.4380710124969482,75196176,101520,101520,0,贸易Ⅱ
57,维科技术,600152,1,首板,9.962756156921387,11.81,5.01亿,62.48亿,62.48亿,8.2970552444458,117882696,102810,102810,0,电池
58,法狮龙,605318,1,首板,10.0,134.2,4.43亿,168.73亿,168.73亿,2.6939680576324463,43467380,102106,102703,2,装修建材
59,方大炭素,600516,1,首板,10.081300735473633,6.77,17.53亿,272.56亿,272.56亿,6.599803447723389,71610609,103025,133731,2,冶钢原料
60,华夏航空,002928,1,首板,10.027854919433594,7.9,5.32亿,100.98亿,100.98亿,5.377941131591797,77018877,103842,103842,0,航空机场
61,长江证券,000783,1,4天3板,9.967496871948242,10.15,52.74亿,561.30亿,561.30亿,9.706199645996094,18211058,103903,142636,4,证券Ⅱ
62,聚杰微纤,300819,1,首板,20.005699157714844,84.22,7.32亿,113.50亿,125.66亿,6.955958366394043,112168407,103015,103015,0,纺织制造
63,世华科技,688093,1,首板,20.013826370239258,34.72,4.86亿,97.35亿,97.35亿,5.276730060577393,18883583,110133,140527,2,其他电子
64,中京电子,002579,1,6天3板,10.020661354064941,21.3,26.39亿,124.27亿,130.49亿,22.4615421295166,114024395,110330,110330,0,元件
65,万润科技,002654,1,首板,9.978768348693848,20.72,20.94亿,175.13亿,175.15亿,12.302456855773926,101055066,110800,130703,1,光学光电
66,横店东磁,002056,1,首板,10.018214225769043,30.2,24.66亿,490.76亿,491.27亿,5.224012851715088,125761678,111645,112324,2,光伏设备
67,中化国际,600500,1,首板,10.06369400024414,8.64,22.60亿,310.03亿,310.03亿,7.647703647613525,87538112,130010,130010,0,化学制品
68,聚石化学,688669,1,首板,20.002704620361328,88.73,7.22亿,107.66亿,107.66亿,7.074141025543213,9682128,130023,130023,0,塑料
69,铜峰电子,600237,1,首板,9.991532325744629,12.99,13.74亿,81.14亿,81.90亿,17.623031616210938,54496466,130052,135928,1,元件
70,博纳影业,001330,1,首板,10.0,6.93,6.99亿,80.59亿,95.25亿,9.058307647705078,56582355,105630,105630,0,影视院线
71,万盛股份,603010,1,首板,9.985836029052734,15.53,3.92亿,88.64亿,90.86亿,4.559364318847656,32187478,130115,131344,1,化学制品
72,圣泉集团,605589,1,首板,9.995476722717285,72.96,54.23亿,617.18亿,617.53亿,9.231534957885742,10118311,130231,130552,3,塑料
73,北京君正,300223,1,首板,20.0,237.36,126.58亿,1000.93亿,1148.03亿,13.383326530456543,444669511,130757,131736,1,半导体
74,至纯科技,603690,1,首板,9.990455627441406,34.57,20.41亿,132.39亿,132.39亿,16.207612991333008,53479651,132119,132634,3,半导体
75,京基智农,000048,1,12天6板,10.009861946105957,22.31,6.43亿,118.09亿,118.29亿,5.664686679840088,14432339,132327,134451,8,养殖业
76,风华高科,000636,1,首板,10.002762794494629,79.62,111.75亿,921.21亿,921.21亿,12.536704063415527,183542173,132512,140527,3,元件
77,德明利,001309,1,首板,10.0,891.0,176.68亿,1469.39亿,2021.19亿,12.302627563476562,98149887,132651,140130,6,半导体
78,帝奥微,688381,1,首板,20.0,51.9,15.07亿,128.45亿,128.45亿,12.684618949890137,3944192,133512,135733,15,半导体
79,贵州燃气,600903,1,首板,10.055096626281738,7.99,3.34亿,93.00亿,93.00亿,3.80525803565979,18492695,133807,133807,0,燃气Ⅱ
80,仙鹤股份,603733,1,首板,9.983831405639648,27.21,5.03亿,197.13亿,197.13亿,2.670929431915283,46041333,134413,134413,0,造纸
81,贤丰控股,002141,1,12天6板,10.084033966064453,5.24,9.93亿,54.13亿,54.13亿,20.12647819519043,16239771,140836,141048,1,元件
82,禾望电气,603063,1,首板,10.009969711303711,55.17,17.85亿,254.98亿,256.04亿,7.199062824249268,50631715,140934,140934,0,风电设备
83,尖峰集团,600668,1,首板,10.028653144836426,7.68,1.64亿,31.71亿,31.71亿,5.357986927032471,1599744,141331,145352,6,水泥
84,通化金马,000766,1,首板,10.004134178161621,26.61,15.32亿,257.05亿,257.18亿,6.189751625061035,17479310,142021,145139,3,化学制药
85,中科曙光,603019,1,首板,9.996626853942871,97.82,125.37亿,1431.16亿,1431.22亿,9.004859924316406,566649641,143610,143631,1,计算机设
86,利尔达,920249,1,首板,29.988330841064453,11.14,4.06亿,13.89亿,46.97亿,31.027633666992188,31500700,145456,145456,0,通信设备
