序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4093.7266,-51.646,-1.246,4145.373,4138.8053,4153.5614,4077.616,660467399.0,1473449050998,14734.49 亿
2,sz399001,深证成指,15736.469,-139.694,-0.88,15876.163,15868.902,16047.406,15656.651,81587116281.0,1765113240575,17651.13 亿
3,Total,沪深总成交额,,,,,,,,,3238562291573,32385.62 亿
