序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,水发燃气,603318,3,5天4板,10.048309326171875,11.39,1.84 亿,52.29 亿,63.18 亿,3.515443801879883,119160129,092502,092502,0,燃气Ⅱ
2,泰慕士,001234,3,3天3板,9.993849754333496,35.77,4.51 亿,32.72 亿,39.14 亿,14.351629257202148,200365655,094645,094645,0,服装家纺
3,综艺股份,600770,2,2天2板,9.936908721923828,6.97,6.30 亿,90.61 亿,90.61 亿,6.953294277191162,123578992,092502,093341,1,综合Ⅱ
4,华源控股,002787,2,2天2板,9.979423522949219,21.38,3.35 亿,53.63 亿,71.66 亿,6.429282188415527,74252740,093442,093442,0,包装印刷
5,华电能源,600726,2,2天2板,10.056926727294922,5.8,28.59 亿,433.57 亿,458.63 亿,6.670583724975586,22411780,093457,143121,16,电力
6,国检集团,603060,2,2天2板,9.954751014709473,7.29,4.01 亿,58.61 亿,58.61 亿,7.008428573608398,46239653,094336,094336,0,专业服务
7,众合科技,000925,2,2天2板,10.047846794128418,9.2,3.82 亿,61.94 亿,62.23 亿,6.181568622589111,190241648,093000,093000,0,轨交设备
8,通达电气,603390,2,2天2板,10.022607803344727,14.6,7.20 亿,51.18 亿,51.34 亿,14.551397323608398,32184240,102439,102439,0,汽车零部
9,日海智能,002313,1,首板,10.045661926269531,9.64,2.31 亿,36.09 亿,36.09 亿,6.491095066070557,68628586,093124,094300,1,通信设备
10,禾盛新材,002290,1,首板,10.00676155090332,81.35,18.52 亿,201.09 亿,201.84 亿,9.22945499420166,16920800,092500,145003,14,家电零部
11,兰生股份,600826,1,首板,10.021322250366211,10.32,1.56 亿,75.91 亿,75.91 亿,2.0691721439361572,23508072,093037,093649,1,专业服务
12,博世科,300422,1,首板,20.086393356323242,5.56,2.13 亿,28.73 亿,29.68 亿,7.490121364593506,61138582,093124,093124,0,环境治理
13,富瀚微,300613,1,首板,20.008560180664062,56.08,14.72 亿,123.15 亿,130.56 亿,11.97541618347168,84963779,093151,111036,1,半导体
14,维科技术,600152,1,首板,10.016977310180664,12.96,9.23 亿,68.57 亿,68.57 亿,13.7155122756958,94569120,093607,094001,1,电池
15,新宏泰,603016,1,4天2板,10.00758171081543,58.04,1.84 亿,85.99 亿,85.99 亿,2.2041051387786865,108581115,093543,093543,0,电网设备
16,水星家纺,603365,1,首板,10.014443397521973,22.85,7721.48 万,59.36 亿,59.98 亿,1.3217939138412476,107715791,093756,093756,0,服装家纺
17,联翔股份,603272,1,首板,10.009960174560547,22.09,2.03 亿,22.89 亿,22.89 亿,9.070749282836914,96369834,093845,093845,0,家居用品
18,中创物流,603967,1,首板,10.007468223571777,14.73,1.65 亿,51.06 亿,51.06 亿,3.276163339614868,100242069,093918,093918,0,物流
19,华特气体,688268,1,4天2板,20.002716064453125,176.8,26.74 亿,212.01 亿,212.15 亿,12.953697204589844,36165147,093552,140134,15,电子化学
20,泰坦股份,003036,1,首板,9.986903190612793,33.59,6.73 亿,72.65 亿,72.65 亿,9.397648811340332,16674008,094145,103715,2,专用设备
21,浙商中拓,000906,1,首板,10.034602165222168,6.36,3.68 亿,44.60 亿,45.13 亿,8.307095527648926,37566923,094339,101033,1,物流
22,江南高纤,600527,1,首板,10.0,2.75,4.21 亿,47.62 亿,47.62 亿,9.037251472473145,34993860,094724,095218,1,纺织制造
23,天禾股份,002999,1,首板,10.05747127532959,7.66,2.41 亿,26.33 亿,26.63 亿,9.373720169067383,32189311,095257,095336,1,农化制品
24,永和智控,002795,1,首板,10.062111854553223,8.86,2.23 亿,38.49 亿,39.13 亿,5.947516918182373,52213822,095921,095921,0,通用设备
25,三房巷,600370,1,首板,10.0,2.64,3.80 亿,106.08 亿,106.08 亿,3.6730425357818604,14968800,100331,100331,0,化学纤维
26,衢州发展,600208,1,首板,10.0,4.73,16.49 亿,402.43 亿,402.47 亿,4.215530872344971,116199696,100434,101546,2,房地产开
27,音飞储存,603066,1,首板,9.990108489990234,11.12,8931.35 万,32.71 亿,32.71 亿,2.7353994846343994,30071816,093000,093000,0,物流
28,南极电商,002127,1,首板,10.0,3.08,3.27 亿,61.44 亿,75.61 亿,5.450321197509766,30690151,100903,100903,0,互联网电
29,星球石墨,688633,1,首板,20.0,33.6,4.22 亿,48.31 亿,48.31 亿,9.16888427734375,33862113,101215,101215,0,专用设备
30,中嘉博创,000889,1,首板,10.11494255065918,4.79,11.47 亿,41.67 亿,44.85 亿,28.22830581665039,65694466,101448,104236,3,通信服务
31,广信股份,603599,1,首板,10.007251739501953,15.17,5.63 亿,138.09 亿,138.09 亿,4.1779303550720215,26835730,101310,130522,1,农化制品
32,温州宏丰,300283,1,首板,20.020427703857422,11.75,8.27 亿,43.15 亿,58.39 亿,20.400327682495117,72353797,101557,101557,0,电网设备
33,朗博科技,603655,1,首板,10.0,47.52,2.96 亿,50.37 亿,50.37 亿,6.033209323883057,33943440,101601,102149,2,汽车零部
34,金圆股份,000546,1,首板,9.984639167785645,7.16,11.47 亿,49.88 亿,55.68 亿,23.509138107299805,34824092,102745,134506,5,环境治理
35,司太立,603520,1,首板,10.018903732299805,11.64,5.87 亿,51.03 亿,51.03 亿,11.818161010742188,32261424,103312,104430,2,化学制药
36,双枪科技,001211,1,首板,9.996816635131836,34.55,1.94 亿,23.15 亿,24.88 亿,8.856276512145996,62943190,103424,103424,0,家居用品
37,浙数文化,600633,1,首板,9.98542308807373,15.09,22.00 亿,191.35 亿,191.35 亿,11.866032600402832,9690798,103545,104906,6,游戏Ⅱ
38,江特电机,002176,1,首板,10.016155242919922,13.62,23.58 亿,232.36 亿,232.40 亿,10.523784637451172,143231270,103609,103609,0,电机Ⅱ
39,科达制造,600499,1,首板,9.994447708129883,19.81,12.21 亿,379.93 亿,379.93 亿,3.2764551639556885,96209325,103718,103718,0,专用设备
40,恩捷股份,002812,1,首板,10.005701065063477,77.18,49.46 亿,634.93 亿,758.01 亿,8.017413139343262,169518769,104021,132221,16,电池
41,西藏珠峰,600338,1,首板,9.990253448486328,22.57,39.54 亿,206.34 亿,206.34 亿,19.942306518554688,42621188,104153,141347,10,工业金属
42,融捷股份,002192,1,首板,9.99489974975586,86.28,24.77 亿,223.57 亿,224.03 亿,11.45481014251709,155752656,104712,130330,2,能源金属
43,深圳华强,000062,1,3天2板,9.9935941696167,34.34,37.31 亿,358.82 亿,359.17 亿,10.731607437133789,32961008,104821,144757,11,其他电子
44,皖通科技,002331,1,首板,9.988901138305664,9.91,4.49 亿,39.23 亿,42.46 亿,11.800813674926758,27538899,105133,111618,3,IT服务Ⅱ
45,星华新材,301077,1,首板,19.9937801361084,38.59,8.81 亿,36.82 亿,65.63 亿,25.383459091186523,28363032,130000,130000,0,化学制品
46,远东传动,002406,1,首板,10.05221939086914,8.43,3.69 亿,50.77 亿,61.56 亿,7.476028919219971,56623230,130233,130233,0,汽车零部
47,今创集团,603680,1,首板,10.039215087890625,14.03,1.48 亿,109.96 亿,109.96 亿,1.388379693031311,86214265,130332,130332,0,轨交设备
48,山东赫达,002810,1,首板,10.007610321044922,28.91,5.57 亿,93.55 亿,100.95 亿,6.126829624176025,33375062,130600,130600,0,化学制品
49,丽岛新材,603937,1,首板,10.007942199707031,13.85,1.45 亿,28.93 亿,28.93 亿,5.256724834442139,82054325,131741,131741,0,工业金属
50,佛塑科技,000973,1,首板,10.023175239562988,18.99,18.40 亿,183.71 亿,466.82 亿,10.363445281982422,143572945,132218,132218,0,塑料
51,鼎胜新材,603876,1,首板,10.0,26.95,13.73 亿,250.44 亿,250.44 亿,5.669178485870361,74568494,132541,132541,0,工业金属
52,智微智能,001339,1,首板,10.0,80.74,15.36 亿,100.55 亿,203.70 亿,16.05132484436035,100795816,133427,133427,0,计算机设
53,盛视科技,002990,1,9天5板,10.002032279968262,54.11,11.06 亿,74.68 亿,141.69 亿,15.666274070739746,21726896,133954,140300,5,计算机设
54,神力股份,603819,1,首板,9.98563289642334,15.31,2.11 亿,33.33 亿,33.33 亿,6.662744998931885,100357953,134336,134336,0,电机Ⅱ
55,盛新锂能,002240,1,首板,10.0,50.93,31.75 亿,464.94 亿,466.16 亿,7.120588302612305,229427579,140145,140145,0,能源金属
56,永兴材料,002756,1,首板,10.0,78.21,16.87 亿,304.03 亿,421.63 亿,5.762855052947998,83815310,140454,140454,0,能源金属
57,多氟多,002407,1,首板,9.986684799194336,33.04,63.42 亿,356.42 亿,393.32 亿,18.46658706665039,313490954,140712,140712,0,化学制品
58,亿晶光电,600537,1,首板,10.059171676635742,3.72,7.45 亿,44.03 亿,44.03 亿,17.69528579711914,67970352,141808,141808,0,光伏设备
59,卓郎智能,600545,1,首板,9.976798057556152,4.74,8.23 亿,84.75 亿,84.75 亿,10.210623741149902,91673339,144144,144144,0,专用设备
