序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000062,深圳华强,34.34,10.6,11213.4578,373147.7591,涨幅偏离值达7%的证券
2,002192,融捷股份,86.28,10.6,2968.1438,247716.5922,涨幅偏离值达7%的证券
3,002240,盛新锂能,50.93,10.6,6500.4473,317497.1097,涨幅偏离值达7%的证券
4,002407,多氟多,33.04,10.6,19921.151,634198.9122,涨幅偏离值达7%的证券
5,002812,恩捷股份,77.18,10.6,6595.5819,494633.5564,涨幅偏离值达7%的证券
6,600537,亿晶光电,3.72,10.39,20946.1758,74519.64,涨幅偏离值达7%的证券
7,600726,华电能源,5.8,10.38,49864.857,285873.87,涨幅偏离值达7%的证券
8,603318,水发燃气,11.39,10.37,1613.838,18381.61,涨幅偏离值达7%的证券
9,603390,通达电气,14.6,10.35,5100.4677,72000.98,涨幅偏离值达7%的证券
10,603680,今创集团,14.03,10.37,1088.0992,14770.79,涨幅偏离值达7%的证券
11,000925,众合科技,9.2,22.7,14033.7906,119321.0676,连续三个交易日内，涨幅偏离值累计达20%的证券
12,002787,华源控股,21.38,22.65,4789.9578,94425.525,连续三个交易日内，涨幅偏离值累计达20%的证券
13,002990,盛视科技,54.11,20.51,7193.7497,348494.1359,连续三个交易日内，涨幅偏离值累计达20%的证券
14,003018,金富科技,57.28,21.38,6902.4821,371353.713,连续三个交易日内，涨幅偏离值累计达20%的证券
15,003036,泰坦股份,33.59,22.68,5555.6127,170814.5767,连续三个交易日内，涨幅偏离值累计达20%的证券
16,600208,衢州发展,4.73,21.41,107781.5556,467559.26,连续三个交易日内，涨幅偏离值累计达20%的证券
17,600770,综艺股份,6.97,21.65,14075.9017,93993.26,连续三个交易日内，涨幅偏离值累计达20%的证券
18,603060,国检集团,7.29,21.54,7747.2615,53650.82,连续三个交易日内，涨幅偏离值累计达20%的证券
19,603906,龙蟠科技,32.56,25.26,29689.3692,874590.47,连续三个交易日内，涨幅偏离值累计达20%的证券
20,002025,航天电器,76.81,15.23,5459.2398,410772.3623,振幅值达15%的证券
21,002565,顺灏股份,19.8,16.76,31908.9997,619360.9414,振幅值达15%的证券
22,600110,诺德股份,9.76,15.3,26583.444,251905.31,振幅值达15%的证券
23,600338,西藏珠峰,22.57,17.06,18231.4596,395379.15,振幅值达15%的证券
24,600396,华电辽能,9.2,18.55,43559.7009,437729.29,振幅值达15%的证券
25,600488,津药药业,6.12,15.16,19554.613,127413.69,振幅值达15%的证券
26,002081,金螳螂,4.89,-9.4,48352.1291,243249.6838,跌幅偏离值达7%的证券
27,002149,西部材料,57.9,-9.4,9933.9499,591206.572,跌幅偏离值达7%的证券
28,002229,鸿博股份,16.88,-9.4,5642.5593,95440.6342,跌幅偏离值达7%的证券
29,002624,完美世界,17.12,-9.4,12786.4348,220265.0534,跌幅偏离值达7%的证券
30,002891,中宠股份,38.28,-9.4,2366.3753,92175.3031,跌幅偏离值达7%的证券
31,603097,江苏华辰,29.42,-9.68,368.11,10893.43,跌幅偏离值达7%的证券
32,603178,圣龙股份,17.17,-9.68,3339.7353,58794.74,跌幅偏离值达7%的证券
33,603687,大胜达,16.7,-9.69,9535.0558,162825.3,跌幅偏离值达7%的证券
34,603959,百利科技,5.31,-9.67,3708.82,20107.13,跌幅偏离值达7%的证券
35,603991,至正股份,108.18,-9.67,545.7302,60189.58,跌幅偏离值达7%的证券
36,002297,博云新材,22.3,28.4,16273.8794,356420.5045,换手率达20%的证券
37,002361,神剑股份,21.46,38.12,32197.1745,715499.1095,换手率达20%的证券
38,002580,圣阳股份,27.7,32.2,14565.4368,399200.1997,换手率达20%的证券
39,002606,大连电瓷,14.03,33.46,14240.5425,203846.0223,换手率达20%的证券
40,600227,赤天化,3.96,28.2,36024.1029,140813.93,换手率达20%的证券
41,600736,苏州高新,8.5,28.0,32240.6174,291908.38,换手率达20%的证券
42,600986,浙文互联,12.3,30.19,44905.907,551804.86,换手率达20%的证券
43,601778,晶科科技,7.17,27.77,101664.235,759704.18,换手率达20%的证券
44,920012,创达新材,56.5,29.97,397.6321,23455.77,换手率达20%的证券
45,920078,族兴新材,25.62,23.8,492.7149,12927.17,换手率达20%的证券
46,920159,农大科技,42.7,25.03,360.4056,15720.37,换手率达20%的证券
47,920181,赛英电子,80.41,33.21,332.737,27787.03,换手率达20%的证券
48,920981,晶赛科技,38.28,22.38,834.9655,33644.32,换手率达20%的证券
49,300067,安诺其,6.67,39.32,36862.8107,260081.0023,
50,300721,怡达股份,21.0,42.11,5827.9255,109736.4057,
51,300890,翔丰华,42.7,36.4,3963.5457,171469.9463,
52,301666,大普微,234.5,41.3,1095.1037,260558.4742,
53,301667,纳百川,120.65,43.42,976.689,113196.91,
54,300283,温州宏丰,11.75,20.0,7491.3776,82718.1788,
55,300422,博世科,5.56,20.0,3870.0561,21318.2897,
56,300613,富瀚微,56.08,20.0,2629.799,147151.6664,
57,301077,星华新材,38.59,20.0,2421.6487,88137.4485,
58,688141,杰华特,83.1,16.01,3696.4142,287330.35,
59,688268,华特气体,176.8,20.0,1553.3475,267423.15,
60,688633,星球石墨,33.6,20.0,1318.2091,42167.89,
61,688807,优迅股份,390.0,15.38,379.145,139579.41,
62,301003,江苏博云,72.3,37.56,3014.0894,193404.7945,
63,301588,美新科技,29.3,31.58,5175.9717,140724.1327,
64,300779,惠城环保,71.16,-17.89,2009.3292,152624.3707,
65,301050,雷电微力,41.1,-15.61,2008.8654,83303.3049,
