序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业,涨停价,涨速,振幅
1,水发燃气,603318,3.0,5天4板,10.048309326171875,11.39,1.84 亿,52.29 亿,63.18 亿,3.515443801879883,119160129.0,092502,092502,0,燃气Ⅱ,,,
19,华特气体,688268,1.0,4天2板,20.002716064453125,176.8,26.74 亿,212.01 亿,212.15 亿,12.953697204589844,36165147.0,093552,140134,15,电子化学,,,
29,星球石墨,688633,1.0,首板,20.0,33.6,4.22 亿,48.31 亿,48.31 亿,9.16888427734375,33862113.0,101215,101215,0,专用设备,,,
57,多氟多,002407,1.0,首板,9.986684799194336,33.04,63.42 亿,356.42 亿,393.32 亿,18.46658706665039,313490954.0,140712,140712,0,化学制品,,,
7,凯美特气,002549,0.0,0天0板,6.276595592498779,19.98,22.15 亿,138.33 亿,138.93 亿,15.7421875,,093721,,2,化学制品,20.68,0.0,10.159574508666992
