序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,福莱蒽特,605566,0天0板,-2.6077699661254883,36.6,41.34,6.07 亿,48.80 亿,48.80 亿,12.458820343017578,0.0,092504,1,19.611495971679688,化学制品
2,神州信息,000555,0天0板,7.005389213562012,13.9,14.29,9.79 亿,135.47 亿,135.63 亿,7.135657787322998,-0.07189072668552399,093006,1,4.464972972869873,IT服务Ⅱ
3,全新好,000007,0天0板,7.228915214538574,12.46,12.78,3.90 亿,43.17 亿,43.17 亿,8.941597938537598,0.0,095018,1,9.9827880859375,一般零售
4,华兰股份,301093,0天0板,18.50104331970215,130.6,132.25,11.99 亿,205.04 亿,214.45 亿,6.024764060974121,0.0,100330,1,18.192541122436523,医疗器械
5,扬子新材,002652,0天0板,7.226891040802002,6.38,6.55,3.77 亿,32.67 亿,32.67 亿,11.575594902038574,0.6309148669242859,100336,1,9.243698120117188,装修建材
6,泰晶科技,603738,0天0板,6.598769187927246,50.24,51.84,26.35 亿,193.87 亿,193.87 亿,13.572346687316895,0.4197481572628021,100539,1,8.16889476776123,元件
7,安洁科技,002635,0天0板,8.49598217010498,18.9,19.16,14.85 亿,74.76 亿,124.68 亿,20.25697135925293,0.0,102718,3,10.849597930908203,消费电子
8,晋控电力,000767,0天0板,6.5462751388549805,4.72,4.87,17.13 亿,137.46 亿,145.23 亿,12.464153289794922,0.0,102909,1,12.641084671020508,电力
9,江海股份,002484,0天0板,8.989371299743652,60.5,61.06,34.46 亿,496.39 亿,514.57 亿,7.096694469451904,0.24855013191699982,130027,2,8.520986557006836,元件
10,同兴科技,003027,0天0板,4.690925121307373,23.88,25.09,2.72 亿,25.04 亿,31.22 亿,10.689821243286133,0.08382229506969452,130500,1,10.258658409118652,环境治理
11,展鹏科技,603488,0天0板,7.843137741088867,11.55,11.78,3.09 亿,33.72 亿,33.72 亿,9.210731506347656,-0.17286084592342377,130958,3,10.924369812011719,专用设备
12,众源新材,603527,0天0板,8.73080062866211,13.45,13.61,3.33 亿,42.63 亿,42.63 亿,7.919707298278809,0.0,133117,1,10.347615242004395,工业金属
13,华峰铝业,601702,0天0板,9.13539981842041,20.07,20.23,5.07 亿,200.41 亿,200.41 亿,2.5850958824157715,-0.049800798296928406,134646,4,9.95106029510498,工业金属
14,天地源,600665,0天0板,7.3015875816345215,3.38,3.47,9453.61 万,29.21 亿,29.21 亿,3.269721269607544,0.0,135226,1,10.476190567016602,房地产开
15,千味央厨,001215,0天0板,3.557504653930664,42.5,45.14,5.06 亿,41.18 亿,41.29 亿,12.029414176940918,-0.023523876443505287,140048,4,13.011695861816406,食品加工
16,泰瑞机器,603289,0天0板,8.594449996948242,12.13,12.29,2.53 亿,35.59 亿,35.59 亿,7.214109420776367,0.08250825107097626,141208,1,10.653535842895508,专用设备
17,安孚科技,603031,0天0板,9.263240814208984,55.91,56.29,13.49 亿,175.78 亿,209.02 亿,7.886683940887451,0.19713260233402252,142457,1,10.142662048339844,电池
18,广合科技,001389,0天0板,9.005030632019043,195.01,196.79,25.44 亿,296.39 亿,921.41 亿,8.774374008178711,0.0,142539,2,9.273336410522461,元件
19,南卫股份,603880,0天0板,8.148147583007812,8.76,8.91,1.21 亿,25.32 亿,25.32 亿,4.888411521911621,-0.2277904450893402,143310,1,10.617283821105957,医疗器械
20,南兴股份,002757,0天0板,7.926371097564697,28.73,29.28,9.09 亿,81.03 亿,84.88 亿,11.57172679901123,0.13942140340805054,143336,2,12.246431350708008,专用设备
21,泰和新材,002254,0天0板,10.013812065124512,15.93,15.93,12.81 亿,135.51 亿,136.53 亿,9.801697731018066,0.0,143509,6,9.185083389282227,化学纤维
