序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,金利华电,300069,3,3天3板,19.995460510253906,52.87,2.54 亿,61.86 亿,61.86 亿,4.108871936798096,241989690,092500,092500,0,电网设备
2,大众交通,600611,3,3天3板,10.05385971069336,6.13,3.58 亿,95.83 亿,144.92 亿,3.7396512031555176,210050095,092501,092501,0,铁路公路
3,四环生物,000518,3,3天3板,10.133333206176758,4.13,7.05 亿,42.52 亿,42.52 亿,16.6350154876709,61785109,093003,095600,1,生物制品
4,龙星科技,002442,3,3天3板,10.040705680847168,8.11,7.17 亿,39.95 亿,40.82 亿,19.07515525817871,48156855,094445,094445,0,橡胶
5,恒林股份,603661,2,2天2板,10.01014518737793,32.53,5845.84 万,45.24 亿,45.24 亿,1.29222571849823,68574541,092503,092503,0,家居用品
6,和泰机电,001225,2,2天2板,10.007440567016602,59.14,2.37 亿,12.44 亿,38.95 亿,19.504465103149414,42474348,093306,094124,1,专用设备
7,曙光股份,600303,2,2天2板,10.05747127532959,3.83,1.25 亿,25.88 亿,26.18 亿,4.8967132568359375,79428838,093033,093033,0,商用车
8,锋龙股份,002931,2,2天2板,9.993337631225586,66.04,18.98 亿,132.91 亿,144.30 亿,14.971917152404785,30246320,100351,140003,9,通用设备
9,南  玻Ａ,000012,2,2天2板,10.0,4.4,5.18 亿,86.21 亿,133.87 亿,6.419205188751221,46353318,132315,132315,0,玻璃玻纤
10,联创电子,002036,2,2天2板,10.04273509979248,10.3,20.43 亿,108.71 亿,108.93 亿,19.49945068359375,72112360,135215,135915,3,光学光电
11,京东方Ａ,000725,2,2天2板,10.021322250366211,5.16,291.63 亿,1875.23 亿,1911.49 亿,16.540407180786133,195972135,134918,145342,5,光学光电
12,宝鼎科技,002552,1,12天7板,10.0,39.82,7.90 亿,146.74 亿,154.50 亿,5.4532976150512695,83040628,093206,094512,5,元件
13,金隅集团,601992,1,首板,9.803921699523926,1.68,2.81 亿,140.01 亿,179.39 亿,2.029649257659912,15873816,093344,094511,8,水泥
14,交大昂立,600530,1,11天6板,9.941520690917969,7.52,2.54 亿,58.27 亿,58.27 亿,4.415530204772949,15419760,093411,093411,0,食品加工
15,天承科技,688603,1,首板,20.0,170.82,12.93 亿,81.01 亿,213.05 亿,16.358278274536133,119089042,093418,093827,2,电子化学
16,合百集团,000417,1,5天4板,9.989258766174316,10.24,25.88 亿,79.77 亿,79.86 亿,33.31996536254883,61175367,093421,143457,6,一般零售
17,风华高科,000636,1,4天2板,10.0,37.62,11.73 亿,435.27 亿,435.27 亿,2.711437225341797,296873452,093100,093142,1,元件
18,黄河旋风,600172,1,首板,10.010009765625,10.99,8.61 亿,140.26 亿,158.50 亿,6.144573211669922,164829119,093028,093849,3,通用设备
19,格尔软件,603232,1,首板,9.989023208618164,20.04,3.18 亿,46.35 亿,46.91 亿,6.869131088256836,47528868,093000,093000,0,软件开发
20,莲花控股,600186,1,4天2板,10.018726348876953,11.75,25.65 亿,210.22 亿,210.65 亿,12.330495834350586,86562250,093554,102024,3,调味发酵
21,光华科技,002741,1,首板,10.02169132232666,25.36,18.90 亿,108.12 亿,117.93 亿,17.696590423583984,35995984,093506,133603,18,电子化学
22,昀冢科技,688260,1,4天2板,20.0033016204834,72.71,10.47 亿,87.25 亿,87.25 亿,12.288962364196777,79086812,093910,130001,1,消费电子
23,艾华集团,603989,1,5天3板,9.984519958496094,28.42,4.45 亿,113.33 亿,113.33 亿,4.012079238891602,180415844,093716,093755,1,元件
24,宏和科技,603256,1,首板,10.001380920410156,159.37,30.53 亿,1402.02 亿,1441.64 亿,2.2086269855499268,145919172,094207,103422,5,玻璃玻纤
25,狮头股份,600539,1,首板,10.0,14.85,1.64 亿,34.16 亿,34.16 亿,4.9585652351379395,96811605,094303,094303,0,互联网电
26,山东玻纤,605006,1,首板,9.993012428283691,15.74,11.17 亿,94.45 亿,94.45 亿,12.026126861572266,58719644,094429,102938,3,玻璃玻纤
27,景旺电子,603228,1,首板,10.0,82.5,36.57 亿,805.03 亿,812.51 亿,4.572234630584717,248839800,093824,102357,3,元件
28,四方达,300179,1,首板,19.98519515991211,32.42,29.02 亿,121.24 亿,157.47 亿,24.734580993652344,23291889,094615,134133,11,通用设备
29,恒盛能源,605580,1,首板,10.00497817993164,22.1,1.11 亿,61.88 亿,61.88 亿,1.833978533744812,56832360,094644,094644,0,电力
30,新金路,000510,1,首板,10.014727592468262,14.94,4.71 亿,90.63 亿,96.89 亿,5.335014343261719,109291329,094730,094730,0,化学原料
31,春秋电子,603890,1,首板,10.009578704833984,22.97,11.12 亿,102.63 亿,102.63 亿,11.077666282653809,52269452,094755,095816,5,消费电子
32,博杰股份,002975,1,首板,10.0,121.55,11.35 亿,166.95 亿,252.98 亿,6.926682949066162,104377051,094800,094800,0,自动化设
33,格林达,603931,1,首板,10.00402545928955,54.65,3.72 亿,109.06 亿,109.06 亿,3.507326126098633,52679539,094916,094916,0,电子化学
34,华丽家族,600503,1,首板,10.169490814208984,2.6,1.32 亿,41.66 亿,41.66 亿,3.252626657485962,34064074,095030,095030,0,房地产开
35,卓郎智能,600545,1,首板,10.0,6.38,6.44 亿,114.07 亿,114.07 亿,5.805170059204102,100970173,094536,094536,0,专用设备
36,海星股份,603115,1,5天3板,9.996217727661133,116.31,10.88 亿,281.34 亿,281.34 亿,3.986023426055908,51571854,095403,104945,3,元件
37,京投发展,600683,1,首板,9.993108749389648,15.96,3.91 亿,118.23 亿,118.23 亿,3.4169423580169678,26512752,095410,095658,2,房地产开
38,美新科技,301588,1,首板,20.005979537963867,40.13,3.93 亿,29.44 亿,47.70 亿,13.958780288696289,45642979,100003,103351,1,家居用品
39,华软科技,002453,1,首板,10.017574310302734,6.26,1.62 亿,37.73 亿,50.85 亿,4.409106731414795,78863480,095912,095912,0,化学制品
40,飞亚达,000026,1,4天2板,9.987085342407227,25.55,5.88 亿,93.15 亿,103.67 亿,6.5605854988098145,47285768,100039,100039,0,饰品
41,奥康国际,603001,1,首板,9.988649368286133,9.69,1.88 亿,38.85 亿,38.85 亿,4.956821441650391,38993529,100213,100213,0,服装家纺
42,华盛昌,002980,1,首板,10.0,116.38,17.50 亿,117.88 亿,220.43 亿,15.20495891571045,59086126,100221,110624,14,电网设备
43,火炬电子,603678,1,首板,10.014598846435547,37.68,15.02 亿,179.19 亿,179.19 亿,8.516814231872559,57447719,100005,130332,4,军工电子
44,方邦股份,688020,1,首板,20.002893447875977,165.82,10.63 亿,136.62 亿,136.62 亿,8.095999717712402,60167952,100304,112934,2,元件
45,强达电路,301628,1,首板,20.0,135.18,11.53 亿,37.68 亿,101.89 亿,31.96136474609375,67996351,100336,112906,8,元件
46,华正新材,603186,1,3天2板,10.001776695251465,123.84,18.59 亿,194.17 亿,194.17 亿,9.836748123168945,19873224,100338,140505,2,元件
47,博敏电子,603936,1,首板,9.980525970458984,22.59,23.89 亿,142.41 亿,145.78 亿,17.134794235229492,49719324,100339,133352,12,元件
48,跃岭股份,002725,1,首板,9.973404884338379,16.54,2.66 亿,35.46 亿,42.34 亿,7.729860782623291,33486520,100406,100406,0,汽车零部
49,京泉华,002885,1,首板,9.993856430053711,53.71,15.70 亿,127.43 亿,145.51 亿,12.556129455566406,49535551,093454,111457,2,其他电子
50,博迁新材,605376,1,4天2板,10.002870559692383,153.3,15.10 亿,401.03 亿,401.03 亿,3.778657913208008,133470951,093146,100728,12,金属新材
51,鹏鼎控股,002938,1,首板,10.002117156982422,103.93,15.27 亿,2400.19 亿,2409.15 亿,0.6362610459327698,684022674,093000,093000,0,元件
52,华锋股份,002806,1,首板,10.026211738586426,16.79,6.70 亿,29.23 亿,35.68 亿,23.35076332092285,50578515,100824,103824,6,汽车零部
53,科新发展,600234,1,首板,9.991532325744629,25.98,1.01 亿,68.20 亿,68.20 亿,1.5378592014312744,53134218,100441,100441,0,装修装饰
54,沪电股份,002463,1,首板,10.0,114.07,114.00 亿,2193.35 亿,2195.12 亿,5.288949966430664,595432624,100436,133039,1,元件
55,金瑞矿业,600714,1,首板,10.018416404724121,29.87,6.50 亿,86.08 亿,86.08 亿,7.771843910217285,61326097,101023,101820,2,化学原料
56,新安股份,600596,1,首板,10.041494369506836,13.26,10.05 亿,178.96 亿,178.96 亿,5.743831157684326,71302533,103411,130120,1,农化制品
57,大连电瓷,002606,1,首板,10.033445358276367,16.45,6.42 亿,69.28 亿,72.23 亿,9.539484024047852,139358807,101415,101415,0,电网设备
58,三美股份,603379,1,首板,9.994548797607422,60.53,9.12 亿,369.52 亿,369.52 亿,2.534433126449585,68592596,101857,103909,2,化学制品
59,雄韬股份,002733,1,首板,9.98810863494873,27.75,7.10 亿,102.36 亿,106.62 亿,7.117913246154785,63452178,103345,103345,0,电池
60,达实智能,002421,1,6天5板,10.1010103225708,4.36,26.94 亿,87.35 亿,92.46 亿,32.323219299316406,196415758,105106,105106,0,IT服务Ⅱ
61,康平科技,300907,1,首板,19.99416160583496,41.11,4.54 亿,39.47 亿,39.47 亿,12.087471961975098,69239311,105454,105454,0,电机Ⅱ
62,九安医疗,002432,1,首板,9.99862289428711,79.87,27.79 亿,370.99 亿,371.48 亿,7.7485857009887695,231359189,105824,111030,2,医疗器械
63,大连热电,600719,1,首板,10.049627304077148,8.87,3.63 亿,35.89 亿,35.89 亿,10.535843849182129,70073000,110544,110544,0,电力
64,正川股份,603976,1,首板,10.0,24.2,2.22 亿,36.59 亿,36.59 亿,6.219479084014893,44131313,111013,111013,0,医疗器械
65,海鸥股份,603269,1,首板,10.0,23.1,3.97 亿,71.32 亿,71.32 亿,5.765795707702637,42203145,103558,103558,0,通用设备
66,播恩集团,001366,1,首板,9.993337631225586,16.51,1.41 亿,26.53 亿,26.53 亿,5.4269633293151855,153108044,103745,103745,0,饲料
67,科陆电子,002121,1,首板,9.956709861755371,7.62,6.38 亿,106.67 亿,126.55 亿,6.150166988372803,47839884,104503,105648,1,电网设备
68,克来机电,603960,1,首板,9.990706443786621,23.67,3.35 亿,62.06 亿,62.06 亿,5.610275745391846,47060102,111615,111615,0,自动化设
69,三力制药,603439,1,首板,10.007698059082031,14.29,4.23 亿,57.71 亿,58.44 亿,7.519692420959473,33142797,111807,111807,0,中药Ⅱ
70,华生科技,605180,1,首板,10.01362419128418,16.15,7409.15 万,27.29 亿,27.29 亿,2.826753854751587,29565772,111951,111951,0,纺织制造
71,东方钽业,000962,1,首板,10.0017671585083,62.25,17.87 亿,312.29 亿,328.34 亿,5.8615031242370605,100920011,112124,112124,0,小金属
72,中钨高新,000657,1,首板,9.998236656188965,62.38,55.45 亿,906.33 亿,1421.39 亿,6.318840503692627,249346708,112745,112745,0,小金属
73,蔚蓝锂芯,002245,1,首板,10.02695369720459,20.41,33.02 亿,327.91 亿,348.53 亿,10.432527542114258,58385560,112821,141806,1,电池
74,国机精工,002046,1,首板,10.00200080871582,54.99,11.46 亿,291.54 亿,294.85 亿,4.036290168762207,106245904,130003,130003,0,通用设备
75,洁美科技,002859,1,首板,10.0018310546875,60.05,11.38 亿,243.74 亿,258.95 亿,4.764925956726074,60396608,130006,132936,3,其他电子
76,智立方,301312,1,首板,20.0,136.2,14.13 亿,82.47 亿,165.05 亿,18.21070671081543,68804290,130027,130027,0,自动化设
77,中金岭南,000060,1,首板,10.029069900512695,7.57,12.99 亿,336.19 亿,336.20 亿,4.017846584320068,219693103,130033,130033,0,工业金属
78,鼎泰高科,301377,1,首板,19.99922752380371,310.63,18.19 亿,307.09 亿,1277.97 亿,6.250913143157959,83534619,130045,130045,0,通用设备
79,元力股份,300174,1,首板,20.0,22.92,13.39 亿,83.01 亿,83.48 亿,16.966543197631836,38894850,130057,135215,2,化学制品
