序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000004,国华退,0.28,0.0,432.37,122.3371,退市整理的证券
2,002808,恒久退,0.18,0.0,3622.5728,661.007,退市整理的证券
3,300029,天龙退,0.15,0.0,2229.94,358.7539,退市整理的证券
4,600193,退市创兴,0.15,0.0,1635.2051,242.8,退市整理的证券
5,600608,退市沪科,0.16,0.0,1079.6038,186.41,退市整理的证券
6,605081,退市太和,0.36,0.0,297.64,110.71,退市整理的证券
7,000021,深科技,50.27,9.23,19099.9341,916551.7683,涨幅偏离值达7%的证券
8,002167,东方锆业,21.46,9.23,30140.3488,617891.0996,涨幅偏离值达7%的证券
9,002409,雅克科技,173.05,9.23,3250.1374,542959.9238,涨幅偏离值达7%的证券
10,002428,云南锗业,123.09,9.23,12102.7227,1419538.7542,涨幅偏离值达7%的证券
11,002600,领益智造,17.66,9.23,43159.8771,730463.4775,涨幅偏离值达7%的证券
12,600026,中远海能,22.83,9.91,12640.1684,285678.72,涨幅偏离值达7%的证券
13,600226,亨通股份,11.41,9.92,31039.3261,346844.03,涨幅偏离值达7%的证券
14,600909,华安证券,11.51,9.93,51583.8791,582509.47,涨幅偏离值达7%的证券
15,603001,奥康国际,14.14,9.93,3217.0265,44741.62,涨幅偏离值达7%的证券
16,603399,永杉锂业,22.62,9.91,8150.9668,174489.16,涨幅偏离值达7%的证券
17,000029,深深房A,26.15,-10.77,541.87,14243.2452,跌幅偏离值达7%的证券
18,000151,中成股份,11.95,-10.77,2008.0666,24724.7089,跌幅偏离值达7%的证券
19,001216,华瓷股份,16.55,-10.09,1349.6472,22513.8985,跌幅偏离值达7%的证券
20,002535,林州重机,2.22,-10.77,2622.838,6015.6323,跌幅偏离值达7%的证券
21,002672,东江环保,3.77,-9.49,4789.9199,18478.2612,跌幅偏离值达7%的证券
22,600598,北大荒,11.22,-10.14,6136.54,68967.52,跌幅偏离值达7%的证券
23,600977,中国电影,13.59,-10.11,9724.478,135077.03,跌幅偏离值达7%的证券
24,603318,水发燃气,10.52,-10.12,3641.47,38704.07,跌幅偏离值达7%的证券
25,605566,福莱蒽特,43.81,-10.12,873.62,39325.48,跌幅偏离值达7%的证券
26,000566,海南海药,4.49,22.62,7858.0568,33694.9496,连续三个交易日内，涨幅偏离值累计达20%的证券
27,000962,东方钽业,76.38,21.33,15512.8337,1134654.8299,连续三个交易日内，涨幅偏离值累计达20%的证券
28,001359,平安电工,129.03,27.15,1524.5434,191872.4625,连续三个交易日内，涨幅偏离值累计达20%的证券
29,002346,柘中股份,23.09,25.21,3988.9684,86149.1643,连续三个交易日内，涨幅偏离值累计达20%的证券
30,002367,康力电梯,6.56,20.51,13830.849,85288.8864,连续三个交易日内，涨幅偏离值累计达20%的证券
31,002580,圣阳股份,25.51,22.61,19182.5587,460414.6189,连续三个交易日内，涨幅偏离值累计达20%的证券
32,002584,西陇科学,11.02,22.56,8542.1116,86146.2797,连续三个交易日内，涨幅偏离值累计达20%的证券
33,002631,德尔未来,9.89,22.65,16656.9124,153394.3853,连续三个交易日内，涨幅偏离值累计达20%的证券
34,002674,兴业科技,23.83,22.62,321.0103,7456.5888,连续三个交易日内，涨幅偏离值累计达20%的证券
35,002687,乔治白,5.07,22.6,8314.5138,40292.329,连续三个交易日内，涨幅偏离值累计达20%的证券
36,600176,中国巨石,64.82,20.66,61642.6374,3655371.23,连续三个交易日内，涨幅偏离值累计达20%的证券
37,600379,宝光股份,15.1,22.25,9851.163,139446.14,连续三个交易日内，涨幅偏离值累计达20%的证券
38,600703,三安光电,21.81,23.85,115923.3274,2301225.65,连续三个交易日内，涨幅偏离值累计达20%的证券
39,601872,招商轮船,21.91,27.33,53820.9093,1052999.86,连续三个交易日内，涨幅偏离值累计达20%的证券
40,603083,剑桥科技,262.21,21.72,10309.9003,2480753.89,连续三个交易日内，涨幅偏离值累计达20%的证券
41,603906,龙蟠科技,29.1,21.77,21886.4895,592792.25,连续三个交易日内，涨幅偏离值累计达20%的证券
42,605178,时空科技,78.63,20.77,1864.677,135371.18,连续三个交易日内，涨幅偏离值累计达20%的证券
43,605366,宏柏新材,11.88,22.23,9167.2346,102160.05,连续三个交易日内，涨幅偏离值累计达20%的证券
44,001229,魅视科技,28.52,16.11,835.7238,22915.0043,振幅值达15%的证券
45,001696,宗申动力,23.4,16.53,16298.5978,361364.8463,振幅值达15%的证券
46,002008,大族激光,152.23,16.84,11872.2643,1750067.2231,振幅值达15%的证券
47,002068,黑猫股份,13.48,18.02,11420.8496,143175.3961,振幅值达15%的证券
48,600397,江钨装备,25.51,17.85,20729.1646,518532.22,振幅值达15%的证券
49,603890,春秋电子,29.44,18.11,7893.1296,215493.43,振幅值达15%的证券
50,603895,天永智能,31.0,20.56,906.5643,28872.08,振幅值达15%的证券
51,603936,博敏电子,27.09,17.31,8670.1767,238288.22,振幅值达15%的证券
52,605580,恒盛能源,30.51,19.34,3187.486,91836.84,振幅值达15%的证券
53,001257,盛龙股份,29.65,29.21,4000.4965,117635.9075,换手率达20%的证券
54,002297,博云新材,33.66,24.59,14094.2656,453424.8514,换手率达20%的证券
55,002421,达实智能,4.09,23.94,48751.1183,195380.7379,换手率达20%的证券
56,600172,黄河旋风,17.1,32.07,40923.8401,681621.58,换手率达20%的证券
57,603005,晶方科技,49.63,21.28,13880.0188,677197.34,换手率达20%的证券
58,603082,北自科技,46.95,25.19,1021.4408,47264.45,换手率达20%的证券
59,603407,长裕集团,90.55,24.12,866.2689,75236.41,换手率达20%的证券
60,920035,精创电气,30.12,31.16,490.2866,15231.59,换手率达20%的证券
61,920083,金戈新材,65.91,45.37,911.3988,62815.25,换手率达20%的证券
62,920181,赛英电子,117.4,27.63,276.8795,33533.6,换手率达20%的证券
63,920211,新睿电子,151.5,33.66,193.9023,28642.77,换手率达20%的证券
64,920662,方盛股份,24.15,31.11,840.2018,19362.22,换手率达20%的证券
65,300506,名家汇,5.68,20.0,7948.442,43190.5341,
66,301310,鑫宏业,53.86,20.0,1712.3457,86735.5714,
67,301366,一博科技,62.84,20.0,3093.4707,181351.122,
68,301396,宏景科技,297.6,20.0,1909.1715,531552.1826,
69,301669,高特电子,45.2,20.0,3692.6927,155583.9738,
70,688123,聚辰股份,165.88,20.0,2666.5797,407843.37,
71,688403,汇成股份,36.2,19.99,8450.989,293609.51,
72,688507,索辰科技,276.6,16.17,996.4208,260573.71,
73,688593,新相微,35.78,19.99,3773.4087,126249.44,
74,688627,精智达,638.0,16.21,748.8744,442738.65,
75,300665,飞鹿股份,12.22,31.53,6874.2251,83258.707,
76,300721,怡达股份,34.98,38.97,5393.1693,192030.9902,
77,600876,凯盛新能,7.78,-22.15,5651.5979,49108.91,连续三个交易日内，跌幅偏离值累计达20%的证券
78,605303,园林股份,25.31,-20.73,726.42,21591.95,连续三个交易日内，跌幅偏离值累计达20%的证券
79,920438,戈碧迦,140.8,25.16,1160.595,143238.51,
