序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,孚日股份,002083,0天0板,4.415584564208984,12.06,12.71,19.69亿,114.16亿,114.16亿,16.81416893005371,0.0,092500,4,9.610389709472656,纺织制造
2,海欣股份,600851,4天3板,3.806584358215332,10.09,10.69,9.60亿,74.48亿,121.79亿,12.567391395568848,0.0992063581943512,093027,1,8.436214447021484,化学制药
3,梦洁股份,002397,0天0板,1.5695067644119263,4.53,4.91,2.57亿,29.35亿,33.87亿,8.53410530090332,0.6666666865348816,093042,1,10.3139009475708,服装家纺
4,协鑫能科,002015,0天0板,5.425904273986816,18.07,18.85,26.85亿,293.33亿,293.33亿,9.063984870910645,0.0,093124,1,6.534422397613525,电力
5,天永智能,603895,0天0板,-4.995403289794922,31.0,35.89,2.89亿,33.50亿,33.50亿,8.387900352478027,0.9771986603736877,093228,2,18.75574493408203,专用设备
6,创新医疗,002173,0天0板,9.351692199707031,19.06,19.17,15.18亿,80.22亿,84.11亿,19.2121524810791,0.0,093312,3,7.343660354614258,医疗服务
7,中信博,688408,0天0板,13.01533317565918,33.17,35.22,6.46亿,72.66亿,72.66亿,8.864615440368652,0.0,095150,4,18.73935317993164,光伏设备
8,万里石,002785,0天0板,0.18450184166431427,43.44,47.7,8.91亿,84.05亿,98.44亿,10.099019050598145,0.0,101403,1,11.300738334655762,装修建材
9,华正新材,603186,0天0板,8.13471508026123,250.44,254.76,39.67亿,392.67亿,392.67亿,10.196849822998047,-0.1236291155219078,102053,2,8.950777053833008,元件
10,药明康德,603259,0天0板,8.55046558380127,115.4,116.94,125.66亿,2854.17亿,3443.26亿,4.439681529998779,-0.06062180548906326,110035,1,9.44407844543457,医疗服务
11,恒逸石化,000703,0天0板,8.910161972045898,14.79,14.94,15.39亿,562.30亿,565.14亿,2.7759759426116943,0.0,110645,20,8.83652400970459,炼化及贸
12,新亚强,603155,0天0板,8.313538551330566,22.8,23.16,5.24亿,72.00亿,72.00亿,7.552341461181641,0.0,131308,2,13.064132690429688,化学制品
13,华塑股份,600935,0天0板,4.8672566413879395,2.37,2.49,1.24亿,83.13亿,85.20亿,1.5042591094970703,-0.42016810178756714,131323,1,12.38938045501709,化学原料
14,立讯精密,002475,0天0板,8.20357608795166,75.05,76.3,296.59亿,5479.80亿,5492.35亿,5.566996097564697,0.0,131506,5,14.186851501464844,消费电子
15,魅视科技,001229,0天0板,8.813429832458496,28.52,28.83,2.29亿,21.03亿,40.91亿,11.331663131713867,-0.2448408603668213,132545,1,15.261350631713867,计算机设
16,智光电气,002169,0天0板,9.95821762084961,15.79,15.8,9.25亿,119.79亿,123.59亿,8.059731483459473,-0.06329113990068436,133651,6,12.325904846191406,电网设备
17,深天马Ａ,000050,0天0板,7.307307243347168,10.72,10.99,18.92亿,261.11亿,261.12亿,7.516156196594238,-0.09319664537906647,134051,1,14.214214324951172,光学光电
18,康力电梯,002367,0天0板,9.515859603881836,6.56,6.59,3.89亿,52.12亿,52.33亿,7.703211784362793,-0.3039513826370239,135833,3,12.186978340148926,专用设备
19,冰轮环境,000811,7天4板,8.405603408813477,48.75,49.47,42.60亿,476.97亿,483.83亿,9.276816368103027,0.3086419701576233,140548,2,13.386702537536621,通用设备
20,时空科技,605178,0天0板,7.860082626342773,78.63,80.19,5.12亿,77.91亿,77.91亿,6.741542339324951,-0.06354855000972748,142122,1,10.342935562133789,专业工程
21,利通电子,603629,0天0板,8.453424453735352,219.0,222.12,80.01亿,565.09亿,574.48亿,14.839387893676758,0.0,142400,2,14.772446632385254,消费电子
22,旭光电子,600353,14天7板,8.401638984680176,52.9,53.68,51.70亿,438.44亿,438.44亿,12.123618125915527,-0.01890001818537712,142603,3,9.85655689239502,其他电子
23,豫光金铅,600531,0天0板,9.141274452209473,15.76,15.88,25.09亿,190.58亿,190.58亿,13.66485595703125,0.0,142927,3,9.972298622131348,工业金属
