序号,代码,名称,最新价,涨跌幅,成交额(亿元)
1,sh603986,兆易创新,705.09,10.0,399.45亿
3,sz002475,立讯精密,75.05,8.204,296.59亿
5,sh600584,长电科技,94.7,10.001,237.89亿
20,sz002428,云南锗业,123.09,10.0,141.95亿
