序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4049.9073,-34.879,-0.854,4084.7858,4086.2953,4108.4,4049.5801,678771224.0,951228129261,9512.28 亿
2,sz399001,深证成指,14039.73,-267.847,-1.872,14307.577,14370.446,14400.355,14039.502,75319703764.0,1256632860399,12566.33 亿
3,Total,沪深总成交额,,,,,,,,,2207860989660,22078.61 亿
