序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000506,招金黄金,19.94,25.61,33685.5311,592197.1568,连续三个交易日内，涨幅偏离值累计达20%的证券
2,002631,德尔未来,9.16,21.24,11940.9534,100220.9747,连续三个交易日内，涨幅偏离值累计达20%的证券
3,600272,开开实业,14.27,30.84,3493.6487,43215.35,连续三个交易日内，涨幅偏离值累计达20%的证券
4,600721,百花医药,11.59,30.79,19101.4023,187626.32,连续三个交易日内，涨幅偏离值累计达20%的证券
5,603228,景旺电子,96.0,20.06,18609.317,1719140.54,连续三个交易日内，涨幅偏离值累计达20%的证券
6,603269,海鸥股份,15.53,21.37,8304.4244,116300.01,连续三个交易日内，涨幅偏离值累计达20%的证券
7,603758,秦安股份,11.53,21.04,2745.268,28658.29,连续三个交易日内，涨幅偏离值累计达20%的证券
8,001258,立新能源,14.48,9.43,17633.9074,251982.6914,涨幅偏离值达7%的证券
9,002580,圣阳股份,20.99,9.43,9197.3315,184885.1436,涨幅偏离值达7%的证券
10,002739,儒意电影,9.93,9.43,19568.6017,186641.1406,涨幅偏离值达7%的证券
11,002842,翔鹭钨业,42.22,9.43,6482.3465,253462.7469,涨幅偏离值达7%的证券
12,600327,大东方,3.94,9.38,3986.7496,15308.09,涨幅偏离值达7%的证券
13,600698,湖南天雁,7.22,9.39,4770.8056,33514.6,涨幅偏离值达7%的证券
14,600815,厦工股份,3.61,9.39,13708.0701,47783.13,涨幅偏离值达7%的证券
15,600984,建设机械,4.49,9.38,7634.315,33560.99,涨幅偏离值达7%的证券
16,603797,联泰环保,4.59,9.4,2695.9748,12152.11,涨幅偏离值达7%的证券
17,000566,海南海药,6.05,24.16,31324.6102,195204.4418,换手率达20%的证券
18,002354,天娱数科,8.37,27.01,43946.7268,361940.2276,换手率达20%的证券
19,002792,通宇通讯,34.1,27.16,9176.5801,316496.1869,换手率达20%的证券
20,002900,哈三联,14.83,30.25,5987.1361,88289.8547,换手率达20%的证券
21,003032,传智教育,12.03,35.27,10032.6835,115071.0942,换手率达20%的证券
22,601700,风范股份,7.08,23.82,27129.0412,188002.28,换手率达20%的证券
23,603011,合锻智能,23.95,22.74,11242.4215,265499.9,换手率达20%的证券
24,603407,长裕集团,66.33,31.93,1146.6753,74848.43,换手率达20%的证券
25,603459,红板科技,102.66,32.38,2560.0537,262581.43,换手率达20%的证券
26,603538,美诺华,29.2,25.11,8459.4512,250329.84,换手率达20%的证券
27,920038,森合高科,46.06,22.89,782.2256,36126.1,换手率达20%的证券
28,920117,龙鑫智能,34.49,51.92,1049.6041,35858.87,换手率达20%的证券
29,920176,维琪科技,77.0,36.26,288.1871,23709.11,换手率达20%的证券
30,920193,吉和昌,35.29,30.66,772.7447,27538.27,换手率达20%的证券
31,920222,益坤电气,30.5,43.26,500.2368,15107.65,换手率达20%的证券
32,000636,风华高科,61.7,17.73,21523.2582,1257254.1667,振幅值达15%的证券
33,600397,江钨装备,17.89,15.45,21251.2144,376891.62,振幅值达15%的证券
34,603102,百合股份,39.75,17.28,591.927,22030.65,振幅值达15%的证券
35,000779,甘咨询,11.57,-10.57,263.5,3048.695,跌幅偏离值达7%的证券
36,002194,武汉凡谷,10.0,-10.48,9351.2372,94859.604,跌幅偏离值达7%的证券
37,002721,金一文化,2.77,-10.57,37852.5576,106799.663,跌幅偏离值达7%的证券
38,002762,金发拉比,9.37,-10.57,690.64,6582.9742,跌幅偏离值达7%的证券
39,600363,联创光电,20.52,-10.67,4041.0645,84627.02,跌幅偏离值达7%的证券
40,600449,宁夏建材,13.95,-10.67,346.63,4835.49,跌幅偏离值达7%的证券
41,600892,大晟文化,3.82,-7.95,12393.49,47703.12,跌幅偏离值达7%的证券
42,300139,晓程科技,52.49,32.08,7494.6654,369802.7873,
43,300534,陇神戎发,15.88,32.49,9813.391,158852.2788,
44,301520,万邦医药,58.66,50.12,1638.6967,95941.979,
45,301583,托伦斯,163.28,48.61,1498.6159,233977.4459,
46,301677,欣兴工具,63.6,31.69,679.4078,43376.8215,
47,688813,泰金新能,118.2,33.88,1018.9148,121523.64,
48,300246,宝莱特,15.41,-20.0,251.43,3874.5363,
49,300862,蓝盾光电,22.81,20.0,88.0538,2008.5072,
50,301051,信濠光电,20.72,20.0,2698.6899,52479.2428,
51,301080,百普赛斯,77.7,20.0,2956.1018,226486.9005,
52,301357,北方长龙,113.23,20.0,1166.3062,120444.4783,
53,301552,科力装备,26.79,15.52,654.4855,16660.1838,
54,688073,毕得医药,73.92,20.0,1055.7488,76058.54,
55,688130,晶华微,25.76,17.36,883.9612,21910.99,
56,688137,近岸蛋白,54.9,17.51,796.4687,43515.25,
57,688203,海正生材,12.17,17.36,1311.338,15021.04,
58,301234,五洲医疗,91.89,30.22,1515.5762,124259.6226,
59,688046,药康生物,37.39,32.55,5124.528,185279.09,
